Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2013-02-08-T-001,Denise Phua Lay Peng,Ms Denise Phua Lay Peng,asked the Minister for Transport if LTA will modify the current COE bidding system to allow for balloting of fixed-priced COEs by user categories while retaining the quota ceiling.,1,1,2013-02-08-T-001-S-00001
2013-02-08-T-001,Josephine Teo,The Minister of State for Transport (Mrs Josephine Teo) (for the Minister for Transport),"Mdm Speaker, let me first thank the Member for her suggestion, which we ourselves in the Ministry have considered before.",1,2,2013-02-08-T-001-S-00002
2013-02-08-T-001,Josephine Teo,The Minister of State for Transport (Mrs Josephine Teo) (for the Minister for Transport),"The big challenge in a balloting system for COEs is that even those who have no real intention to buy a car would try their luck. This is especially because the ""prize"" of the ballot, in this case a COE, will be much sought after and a person who wins the ballot can quite easily decide to cash out and literally ""make a small fortune"". It is not that we have anything against people getting lucky but such a system will, in fact, generate additional demand and reduce the chances for those who really want to buy a car. It would also lead to a black market where balloted COEs are resold to genuine car buyers at a much higher price.",2,3,2013-02-08-T-001-S-00003
2013-02-08-T-001,Josephine Teo,The Minister of State for Transport (Mrs Josephine Teo) (for the Minister for Transport),"This, in fact, was the experience when Beijing introduced a balloting system for cars in 2011. The Beijing municipal government released about 240,000 quotas that year, allocated through a monthly lottery system. This number is only one-third of the 750,000 cars registered in the previous year of 2010. Applications to the lottery have since increased exponentially, exceeding a million applicants for the monthly quotas of 20,000 and that number is still rising. So, every month, 20,000 quotas, but also, one million applicants every month right now. It is anybody's guess how many of those one million applicants are trying their luck for the first, second or even nth time. Furthermore, the lotteries have made under-the-table deals a very lucrative business.",3,4,2013-02-08-T-001-S-00004
2013-02-08-T-001,Josephine Teo,The Minister of State for Transport (Mrs Josephine Teo) (for the Minister for Transport),"Balloting also does not help us to better satisfy the demand for cars, unless we give special preference for certain user groups. This, however, has serious drawbacks, as I have explained to the House earlier this week. In addition, we would have to fix some arbitrary price for COEs given out under a balloting system. It has to be high enough to deter speculators and yet not too high for people who would like to own cars. The Member will agree that this is next to impossible as any price that is lower than what people are willing to pay will attract speculators.",4,5,2013-02-08-T-001-S-00005
2013-02-08-T-001,Josephine Teo,The Minister of State for Transport (Mrs Josephine Teo) (for the Minister for Transport),"To summarise, balloting essentially means telling genuine buyers, whether they are families or businesses, that getting a COE depends on the luck of the draw or having to resort to the black market. Neither of these is very reassuring and, clearly, not an improvement over the present system.",5,6,2013-02-08-T-001-S-00006
2013-02-08-T-001,Denise Phua Lay Peng,Ms Denise Phua Lay Peng (Moulmein-Kallang),"Mdm Speaker, I thank the Minister of State for the reply. The ever-escalating COE is a bug bear among Singaporeans, and there is also talk that potentially, the COE can go up to more than $100,000. I was just wondering if the Ministry could consider at least studying what are the models available around the world and get Singaporeans to maybe come up with our own model, and address this bug bear. We could use the Singapore Conversation series as a platform to do that. I think we need to engage Singaporeans to look into this. Let them have the information about the fact that you already have studied this model or other models, and engage them, so that we can perhaps draw some wisdom from them as well.",1,7,2013-02-08-T-001-S-00007
2013-02-08-T-001,Josephine Teo,Mrs Josephine Teo,"Mdm Speaker, I thank Ms Denise Phua for her comments. Indeed, we share the concerns that Members have over the COE prices. As I have shared earlier this week, we are open to reviewing a number of ways in which we could improve the system. For example, we could look at how the categories are defined.",1,8,2013-02-08-T-001-S-00008
2013-02-08-T-001,Josephine Teo,Mrs Josephine Teo,"I totally agree with the Member that it is an area that we need to reach out more and share with Singaporeans why some of the options that are very well-intentioned do, however, have some serious drawbacks or difficulties in implementation. Madam, what I can share with the Member is that, for a start, in the Ministry's website, there is something that we are preparing that will help to articulate all the different considerations for suggestions that members of the public have put forward, which are really good suggestions to begin with but then they have some implementation difficulties. So, that is something that we are working on. And I would also agree with the Member that if there are opportunities for us to go out and explain the different options that the Ministry has considered, we would be very happy to do so. At the same time, let me reassure her that this is an area that we will try and see if there are ways to refine.",2,9,2013-02-08-T-001-S-00009
2013-02-08-T-001,Christopher de Souza,Mr Christopher de Souza (Holland-Bukit Timah),"Mdm Speaker, I thank the Minister of State for the response. As a follow-up question, and to raise the issue that I raised two days ago again, if there could be a re-consideration for those who treat the road as their livelihood. Therefore, commercial vehicles, companies, SMEs, who are requiring transport or transport of their workers and tools for their trade, and if there is a review of the COE system or a tweak of it, could priority or consideration be had to this group? I understand that there are two auction processes for the COE, but if that could be tweaked, I would be every grateful for that.",1,10,2013-02-08-T-001-S-00010
2013-02-08-T-001,Josephine Teo,Mrs Josephine Teo,"Madam, again, I thank Mr Christopher de Souza for raising this concern on behalf of especially small businss owners. I do have a lot of sympathy for this group because they do need it for their livelihood. Yes, we have made the additional registration fee as low as 5% for Category C vehicle owners, as compared to 100% of the Open Market Value for car owners. So, there is already a big price difference between what business owners will have to pay for goods vehicles and what individual owners are currently paying for the privilege of car ownership. But I take his point and it is something that we are very mindful of, and we are looking at some possibilities.",1,11,2013-02-08-T-001-S-00011
2013-02-08-T-001,Lim Wee Kiak,Dr Lim Wee Kiak (Nee Soon),"Mdm Speaker, I would like to ask the Minister of State whether the review of the COE is on the way. If it is, then when will this review be completed?",1,12,2013-02-08-T-001-S-00012
2013-02-08-T-001,Josephine Teo,Mrs Josephine Teo,"The COE system is actually quite complex, with many different dimensions. One of the key things that we are trying to do is to ensure that whatever it is that we do to the COE does not distort the market inappropriately. I understand that there is a sense of urgency. What I can say to the Member is that we are also very mindful of the urgency.",1,13,2013-02-08-T-001-S-00013
2013-02-08-T-001,Speaker,Mdm Speaker,Order. End of Question Time.,1,14,2013-02-08-T-001-S-00014
2013-02-08-T-002,,,"[(proc text) Resumption of Debate on Question [4 February 2013], (proc text)]",1,15,2013-02-08-T-002-S-00015
2013-02-08-T-002,,,"[(proc text) ""That this House endorses Paper Cmd 1 of 2013 on 'A Sustainable Population for a Dynamic Singapore' as the population policy roadmap to address Singapore's demographic challenge, and Paper Misc 1 of 2013 on 'A High Quality Living Environment for all Singaporeans' as the land use plan to support Singapore's future population."". – [Mr Teo Chee Hean]. (proc text)]",2,16,2013-02-08-T-002-S-00016
2013-02-08-T-002,,,[(proc text) Amendments proposed [5 February 2013] – (proc text)],3,17,2013-02-08-T-002-S-00017
2013-02-08-T-002,,,"[(proc text) ""(1) in line 3, to leave out 'population policy'; and (proc text)]",4,18,2013-02-08-T-002-S-00018
2013-02-08-T-002,,,"[(proc text) (2) at the end, to add 'projections; and supports maintaining a strong Singaporean core by encouraging more Singaporeans to get married and have children, supplemented by a calibrated pace of immigration to prevent the citizen population from shrinking; and recognises that the population projections beyond 2020 are for the purpose of land use and infrastructure planning, and not a population target; and calls on the Government to  (proc text)]",5,19,2013-02-08-T-002-S-00019
2013-02-08-T-002,,,"[(proc text) (a) place priority on resolving current strains on the infrastructure, particularly in transport; (proc text)]",6,20,2013-02-08-T-002-S-00020
2013-02-08-T-002,,,"[(proc text) (b) plan, invest in, and implement infrastructure development ahead of demand; (proc text)]",7,21,2013-02-08-T-002-S-00021
2013-02-08-T-002,,,"[(proc text) (c) ensure that the benefits of our population policies, such as better job opportunities and salaries, flow to Singaporeans; and (proc text)]",8,22,2013-02-08-T-002-S-00022
