speech_id,topic_id,speech_order,member_name,text
2018-02-19-T-001-S-00001,2018-02-19-T-001,1,,1 the Minister for Home Affairs whether he can provide an update on the arrests and subsequent investigation into the possible misuse of funds at National Football League club Tiong Bahru Football Club.
2018-02-19-T-001-S-00002,2018-02-19-T-001,2,Mahdev Mohan,"Question No 1, please."
2018-02-19-T-001-S-00003,2018-02-19-T-001,3,Josephine Teo,"Mr Speaker, Sir, I have the pleasure of taking the first Parliamentary Question in the Year of the Dog. I would like to wish yourself, Sir, and all Members a very Happy New Year."
2018-02-19-T-001-S-00004,2018-02-19-T-001,4,Josephine Teo,"Police investigations into Tiong Bahru Football Club and various other entities associated with the case are on-going. A large volume of records was seized. Such complex financial investigations take time. It is not appropriate for me to comment further on the case, so as not to prejudice the investigation."
2018-02-19-T-001-S-00005,2018-02-19-T-001,5,Mahdev Mohan,"On behalf of Mr Ganesh Rajaram, if I may just ask a follow-up supplementary question of the Minister, please. I understand that we cannot ask for specific details of the investigations at this stage; it would be sub judice to do so. Could I just ask, given that the new S-League season is just a month away, can there be any clarification as to where the clubs stand on accountability and where they are going, partly because some of the members who are implicated are currently part of the S-League as a whole, and are they running clubs for the new season as well?"
2018-02-19-T-001-S-00006,2018-02-19-T-001,6,Josephine Teo,"Mr Speaker, Sir, I cannot say more about what will happen to the S-League clubs under investigation, but I can say that where the operations of the clubs are concerned, certainly, in terms of how they run the fruit machines, we have made progress. In fact, in the 2016 Committee of Supply debate, as far back as that, MHA had announced that we were reviewing the regulations of fruit machines. In July 2017, we announced the outcome of the review, with new regulations to ensure that the fruit machines remain only an ancillary part of a club's broader suite of recreation and social offerings."
2018-02-19-T-001-S-00007,2018-02-19-T-001,7,Josephine Teo,"Since July 2017, these new regulations have been in place and have to be observed by clubs including the football clubs. They include more stringent criteria for fruit machine permits and a reduction in the availability and accessibility of fruit machine offerings."
2018-02-19-T-001-S-00008,2018-02-19-T-001,8,Josephine Teo,"Insofar as the operations are concerned, there are more restrictions as well as stronger safeguards to protect individuals from the potential harms of fruit machine gaming."
2018-02-19-T-001-S-00009,2018-02-19-T-001,9,Josephine Teo,We have gone ahead with those measures even though investigations are still on-going.
2018-02-19-T-002-S-00010,2018-02-19-T-002,10,Gan Thiam Poh,"asked  the Minister for Home Affairs (a) in the past 10 years, how many complaints have been received from complainants that they have been wrongly arrested/accused based on the information given by informants after investigations; (b) what actions have been taken against those who have made wrong or wilful accusations resulting in the arrest of innocent parties and causing embarrassment to them; and (c) whether the police will allow the complainants to take civil and defamation suits against those who have wilfully or intentionally accused wrong parties that resulted in abuse of police resources."
2018-02-19-T-002-S-00011,2018-02-19-T-002,11,Josephine Teo,"Mr Speaker, Sir, when a Police report is made accusing a person of a crime, it is the Police’s responsibility to conduct a thorough investigation and establish the facts. The Police will then take further actions based on the findings. This includes placing a person under arrest. The Police do not make arrests based simply on allegations by a complainant."
2018-02-19-T-002-S-00012,2018-02-19-T-002,12,Josephine Teo,"Deliberately giving wrong or false information to mislead the Police is an offence under section 182 of the Penal Code. A person who is convicted of such an offence can be jailed for up to a year, fined up to $5,000, or both."
2018-02-19-T-002-S-00013,2018-02-19-T-002,13,Josephine Teo,"In the past five years, there were on average about 200 cases each year of persons providing false information to public servants, including the Police. The action taken against such persons depends on the facts of each case and whether it appears that there was deliberate intention. In cases where the false report resulted in a significant waste of public resources, offenders may be prosecuted in Court."
2018-02-19-T-002-S-00014,2018-02-19-T-002,14,Josephine Teo,The wrongfully accused party may also take up civil suits against those who have wilfully or wrongfully provided false information against them.
2018-02-19-T-002-S-00015,2018-02-19-T-002,15,Gan Thiam Poh,"Sir, I came across the case of a resident. It could be due to misunderstanding. The Police could not release the identity of the person who lodged the Police report. The accused was wrongfully arrested, in that sense. So, he feels that injustice had been done to him. So, I wish to ask the Minister, under such circumstances when the Police could not reveal the identity of the complainant, what actions can be taken by the Police to assure the accused that action had been taken against the one who had wrongfully lodged the complaint?"
2018-02-19-T-002-S-00016,2018-02-19-T-002,16,Josephine Teo,"Speaker, Sir, I would like to assure the Member that if and when the Police does decide to make an arrest, it must have grounds to believe that the person is not wrongly accused. If the Police's investigation leads them to the conclusion that there is nothing untoward about the person's conduct that would warrant an arrest, then they would not go ahead with an arrest."
2018-02-19-T-002-S-00017,2018-02-19-T-002,17,Josephine Teo,"I do not know the specifics of the case that the Member has brought up. But I want to give the assurance that Police only goes ahead with an arrest if they have reason to believe that the person has conducted an offence that is arrestable. If upon further investigation, they draw a different conclusion, that is a separate matter from them having to make the arrest in the first place. But to make an arrest in the first place, the Police must have reason to believe that an arrestable offence has been committed."
2018-02-19-T-003-S-00018,2018-02-19-T-003,18,Leon Perera,"asked  the Minister for Education (Schools) whether there are any Ministry rules, directives or operating principles that prohibit Primary or Secondary schools from inviting Members of Parliament (MPs) from any party, or Nominated MPs, as speakers at events."
2018-02-19-T-003-S-00019,2018-02-19-T-003,19,Janil Puthucheary,"<strong style=""color  rgb(0, 0, 0); background-color  transparent;"">(for the Minister for Education)</strong>    Mr Speaker, our schools are places of learning that cannot be used as platforms for partisan politics. Schools do not invite or accede to requests by any Member of Parliament or political party to speak at school events."
2018-02-19-T-003-S-00020,2018-02-19-T-003,20,Leon Perera,"Thank you, Mr Speaker, Sir. Just one supplementary question to the Senior Minister of State. Is it the case that all Members of Parliament cannot speak at schools and that include officeholders, Ministers and so on and so forth?"
2018-02-19-T-003-S-00021,2018-02-19-T-003,21,Janil Puthucheary,"Schools are to be kept free of partisan politics, so people should not be speaking in their capacity as a member of a political party attending a school for an event."
2018-02-19-T-003-S-00022,2018-02-19-T-003,22,Leon Perera,"I would take it that Ministers and officeholders of the government can speak at schools and I believe that is the case. Would the Senior Minister of State not acknowledge that if Ministers and officeholders of the government can enter schools, and speak and personally engage with students, but members of other parties represented in Parliament or Nominated Members of Parliament are not allowed to speak and directly engage with students in the same way, would that not have a detrimental effect in two regards  one, the access that students have to both sides of the political debate so that they can develop into citizens who can exercise some judgement on political questions; and secondly, also in terms of the capacity of the students to develop their critical faculty and to see both sides of a question. Would not that one-sidedness be detrimental in that regards?"
2018-02-19-T-003-S-00023,2018-02-19-T-003,23,Janil Puthucheary,"Mr Speaker, I thank Mr Perera for providing some clarity over and above his initial Parliamentary Question, that what he is hoping for is for Members of Parliament to attend and speak at school events in their political capacity. This is not appropriate. Schools are to be kept free of partisan politics."
2018-02-19-T-003-S-00024,2018-02-19-T-003,24,Janil Puthucheary,"The framing that the Member made in the supplementary question suggests that actually, the intention is for him or whoever he is speaking on behalf of, his party, to attend and represent political views. The words he used were ""political debate"". This is not intention of what we do in schools."
2018-02-19-T-003-S-00025,2018-02-19-T-003,25,Janil Puthucheary,"If the Member would like to make a case as to why there should be partisan politics in schools, then I think that is the case that he should make. We take the view that partisan politics should be kept out of schools."
2018-02-19-T-004-S-00026,2018-02-19-T-004,26,Joan Pereira,asked  the Minister for Education (Schools) whether there are long-term follow up measures in schools to monitor the emotional and mental state of children and youths who have experienced sudden death of their peers.
2018-02-19-T-004-S-00027,2018-02-19-T-004,27,Low Yen Ling,"Mr Speaker, Sir, when a death occurs, school teachers and school counsellors will identify and attend to students who are affected immediately. Schools also work closely with the parents of the affected students and share with them how they can provide emotional support for their children."
2018-02-19-T-004-S-00028,2018-02-19-T-004,28,Low Yen Ling,"Teachers continue to monitor the well-being of the students and look out for signs of distress. The students are taught coping strategies and encouraged to seek help. Peers are also reminded to look out for and support one another. If teachers or parents find that the students require further support, they will refer the students to the school counsellor. All school counsellors are equipped with the knowledge and skills to help students cope with grief and loss."
2018-02-19-T-004-S-00029,2018-02-19-T-004,29,Low Yen Ling,"If the students continue to show signs of distress or have difficulty coping, they will be referred for follow-up with medical professionals."
2018-02-19-T-004-S-00030,2018-02-19-T-004,30,Joan Pereira,"I thank the Senior Parliamentary Secretary for the reply. I have one supplementary question. May I know how much information or the sudden death situation is shared with the teachers? I ask this because unless the teachers have sufficient information, they will be less equipped to support our children, our youths in overcoming the trauma."
2018-02-19-T-004-S-00031,2018-02-19-T-004,31,Low Yen Ling,"Mr Speaker, I want to thank the Member Ms Joan Perera for her supplementary question. When the student death of a student occurs, the Principal will ascertain the facts of the incident before breaking the news to the staff as soon as possible. I would like to assure Joan Pereira that the teachers will be provided with key information of the case and will be briefed."
2018-02-19-T-004-S-00032,2018-02-19-T-004,32,Low Yen Ling,"An example of the steps that schools have already taken would be reaching out to the bereaved family; a second example is what are the additional steps that the school will take. For example, how do they intend to break the news to the affected students, making arrangements to assist students, staff and teachers to attend the wake. Another thing that the teachers will be supported in terms of information, is schools will advise the teachers to direct any queries from the parents or the members of the public to the Principal or designated staff. Teachers will also be prepped for possible reactions and they will be advised on how they can better support students."
2018-02-19-T-004-S-00033,2018-02-19-T-004,33,Low Yen Ling,"It may be likely that the Principal and staff may not have all the relevant information at the first meeting. But I want to assure Ms Joan Pereira that information will be updated and shared as and when available. This is important to ensure that the Principal, staff and teachers in school will have the information at hand to counter or even dispel any rumours or misinformation. The teachers can also use this information to look out for students, watch out for affected students, and refer students who need additional support for help."
2018-02-19-T-005-S-00034,2018-02-19-T-005,34,Tan Wu Meng,asked  the Minister for Social and Family Development (a) what measures are on-going to enhance public awareness of special needs children and the needs of the parents and care-givers of special needs children; and (b) how can the Ministry encourage employers and the broader community to facilitate better workplace support such as flexible working arrangements for parents of children with special needs.
2018-02-19-T-005-S-00035,2018-02-19-T-005,35,Dr Muhammad Faishal Ibrahim,"Mr Speaker, there are several public education efforts underway to create greater awareness of the aspirations and needs of persons with disabilities, including special needs children and their care-givers."
2018-02-19-T-005-S-00036,2018-02-19-T-005,36,Dr Muhammad Faishal Ibrahim,"One such effort is NCSS’ ""See the True Me"" campaign, a five-year public education initiative that started in 2016 to promote the inclusion of persons with disabilities in Singapore. The campaign aims to create greater awareness and improve understanding of persons with disabilities, including children with special needs. Over the last two years, NCSS has also held campaigns promoting inclusiveness across various platforms which reached over 3 million people in Singapore and engaged about 95,000 members of the public."
