Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2014-04-14-T-001,Gan Kim Yong,The Minister for Health (Mr Gan Kim Yong),"Mdm Speaker, may I seek your consent and the general assent of Members present to move that Question Time at this day's sitting be exempted from the provisions of Standing Order No 22 (1) so as to enable Questions for Oral Answer to be taken till 4.00 pm today?",1,1,2014-04-14-T-001-S-00001
2014-04-14-T-001,Speaker,Mdm Speaker,I give my consent. Does the Minister have the general assent of hon Members present to so move?,1,2,2014-04-14-T-001-S-00002
2014-04-14-T-001,Speaker,Mdm Speaker,[(proc text) Hon Members indicated assent. (proc text)],2,3,2014-04-14-T-001-S-00003
2014-04-14-T-001,Speaker,Mdm Speaker,"[(proc text) Question put, and agreed to. (proc text)]",3,4,2014-04-14-T-001-S-00004
2014-04-14-T-001,Speaker,Mdm Speaker,"[(proc text) Resolved, that notwithstanding Standing Order 22(1), Questions for Oral Answer set down on the Order Paper for today be taken till 4.00 pm at this day's sitting.  (proc text)]",4,5,2014-04-14-T-001-S-00005
2014-04-14-T-002,Zaqy Mohamad,Mr Zaqy Mohamad,asked	 the Deputy Prime Minister and Minister for Home Affairs with regard to the recent Woodlands Checkpoint breach on 8 March 2014 (a) what are the security measures that failed to prevent the breach; (b) why does it take the Police hours to track down the vehicle and driver following the breach; and (c) whether Immigration & Checkpoints Authority (ICA) or the Police have personnel or vehicles on standby to chase vehicles or persons who breach our immigration checkpoints.,1,6,2014-04-14-T-002-S-00006
2014-04-14-T-002,Hri Kumar Nair,Mr Hri Kumar Nair,asked	 the Deputy Prime Minister and Minister for Home Affairs if he can provide an update on the review following the unauthorised entry by a Malaysian driver through the Woodlands Checkpoint on 8 March 2014 and what steps will be taken to prevent such incidents.,1,7,2014-04-14-T-002-S-00007
2014-04-14-T-002,Teo Chee Hean,The Deputy Prime Minister and Minister for Home Affairs (Mr Teo Chee Hean),"Mdm Speaker, may I have your permission to take Question Nos 1 and 2 together?",1,8,2014-04-14-T-002-S-00008
2014-04-14-T-002,Speaker,Mdm Speaker,"Yes, please.",1,9,2014-04-14-T-002-S-00009
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"On 8 March 2014, at about 4.00 pm, a Malaysian driver, after having cleared Singapore immigration, drove his Singapore-registered car to the secondary clearance area for security checks. When an Auxiliary Police Officer (APO) was inspecting the boot of the car, the driver suddenly got into the car and drove off. The APO immediately pressed the alarm, which triggered the activation of the security barrier. The car's progress was stopped by the barrier. Several officers at the scene responded to the alarm and an APO was injured in the process of stopping the car from leaving. However, the driver persisted in trying to drive across the security barrier. He managed to force his car over the security barrier and exit the checkpoint.",1,10,2014-04-14-T-002-S-00010
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Police confirmed the identity of the driver within 15 minutes of the incident and activated an island-wide search for the driver and the vehicle. Taxi drivers were also asked to look out for the car. Meanwhile, Police continued to establish and follow leads to precisely locate the driver and the car. Police steadily closed the ring around the driver and subsequently arrested him five hours after the incident. His car was separately recovered at another location prior to his arrest. He has been charged in court for offences under the Penal Code and Vandalism Act. He is also being investigated for contraband goods smuggling and other offences under the Customs Act.",2,11,2014-04-14-T-002-S-00011
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Our investigations revealed that the security barrier initially stopped the car, but failed to stop the car from leaving because hydraulic fluid leaked from one of the cylinder seals for raising and maintaining the position of the security barrier. The security barriers are checked and serviced every three months, and the last servicing was done on 18 February 2014. Following the incident, ICA is replacing the hydraulic components in all the security barriers and is also conducting daily checks to ensure that the security barriers function properly.",3,12,2014-04-14-T-002-S-00012
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Mdm Speaker, this was the second incident in two months in which a car had successfully breached Woodlands Checkpoint. After the first incident on 17 January 2014, various immediate measures were implemented to strengthen the security at Woodlands Checkpoint, including tightening the coordination between ICA and Police, improving the response protocols and conducting drills and exercises to validate the response plans and enhancing the supervision of the APOs. Other measures, such as installation of additional CCTVs and enhanced security barriers, are being expedited.",4,13,2014-04-14-T-002-S-00013
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,ICA and Police will also be deploying mobile crash barriers and tracking vehicles as additional lines of defence to stop suspect vehicles from fleeing the checkpoint and apprehending all suspects.,5,14,2014-04-14-T-002-S-00014
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"The two breaches show the scale and complexity of the checkpoint operations. This requires a team of officers able to carry out robust and effective measures to prevent and deal with a wide range of threats, including attempts to get through the primary or subsequent layers of security at our checkpoints. At the same time, our land checkpoints have to facilitate the swift and secure clearance of people and goods. Finding the right balance is not easy.",6,15,2014-04-14-T-002-S-00015
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"A Ministry-level review committee, chaired by Senior Deputy Secretary Khoo Boon Hui and comprising senior representatives from ICA, Police, ISD and other Home Team agencies, has been formed to comprehensively review the security measures at our checkpoints and identify any systemic issues and rectify them. This Committee has updated me on the progress of the review, including enhanced security measures already undertaken – which I had listed earlier – and the need for interim arrangements while wider systems are further improved.",7,16,2014-04-14-T-002-S-00016
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"MHA views each and every single security breach seriously. If there are gaps and failings in our security regime, be they structural, systemic or individual, we must quickly and thoroughly address them. Commissioner ICA and the other relevant Home Team Department heads have given their full commitment to take concrete actions at all levels to quickly put right any weaknesses, and implement measures to ensure that our border security is tight and effective to keep out all threats. MHA HQ will give them our full support.",8,17,2014-04-14-T-002-S-00017
2014-04-14-T-002,Zaqy Mohamad,Mr Zaqy Mohamad (Chua Chu Kang),"Mdm Speaker, I thank the Deputy Prime Minister for his reply. I understand this is a complex issue, and I also see that structural facilities are being enhanced to improve security. So, I just have two questions. Firstly, if a vehicle should breach the checkpoint, should there not be other standby vehicles to chase them down? The fact that Singapore is small, the five hours spent to find the vehicle is too long, especially if we have a potential terrorist threat, for example. Secondly, manpower is an issue today. Is it difficult to recruit Police officers and has that contributed to some of these lapses?",1,18,2014-04-14-T-002-S-00018
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"Indeed, five hours is a long time. We have looked at the measures and we will be instituting additional measures to take care of this issue. Those who are travelling through the Causeway may see an additional line of barrier. The first objective is to try and prevent people from exiting the checkpoint and to contain cars and individuals within the checkpoint. We are also putting in vehicles which will be able to follow any suspect vehicles that leave the checkpoints. Those are being put in place.",1,19,2014-04-14-T-002-S-00019
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"In this particular case, Police was able to identify the subject within a very short time because he had cleared immigration. And so, we knew his identity, his address and various other things. They were actually tracking him quite closely after the breach. They localised him and then arrested him. Very early on, Police was able to come to an assessment that this case was not likely to be terrorist-linked.",2,20,2014-04-14-T-002-S-00020
2014-04-14-T-002,Zaqy Mohamad,Mr Zaqy Mohamad,"Deputy Prime Minister, may I have the reply to the second question on manpower?",1,21,2014-04-14-T-002-S-00021
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"As I had mentioned in the Committee of Supply (COS) debate, manpower for the checkpoints and at ICA has increased quite substantially since we did a review in the mid to late 2000s. A substantial increase in manpower had been provided at that point in time. I would say that our major constraints today are infrastructural because the checkpoints themselves were built some time ago and it is a very tight space. They were built before September 2001. Many of the security measures that are being put in place had been added on to the existing infrastructure at the checkpoints. These measures have, therefore, resulted in some delays to the clearance of particularly vehicles through the checkpoints.",1,22,2014-04-14-T-002-S-00022
2014-04-14-T-002,Teo Chee Hean,Mr Teo Chee Hean,"We have done a number of things to maintain security while increasing the capacity at the checkpoints. For example, since then, we have reopened the old Woodlands Checkpoint and put in new facilities there, including four additional counters for lorries and 20 additional counters for motorcycles in 2008 and 2009. We are putting in 30 additional car counters by 2016. Today, ICA is already opening up 20 of these car counters during peak periods, Sundays and public holidays. We try to maintain a balance between tight security as well as making sure that we clear cars as smoothly as possible through the checkpoints.",2,23,2014-04-14-T-002-S-00023
