Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-08-31-T-001,Speaker,Mr Speaker,The two hon Members who are taking their Oath of Allegiance or Affirmation today will proceed to the Table to do so when their names are being called.,1,1,2020-08-31-T-001-S-00001
2020-08-31-T-001,Speaker,Mr Speaker,"[(proc text) The following Members took and subscribed the Oath of Allegiance, or made Affirmation of Allegiance, in the order below  (proc text)]",2,2,2020-08-31-T-001-S-00002
2020-08-31-T-001,Speaker,Mr Speaker,[(proc text) Mr K Shanmugam (Nee Soon) (proc text)],3,3,2020-08-31-T-001-S-00003
2020-08-31-T-001,Speaker,Mr Speaker,[(proc text) Ms Joan Pereira (Tanjong Pagar) (proc text)],4,4,2020-08-31-T-001-S-00004
2020-08-31-T-002,Speaker,Mr Speaker,Senior Minister of State Zaqy Mohamad.,1,5,2020-08-31-T-002-S-00005
2020-08-31-T-002,Zaqy Mohamad,The Deputy Leader of the House (Mr Zaqy Mohamad),"Mr Speaker, I propose that Mr Christopher de Souza and Ms Jessica Tan Soon Neo be elected as Deputy Speakers of this Parliament.",1,6,2020-08-31-T-002-S-00006
2020-08-31-T-002,Zaqy Mohamad,The Deputy Leader of the House (Mr Zaqy Mohamad),"Mr Christopher de Souza, Ms Jessica Tan and I became Members of Parliament in 2006, together in this House. I have grown together with them in my political career, and can say that they are both highly experienced Parliamentarians, model professionals and have a strong sense of fairness and objectivity in them, which make them suited for this role.",2,7,2020-08-31-T-002-S-00007
2020-08-31-T-002,Zaqy Mohamad,The Deputy Leader of the House (Mr Zaqy Mohamad),Mr Christopher de Souza is an accomplished lawyer who has also contributed actively to Parliamentary work. One of Mr de Souza’s notable contributions was the introduction of a Private Member’s Bill – Prevention of Human Trafficking Bill – in October 2014. The Bill was passed in November 2014. He also served as Chairman of the Government Parliamentary Committee for Home Affairs and Law from 2015 to 2020.,3,8,2020-08-31-T-002-S-00008
2020-08-31-T-002,Zaqy Mohamad,The Deputy Leader of the House (Mr Zaqy Mohamad),"Ms Jessica Tan, comes with extensive corporate experience in senior leadership roles with multi-national firms. Over the years, she has made significant contributions as a Member of this House, serving as Chairman of the Public Accounts Committee from 2016 to 2020 and as Chairman for the Government Parliamentary Committee for Finance, Trade and Industry from 2010 to 2015.",4,9,2020-08-31-T-002-S-00009
2020-08-31-T-002,Zaqy Mohamad,The Deputy Leader of the House (Mr Zaqy Mohamad),"I am confident that both Mr Christopher de Souza and Ms Jessica Tan, with their expertise, experience and character, will make good deputies in discharging their duties and support Mr Speaker in the course of this Fourteenth Parliament session.",5,10,2020-08-31-T-002-S-00010
2020-08-31-T-002,Foo Mee Har,Ms Foo Mee Har (West Coast),"Mr Speaker, I support the proposal.",1,11,2020-08-31-T-002-S-00011
2020-08-31-T-002,Speaker,Mr Speaker,"There being no other proposal, I declare Mr Christopher de Souza and Ms Jessica Tan Soon Neo to have been duly elected as Deputy Speakers of this Parliament. [",1,12,2020-08-31-T-002-S-00012
2020-08-31-T-003,Speaker,Mr Speaker,Order. Leader.,1,13,2020-08-31-T-003-S-00013
2020-08-31-T-003,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Mr Speaker, I beg to move, ""that, notwithstanding the Standing Orders, my Ministerial Statement on the Duties and Privileges of the Leader of the Opposition be taken now and before the business Motion on Speech Time"" standing in my name.",1,14,2020-08-31-T-003-S-00014
2020-08-31-T-003,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"[(proc text) Question put, and agreed to. (proc text)]",2,15,2020-08-31-T-003-S-00015
2020-08-31-T-003,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"[(proc text) Resolved, ""that, notwithstanding the Standing Orders, the Ministerial Statement on the Duties and Privileges of the Leader of the Opposition be taken now and before the business Motion on Speech Time standing in the name of the Leader of the House"". (proc text)]",3,16,2020-08-31-T-003-S-00016
2020-08-31-T-004,Speaker,Mr Speaker,Ministerial Statement. Leader of the House.,1,17,2020-08-31-T-004-S-00017
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Mr Speaker, Sir, following the General Election on 11 July 2020, Prime Minister Lee Hsien Loong announced that Mr Pritam Singh would be formally designated as the Leader of the Opposition in the Fourteenth Parliament of Singapore and that he would be provided with staff support and resources to perform his duties. This has been reported in the media and Mr Singh has since been briefed on his duties and privileges as Leader of the Opposition, as was announced on 28 July 2020.",1,18,2020-08-31-T-004-S-00018
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"However, it is proper that the duties and privileges of the Leader of the Opposition been also stated in Parliament. The position of the Leader of the Opposition is not provided for in our Constitution or in the Standing Orders of Parliament. Singapore’s legislatures have not previously formally recognised or ascribed specific duties and privileges to the leader of the opposition, even in the late 1950s and early 1960s, when there were many Opposition assemblymen in our Legislative Assembly, there was no Leader of the Opposition. For example, Mr Lee Kuan Yew was not formally designated the Leader of the Opposition even when the People’s Action Party (PAP) formed the largest party in the Opposition in the Legislative Assembly between 1955 and 1959.",2,19,2020-08-31-T-004-S-00019
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Still, leaders of the main Opposition parties in past Parliaments have, from time to time, been referred to informally as leader of the opposition during parliamentary debates. And it has been the consistent practice of the PAP Government to liaise with them as the defacto or unofficial leader of the opposition. For example, at the Opening of Parliament in 1991, when there were four Opposition Members of Parliament (MPs), then Leader of the House Mr Wong Kan Seng said he would deal with Mr Chiam See Tong as the unofficial leader of the opposition and that Mr Chiam would be given due courtesy and precedence among Opposition MPs.",3,20,2020-08-31-T-004-S-00020
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Now, with more Opposition MPs reflecting a strong desire among Singaporeans for a greater diversity of views in politics, as noted by the Prime Minister in his swearing-in speech and a constitutionally guaranteed minimum of 12, it is timely and appropriate that the position of the Leader of the Opposition be more formally recognised.",4,21,2020-08-31-T-004-S-00021
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"As Leader of the Opposition, Mr Pritam Singh will be accorded appropriate privileges and duties. The leader of the main Opposition party typically takes the seat directly opposite the Prime Minister in this Chamber during Parliament sittings, similar to the practice in other countries that formally recognise the role of the Leader of the Opposition. He will be given an office in Parliament, staff support and resources and additional allowance.",5,22,2020-08-31-T-004-S-00022
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"The Leader of the Opposition will generally be given the right of first response among MPs to ask the lead question of Ministers on policies, Bills and Motions in Parliament. This will be at the discretion of the Speaker and subject to existing speaking conventions.",6,23,2020-08-31-T-004-S-00023
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),The Leader of the Opposition will also be given a longer speaking duration for speeches than other MPs. I will be moving a Motion to give effect to this later.,7,24,2020-08-31-T-004-S-00024
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),I have consulted the Speaker on these arrangements and he has agreed that they are appropriate.,8,25,2020-08-31-T-004-S-00025
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"With more Opposition MPs in Parliament, we hope the Opposition will play a bigger role in putting up alternative views and proposals for debate. As Leader of the Opposition, Mr Pritam Singh will lead and organise the Opposition's parliamentary business. This includes leading the Opposition in",9,26,2020-08-31-T-004-S-00026
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"(a) Presenting alternative views in parliamentary debates on policies, Bills and Motions;",10,27,2020-08-31-T-004-S-00027
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),(b)	Scrutinising the Government’s positions and actions in Parliament; and,11,28,2020-08-31-T-004-S-00028
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"(c)	Nominating Opposition Members for appointment to Select Committees, including Standing Select Committees such as the Public Accounts Committee.",12,29,2020-08-31-T-004-S-00029
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),Mr Singh may also be called upon to take on other duties such as attending official state functions and taking part in visits and meetings alongside members of the Government and the Public Service.,13,30,2020-08-31-T-004-S-00030
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),To ensure better understanding across both sides of the House on important national issues such as security and external relations – especially in the event of a national crisis or emergency – the Leader of the Opposition will from time to time receive confidential briefings by the Government. The matters to be briefed will be determined by the Government.,14,31,2020-08-31-T-004-S-00031
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"In deciding on these duties and privileges of the Leader of the Opposition, the Government considered the conventions and practices of other Westminster-style parliamentary systems such as the United Kingdom and Australia. What I have set out in this Ministerial Statement reflects what we have adapted to suit our current political and parliamentary context.",15,32,2020-08-31-T-004-S-00032
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"With greater diversity of views, we can expect more robust debate and in some cases, sharper exchanges.",16,33,2020-08-31-T-004-S-00033
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),But we should work to ensure that diversity does not lead to polarity of country or of people.,17,34,2020-08-31-T-004-S-00034
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Experience elsewhere shows that unity in diversity is not an assured outcome. Our goal should be to harness this diversity of views in a constructive manner so that we can, as a Parliament, better serve the interests of Singaporeans and Singapore.",18,35,2020-08-31-T-004-S-00035
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),The role of the Leader of the Opposition in Singapore will evolve with our politics. It must always be the ambition of this House to live up to the expectations of our people and create a political system that is focused on serving Singapore and Singaporeans to the best of our abilities.,19,36,2020-08-31-T-004-S-00036
2020-08-31-T-004,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),I congratulate Mr Pritam Singh on being designated the Leader of the Opposition and look forward to working with him to achieve this outcome. [Applause.],20,37,2020-08-31-T-004-S-00037
2020-08-31-T-004,Speaker,Mr Speaker,"Hon Members, as Speaker, I would like to also take this occasion to formally welcome Mr Pritam Singh as Leader of the Opposition in this Fourteenth Parliament of Singapore.",1,38,2020-08-31-T-004-S-00038
2020-08-31-T-004,Speaker,Mr Speaker,The Leader of the House has set out the duties and privileges accorded to the Leader of the Opposition. I had discussed these with her and provided my feedback and inputs as guided by the Standing Orders and the established conventions of the House. I concur with the arrangements.,2,39,2020-08-31-T-004-S-00039
2020-08-31-T-004,Speaker,Mr Speaker,"Where the existing practices and conventions allow, the Leader of the Opposition will have the right of first response amongst Members to pose lead questions to Ministers. Subject to the agreement of the House, he will also be granted longer speaking duration for speeches. I therefore hope to see more thorough examination of policy proposals and for policy alternatives to be surfaced for all Members to consider, scrutinise and debate in this Chamber. The additional staff and resources provided to him would support the Leader of the Opposition in this endeavour.",3,40,2020-08-31-T-004-S-00040
2020-08-31-T-004,Speaker,Mr Speaker,"I look forward to working with both the new Leader of the House and the Leader of the Opposition in ensuring productive and orderly conduct of parliamentary business and debates. I am also confident that under their capable leadership and cooperation across the aisle, the decorum, dignity and honour of the House will be upheld by all Members at all times.",4,41,2020-08-31-T-004-S-00041
2020-08-31-T-004,Speaker,Mr Speaker,Any points of clarifications? Order. End of Ministerial Statement. Leader.,5,42,2020-08-31-T-004-S-00042
2020-08-31-T-005,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"Mr Speaker, I beg to move, ""That, notwithstanding Standing Order 48(8), with effect from this day's sitting until the end of the Fourteenth Parliament, the Leader of the Opposition Mr Pritam Singh shall be entitled to speak for up to 40 minutes to any question in Parliament"".",1,43,2020-08-31-T-005-S-00043
2020-08-31-T-005,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"This is to give effect to the privilege of a longer duration of speeches accorded to Mr Pritam Singh as the Leader of the Opposition that I spoke about in my Ministerial Statement earlier. Mr Speaker, I beg to move.",2,44,2020-08-31-T-005-S-00044
2020-08-31-T-005,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"[(proc text) Question put, and agreed to. (proc text)]",3,45,2020-08-31-T-005-S-00045
2020-08-31-T-005,Indranee Rajah,The Leader of the House (Ms Indranee Rajah),"[(proc text) Resolved, ""That, notwithstanding Standing Order 48(8), with effect from this day's sitting until the end of the Fourteenth Parliament, the Leader of the Opposition Mr Pritam Singh shall be entitled to speak for up to 40 minutes to any question in Parliament"". (proc text)]",4,46,2020-08-31-T-005-S-00046
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"Mr Speaker, Sir, I beg to move, ""that the following Address in reply to the Speech of the President be agreed to  'We, the Parliament of the Republic of Singapore, express our thanks to the President for the Speech which she delivered on behalf of the Government at the Opening of the First Session of this Parliament'.""",1,47,2020-08-31-T-006-S-00047
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),I thank the President for highlighting in her speech the need to address the potentially divisive issue of competition for jobs from work pass holders and that we will work to further strengthen the capabilities of our workforce in every field and ensure that firms treat Singaporeans fairly when they recruit or retrench workers.,2,48,2020-08-31-T-006-S-00048
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"In her words  “In all that we do, the interests of Singaporeans are always paramount.”",3,49,2020-08-31-T-006-S-00049
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"Strengthening the Singaporean Core is an important tenet in nation-building. It is important during good times when our economy is growing rapidly and doubly important during bad times such as during this recession where we see numerous layoffs and where many Singaporeans, especially Professionals, Managers and Executives (PMEs), are impacted.",4,50,2020-08-31-T-006-S-00050
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"Over the past few decades, our economy has grown from third world to first world. Accordingly, the expansion of business needs has generated demand for workers with specialised skills such as in cybersecurity and artificial intelligence. As Singaporeans may require time to be trained with the relevant skills, we should not close our doors, but instead, complement our local workforce with specific-skilled foreign PMEs to maintain Singapore’s economic competitiveness.",5,51,2020-08-31-T-006-S-00051
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"In fact, the COVID-19 crisis has shed light on certain critical sectors, which could be the forerunners in calibrating our nation’s reliance on foreign PMEs.",6,52,2020-08-31-T-006-S-00052
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"For example, the development of rapid virus test-kits is testament to the complementarity between local and foreign expertise in the biomedical sector.",7,53,2020-08-31-T-006-S-00053
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"Sir, the disruption brought about by COVID-19 and the resulting economic recession has surfaced ground concerns on the increased competition for jobs and employment. In this regard, we must uphold our pillar of meritocracy. There must be fairness and equal treatment and assessment of workers, which is also a fundamental International Labour Organization commitment.",8,54,2020-08-31-T-006-S-00054
2020-08-31-T-006,Patrick Tay Teck Guan,Mr Patrick Tay Teck Guan (Pioneer),"Today, our Singaporean PMEs are well-educated, skilled and seek more in life – meaningful work in line with our values, including meritocracy, equality and progress.",9,55,2020-08-31-T-006-S-00055
