speech_id,topic_id,speech_order,member_name,text
2019-05-08-T-001-S-00001,2019-05-08-T-001,1,Irene Quay Siew Ching,asked the Minister for Education with regard to the post-Secondary admission system to be implemented in 2028 (a) how does the new subject banding determine subsequent admission to post-Secondary institutions of choice; and (b) how can it be ensured that a student chooses subject bands based on his ability and talent and not influenced primarily by entry criteria of his favoured post-Secondary institutions.
2019-05-08-T-001-S-00002,2019-05-08-T-001,2,Indranee Rajah,"Mr Speaker, as announced earlier during the COS debate, MOE will study how the post-Secondary posting system should be adjusted to complement the roll-out of Full SBB."
2019-05-08-T-001-S-00003,2019-05-08-T-001,3,Indranee Rajah,"We have some time to work out the details, and will announce them in good time. But the general thrust is to build upon ongoing efforts to recognise the strengths and talents of students."
2019-05-08-T-001-S-00004,2019-05-08-T-001,4,Indranee Rajah,"For example, we have the Polytechnic Foundation Programme (PFP) today, where students who have done well in the Normal (Academic) course can apply straight to Polytechnic. The core feature of PFP is to inject flexibility into the posting system, recognising the fact that students blossom at different times and have different strengths. In future, under ""one Secondary education, many subject bands"", such considerations should not be just for special schemes like PFP, but an integral feature of the posting system."
2019-05-08-T-001-S-00005,2019-05-08-T-001,5,Indranee Rajah,"In a similar vein, we will also study how we can further evolve the Early Admissions Exercise (EAE) for Polytechnics and ITE, and Direct School Admissions (DSA) for JCs."
2019-05-08-T-001-S-00006,2019-05-08-T-001,6,Indranee Rajah,"To help students make informed post-Secondary choices, students go through education and career guidance (ECG) in secondary school to help them better understand their strengths and interests. Teachers and ECG counsellors guide students to explore different education pathways, different industries and job roles."
2019-05-08-T-001-S-00007,2019-05-08-T-001,7,Indranee Rajah,Full SBB and expanding aptitude-based admissions are part of the multiple pathways that we are creating to better cater to students with different interests and learning needs. We will keep evolving our education system to ensure that students are able to choose their subjects bands and PSEIs based on what best fits their aptitudes and interests.
2019-05-08-T-002-S-00008,2019-05-08-T-002,8,Lim Biow Chuan,"asked the Deputy Prime Minister and Minister for Finance currently, how many citizens live in private properties but do not have any declared income."
2019-05-08-T-002-S-00009,2019-05-08-T-002,9,Indranee Rajah,"Sir, of 2.7 million adult Singaporean citizens, about 6% or 164,000 live in private properties and do not declare income for the purposes of personal income tax in Singapore. They generally come under three groups  (a) they have no yearly income of any form; or (b) they do have income but that income is not taxable, including interest income or dividend income; or (c) they do have taxable income, but are not required to file tax returns as they are not subject to tax after taking into account their tax deductions and reliefs."
2019-05-08-T-002-S-00010,2019-05-08-T-002,10,Indranee Rajah,"The 164,000 figure includes citizens who have access to other financial means. For example, those who have retired with private savings, and those who are receiving financial support from economically active family members."
2019-05-08-T-002-S-00011,2019-05-08-T-002,11,Indranee Rajah,"We do not have further details of the financial situation of the 164,000 citizens, as we only collect information required for tax administration."
2019-05-08-T-002-S-00012,2019-05-08-T-002,12,Lim Biow Chuan,"May I ask the Senior Minister of State whether we can take better care of this group of residents who stay in private property and whether we are able to assess whether this group of citizens who are without income, are they genuinely poor? I think we can do a little bit more for those who have no income rather than no taxable income. At the end of the day, at each Budget, we see benefits like GST Vouchers being given to those who stay in HDB flats who have income. But for those who are in private property, they do not reap the benefits. They do not even get the benefit of things like Digital TV Starter Kits and they definitely do not qualify for SC&CC rebates. I am just wondering whether the Government would want to review the policy to try to identify citizens who generally do not have income, staying in private property and who would reap benefits of some of these Budget provisions for them."
2019-05-08-T-002-S-00013,2019-05-08-T-002,13,Indranee Rajah,"I thank the Member for his question. Indeed, the Government's concern is the same as his which is to make sure that all Singaporeans who are in need are taken care of. So, I think there are a few things. One, we have broad-based schemes and for broad-based schemes, you need to have fairly rough and ready proxy indicators. There may be some who do not fall within the broad-based schemes, and then, we have to see how we can assist those, look at the way in which we try to identify them, because we do not have the detailed, granular information. I would say about 80% are covered through our broad-based schemes like GST Vouchers, MediShield Life, CHAS, Workfare Income Supplement, Silver Support and so on. I think the group that Mr Lim is talking about is those who live in private properties who have not declared their income. That is 164,000 out of the 2.7 million adults that I mentioned. And out of those, some actually may have financial resources, either because of savings or they may have non-taxable income by way of dividends or interest, or their children may be looking after them."
2019-05-08-T-002-S-00014,2019-05-08-T-002,14,Indranee Rajah,"The challenge then becomes, out of that 164,000, how do you identify the ones who really may have no income at all and may need some assistance."
2019-05-08-T-002-S-00015,2019-05-08-T-002,15,Indranee Rajah,"The way it is designed is for those to do so by application. And we do have broad-based schemes like the Pioneer Generation Package that applies to all, even those in private properties, and the upcoming Merdeka Generation Package. So, the ones who do not benefit from the broad-based schemes, we would encourage them to apply if in genuine need because the system does allow for appeals and consideration of particular circumstances."
2019-05-08-T-002-S-00016,2019-05-08-T-002,16,Lim Biow Chuan,"Let me thank the Senior Minister of State. Oh, I beg your pardon! I thank the Minister. I do have residents who stay in private property. They have income from dividends or interest. But when they look at the Budget provisions and they see that they get nothing, whereas those who stay in 5-room flats, who earn more than them get the benefits of the Budget provisions. They really feel that this is inequitable; they too have done their part for the nation. They are disadvantaged purely because they live in a private property. So, they ask where is the equity of it all, because at the end of the day, they earn less than certain groups of people who earn more but living in 4- or 5-room flats. This group of people may be younger, earn more, and they get more from the Budget compared to them who are retired, living on interest income or dividend income."
2019-05-08-T-002-S-00017,2019-05-08-T-002,17,Lim Biow Chuan,"I would not say that they are poor. But they feel that, ""I too have done my part in building this country up"". Can the Government not consider what they have contributed and give them more in terms of providing for them in the Budget? And I apologise once again, Minister."
2019-05-08-T-002-S-00018,2019-05-08-T-002,18,Indranee Rajah,"Mr Speaker, I am not sure what I had done to the Member in my capacity as Senior Minister of State but that identity seems to remain very firmly fixed in his psyche; we shall try to see what we can do to dislodge that."
2019-05-08-T-002-S-00019,2019-05-08-T-002,19,Indranee Rajah,"In the mean time, if I may address the specific question which the Member has raised. I can understand how some of his residents may feel. It may be too much of a generalisation, though, to say that there is nothing for them at all in the Budget. Because, for example, education is broad-based and it applies to even those who are in private property. In particular, we also have healthcare. So, for polyclinics and other healthcare services, these are also available to them. And not forgetting things like last year's SG Bonus. That would have gone to everybody, irrespective of the property that they were living in."
2019-05-08-T-002-S-00020,2019-05-08-T-002,20,Indranee Rajah,"It is important to look at the specific social scheme. For the GST Vouchers, for example, the idea was really to offset for those who are lower income and have less means. That is the reason why it is structured such that you look at their income and you look at the type of property that they stay in. It is also not fair to be subsidising those who do have some means."
2019-05-08-T-002-S-00021,2019-05-08-T-002,21,Indranee Rajah,I will come back to the basic point which is that there are schemes which apply to all and residents in private properties without income will benefit from those. But they may have specific difficulties. We will address those on a case-by-case basis. The assurance we can give is that those genuinely in need will not be left without assistance.
2019-05-08-T-002-S-00022,2019-05-08-T-002,22,Indranee Rajah,"In terms of recognition, it should not be forgotten that things like the Pioneer Generation Package and the Merdeka Generation Package were specifically designed to give recognition. Precisely because we recognised that these different groups have contributed to the nation, that is why those are not means-tested and are given to all."
2019-05-08-T-003-S-00023,2019-05-08-T-003,23,Png Eng Huat,"asked the Deputy Prime Minister and Minister for Finance (a) whether there is a remuneration cap for key management staff of Fifth Schedule companies like GIC and Temasek Holdings; and (b) for the past five years, what is the range of total annual remuneration, including salary, annual and performance bonuses, paid to the top three higher paid executives in GIC and Temasek respectively."
2019-05-08-T-003-S-00024,2019-05-08-T-003,24,Lawrence Wong,"Mr Speaker, GIC and Temasek are commercially-run companies. The remunerations of their staff are therefore decided independently by their respective boards. The Government maintains an arms-length relationship with the companies and does not interfere in their operational decisions such as remuneration. Instead, we hold the boards accountable for their respective performances."
2019-05-08-T-003-S-00025,2019-05-08-T-003,25,Lawrence Wong,"Broadly speaking, both entities adopt remuneration frameworks that are based on performance and industry benchmarks. The salaries are benchmarked to the relevant markets and sectors where the entities compete for talent. This ensures that they can attract and retain capable people."
2019-05-08-T-003-S-00026,2019-05-08-T-003,26,Lawrence Wong,"The remuneration frameworks also aim to support and reinforce a prudent risk-taking culture. A portion of the remuneration in both entities is tied to long-term performance. This ensures that staff, including senior management, are rewarded for long-term sustained performance, rather than a focus on short-term gains."
2019-05-08-T-003-S-00027,2019-05-08-T-003,27,Lawrence Wong,"Ultimately, the Government evaluates the performance of the two entities based on their long-term returns, net of all expenses incurred. These figures are published in their annual reports, and they show that both GIC and Temasek have performed creditably under challenging market conditions."
2019-05-08-T-003-S-00028,2019-05-08-T-003,28,Png Eng Huat,"Mr Speaker, just a quick question. The reason I asked is because these two entities are managing our reserves and the Government is the sole shareholder. Usually, the shareholders would know the remuneration packages for the company that they own. Does the Government or anyone in the Finance Ministry know the remuneration packages for the top brass in terms of the value of GIC and Temasek?"
2019-05-08-T-003-S-00029,2019-05-08-T-003,29,Lawrence Wong,"Mr Speaker, I think we should take a step back. As I have said, what we are trying to do is to design a system that best supports the mandate of GIC and Temasek, and that mandate is to secure good long-term returns on their overall portfolio. So, our focus should not be on one or two expense items, but on designing an overall system that enhances and maximises long-term performance, and that is what we have tried to do. As I have explained in this House before, the way we go about this is through a very rigorous process. When we look at expected future long-term returns, there is a thorough assessment of the investment environment, done by professionals. MOF reviews that assessment of the investment environment. The expected long-term returns for both GIC and Temasek that figure is proposed to the President and the President makes an independent assessment of that long-term expected return, together with the Council of Presidential Advisers."
2019-05-08-T-003-S-00030,2019-05-08-T-003,30,Lawrence Wong,"So, that long-term expected return is the basis which both GIC and Temasek work to achieve over a period of time and their performances every year are published in their annual reports. That overall system is designed, as I have said, to maximise and secure our best chances of getting good long-term returns. That is the system we have today, which achieves that result."
2019-05-08-T-004-S-00031,2019-05-08-T-004,31,Vikram Nair,asked the Minister for Foreign Affairs whether he can provide an update on the state of bilateral relations with Malaysia following the 9th Malaysia-Singapore Leaders' Retreat.
2019-05-08-T-004-S-00032,2019-05-08-T-004,32,Vivian Balakrishnan,"Mr Speaker, Malaysia hosted the 9 had very candid discussions and they both reaffirmed our mutual commitment to maintaining a positive and constructive bilateral relationship."
2019-05-08-T-004-S-00033,2019-05-08-T-004,33,Vivian Balakrishnan,"So, let us start with maritime boundaries. The Malaysian Foreign Minister Mr Saifuddin Abdullah and I agreed on a set of measures to de-escalate tensions on 14 March 2019. Malaysia and Singapore have therefore mutually suspended the implementation of the overlapping port limits, and we have applied the port limits that were in effect prior to 25 October 2018 and 6 December 2018 respectively. The Malaysian Government vessels are no longer anchored in the area."
2019-05-08-T-004-S-00034,2019-05-08-T-004,34,Vivian Balakrishnan,The next step is for both countries to start negotiations on the maritime boundary and we will do so through the committee that is co-chaired by the Permanent Secretary of MFA and the Secretary General of the Malaysian Foreign Affairs Ministry. This Committee will be meeting soon.
2019-05-08-T-004-S-00035,2019-05-08-T-004,35,Vivian Balakrishnan,"On water, our position has remained clear, consistent and unchanged. At the Retreat, we reiterated that Malaysia has lost the right to review the price of water under the 1962 Water Agreement. Neither country can unilaterally change the terms of this Agreement. The 1962 Water Agreement is enshrined in the 1965 Separation Agreement. It is therefore a fundamental founding document for Singapore. Our Attorneys-General are having further discussions on the differing legal positions of both sides on the right to review the price of water under the 1962 Water Agreement."
2019-05-08-T-004-S-00036,2019-05-08-T-004,36,Vivian Balakrishnan,"Whilst Malaysia is apparently most concerned about the price of raw water, this issue cannot be viewed in isolation."
2019-05-08-T-004-S-00037,2019-05-08-T-004,37,Vivian Balakrishnan,"First, if there is any revision in the price of raw water, it is obvious that the price of treated water that Singapore sells to Johor will also have to be revised. This is obvious. Second, at the Retreat, Prime Minister Lee highlighted Singapore’s grave concerns about the multiple pollution incidents which have affected the Johor River and the long-term yield of the Johor River. Members of the House would be aware, and I think Minister Masagos reminded us of this over the last two days, of the recent case of ammonia pollution in the Johor River on 4 April 2019. This is the seventh pollution incident in the Johor River since 2017 which led to a shutdown of our Waterworks. Further, Johor has built at least two water treatment plants upstream of PUB’s Johor River Waterworks, and we also note that the future demands for water in Johor will increase. These two Malaysian plants, combined with our Johor River Waterworks, are currently drawing more water from the Johor River than it can yield on a sustainable basis."
2019-05-08-T-004-S-00038,2019-05-08-T-004,38,Vivian Balakrishnan,"These issues, if not addressed, will compromise Singapore’s right to abstract our full 250 million gallons per day (mgd) entitlement of water under the 1962 Water Agreement. They will also affect the water supply for Johor’s own growing needs, and action needs to be taken expeditiously to avoid a potentially more intractable issue in the future. This is a problem which is clear and present and we can see it looming. Both sides have noted Singapore and Malaysia’s mutual interest in identifying appropriate and timely measures, including additional schemes, to increase the yield of the Johor River, and to safeguard its environmental conditions, and to safeguard in particular the quality of the water. Officials from both countries will follow up on this. The two Foreign Ministers have also been tasked to follow up on the water issues that were raised at the Retreat."
2019-05-08-T-004-S-00039,2019-05-08-T-004,39,Vivian Balakrishnan,"Let me move now to airspace. On 6 April 2019, both sides agreed for Malaysia to indefinitely suspend its Restricted Area over Pasir Gudang, and for Singapore to withdraw the Instrument Landing System (ILS) procedures for Seletar Airport. The ILS procedures will be replaced with GPS-based instrument approach procedures. The technical agencies from both countries are currently engaged in discussions with a view to implementing the GPS-based instrument approach procedures soon for both the northern and southern approaches."
2019-05-08-T-004-S-00040,2019-05-08-T-004,40,Vivian Balakrishnan,"At the Retreat, Malaysia reiterated its intention to review the existing arrangements for air traffic services provision over southern Peninsular Malaysia pursuant to the 1974 Operational Letter of Agreement that was signed by Malaysia and Singapore. It is very important to note that this 1974 Operational Letter of Agreement, in fact, operationalises the decisions that were reached at the 1973 Asia-Pacific Regional Air Navigation Meeting held under the auspices of the International Civil Aviation Organization (ICAO). This decision sets out the recommendations that were agreed to by both Singapore and Malaysia, as well as other regional states, and was subsequently approved by the ICAO Council. Thus, any review of the existing airspace arrangements should take into account both countries’ needs and interests, as well as the interests of other stakeholders, including the airlines and the ICAO, the International Civil Aviation Organization. Any proposal to change the current arrangements must also be in accordance with ICAO standards, processes and procedures, and the 1973 decision I mentioned earlier. Our utmost priority must be to achieve the highest standards of safety and efficiency in civil aviation operations, given that the airspace arrangements in our region are very complex and will only get more complex in the future as air traffic continues to grow. Discussions on the review of the 1974 Operational Letter of Agreement will involve consultations with many regional and global stakeholders. These will take time. It cannot be rushed. Singapore will discuss these matters with Malaysia in good faith and in the spirit of bilateral cooperation."
2019-05-08-T-004-S-00041,2019-05-08-T-004,41,Vivian Balakrishnan,"On land connectivity, Singapore will consider Malaysia’s proposal to suspend the Johor Bahru-Singapore Rapid Transit System (RTS) Link Project for six months from 1 April 2019 and we will do so in a manner that is similar to the arrangements that we made for the suspension of the Kuala Lumpur-Singapore High Speed Rail (HSR) Project. Both sides are currently working out the details of the Supplemental Agreement to effect this proposed suspension. As for the HSR Project, both sides had earlier agreed to suspend the Project up to 31 May 2020."
2019-05-08-T-004-S-00042,2019-05-08-T-004,42,Vivian Balakrishnan,"Both Prime Ministers also discussed the issue of congestion at the Causeway and Second Link. Both Prime Ministers agreed to explore initiatives, including the use of new technology, for enhanced security and checkpoint efficiency. Prime Minister Lee also shared Singapore’s plans to upgrade the Woodlands Checkpoint to meet growing traffic needs, and to ensure that immigration clearance remains secure."
2019-05-08-T-004-S-00043,2019-05-08-T-004,43,Vivian Balakrishnan,"Singapore believes that the RTS Link and the HSR Projects are mutually beneficial projects that will significantly ease congestion, facilitate business and tourism, and bring the people of Malaysia and Singapore closer together. Malaysia wants to review these projects, and we have agreed for this review to be done in the spirit of bilateral cooperation. The ball is now in their court, and we hope that Malaysia will find a way forward in the projects within the period of suspension that they have requested."
2019-05-08-T-004-S-00044,2019-05-08-T-004,44,Vivian Balakrishnan,"Mr Speaker, in conclusion, Singapore and Malaysia will always be close neighbours and issues will inevitably crop up from time to time. What is important is that we continue to keep the channels of communication open; we discuss these issues in a calm and constructive way, on the basis of equality and mutual respect; we honour our international agreements fully, and we find amicable win-win solutions in accordance with international law."
