Topic_CID,Original_MP_Name,MP_Name,Text,Seq,Speech_Order,Speech_CID
2020-03-26-T-001,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,asked the Minister for Education (a) what percentage of (i) Primary schools (ii) Secondary schools and (iii) post-secondary educational institutions currently have at least one lactation room; and (b) whether the Ministry can make it compulsory for all schools and educational institutions to have at least one lactation room.,1,1,2020-03-26-T-001-S-00001
2020-03-26-T-001,Low Yen Ling,The Senior Parliamentary Secretary to the Minister for Education (Ms Low Yen Ling) (for the Minister for Education),"Mr Speaker, Sir, MOE is committed to providing a conducive workplace for nursing mothers. This includes providing schools with lactation facilities, which has become a standard building specification for MOE.",1,2,2020-03-26-T-001-S-00002
2020-03-26-T-001,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"I thank the Senior Parliamentary Secretary for the reply. Can I just check whether these are specifically lactation rooms? So, it is only for the mothers to use and not just a spare room where the mothers can go in to express the milk. Secondly, can I also just check whether there is a fridge in all of these rooms so that they can store their milk after that?",1,3,2020-03-26-T-001-S-00003
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,"Mr Speaker, Sir, I want to thank the Member Mr Louis Ng for his care and concern for mothers. As a mother of two kids, and I have breastfed my two kids for slightly over a year, I can understand what it takes to persevere in the breastfeeding journey. For example, the breastfeeding cycle and also the schedule, from expressing and then storing the milk – and the Member asked about the fridge – transporting the precious milk and also all the gadgets that are involved, especially for mothers who need to express milk in their office, workplace and in this case, in the school.",1,4,2020-03-26-T-001-S-00004
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,"For the two questions that the Member has, I want to assure him that MOE has made it a priority to equip our teachers who are mothers and who are breastfeeding with the facility and the support that they need.",2,5,2020-03-26-T-001-S-00005
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,"Let me be clear. Since 2010, the requirement for a lactation room was added to the building specification for Primary schools as part of the PERI upgrading. This is a standard building specification  lactation room in the school. Subsequently, the same building specification for Secondary schools and also Junior Colleges were similarly updated with the same requirement. So, yes. These are lactation rooms, not meant to be multi-purpose for other reasons.",3,6,2020-03-26-T-001-S-00006
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,"Schools that were built or upgraded before 2010 will also be provided with a lactation room as part of their on-going or scheduled PERI upgrading for Primary schools; likewise, for the Secondary schools and the Junior Colleges, when the institutions next undergo rebuilding or major upgrading. For the lactation rooms, we will provide the necessary facilities and also the fridges; if not in the lactation room, then maybe in the Staff Lounge. We would then have to work with the teachers who are mothers and are breastfeeding to make sure that they will label the bottles accordingly.",4,7,2020-03-26-T-001-S-00007
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,"The other thing I wish to reassure the Member is, I gave the numbers for Primary schools and Secondary schools. What is very heartening is that to-date, all our IHLs have lactation facilities. In fact, some of the bigger campuses have more than one lactation room. I want to assure the Member that MOE will certainly continue to work with the existing schools to ensure that all schools will have lactation rooms at the nearest feasible date. The target for us, really, is for every school to have lactation facilities within the next three years.",5,8,2020-03-26-T-001-S-00008
2020-03-26-T-001,Low Yen Ling,Ms Low Yen Ling,I also want to assure the Member that we in MOE appreciate the sacrifices that mothers make for their children and we will wholeheartedly support their breastfeeding journey.,6,9,2020-03-26-T-001-S-00009
2020-03-26-T-002,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,asked the Minister for Home Affairs whether there are any regulations that prohibit mothers from breastfeeding their children in public.,1,10,2020-03-26-T-002-S-00010
2020-03-26-T-002,Sun Xueling,The Senior Parliamentary Secretary to the Minister for Home Affairs (Ms Sun Xueling) (for the Minister for Home Affairs),"Mr Speaker, there is no law that strictly prohibits mothers to breastfeed their children in public in Singapore.",1,11,2020-03-26-T-002-S-00011
2020-03-26-T-002,Sun Xueling,The Senior Parliamentary Secretary to the Minister for Home Affairs (Ms Sun Xueling) (for the Minister for Home Affairs),"Indecent exposure and appearing nude in public are criminal offences. Mothers who are genuinely breastfeeding their children, in public are generally unlikely to fall under these categories. It is not possible to be more specific than that. To determine if any offences might be made out, Police would need to ascertain the specific facts of each case and the circumstances.",2,12,2020-03-26-T-002-S-00012
2020-03-26-T-002,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"I thank the Senior Parliamentary Secretary for the reply but I am a bit confused. She said they are generally not going to be prosecuted, if I am right to say that. So, could I just ask specifically, whether a mother who is breastfeeding her baby in the public without a cover – would that be liable to prosecution?",1,13,2020-03-26-T-002-S-00013
2020-03-26-T-002,Sun Xueling,Ms Sun Xueling,Breastfeeding in public places is not against the law. The Police will not intervene unless there are law and order concerns.,1,14,2020-03-26-T-002-S-00014
2020-03-26-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,asked the Minister for Transport whether mothers are allowed to breastfeed their children onboard public trains and buses.,1,15,2020-03-26-T-003-S-00015
2020-03-26-T-003,Baey Yam Keng,The Senior Parliamentary Secretary to the Minister for Transport (Mr Baey Yam Keng) (for the Minister for Transport),"Mr Speaker, Sir, breastfeeding is not prohibited on our public buses and trains. For those who prefer privacy while breastfeeding, we provide nursing rooms at key transport nodes and will continue to build more.",1,16,2020-03-26-T-003-S-00016
2020-03-26-T-003,Speaker,Mr Speaker,Mr Louis Ng.,1,17,2020-03-26-T-003-S-00017
2020-03-26-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang (Nee Soon),"Thank you, Sir, and this is the last question on breastfeeding. I thank the Senior Parliamentary Secretary for saying that it is not prohibited on our trains and buses. But as I shared with him, the SMRT website still says this today to an FAQ, ""Can I breastfeed or feed my children?"" And the reply is, ""For the comfort of other passengers, it is best to feed your children before entering our stations."" So, if it is not prohibited, then, could we not send the message to say that it is best not to do it?",1,18,2020-03-26-T-003-S-00018
2020-03-26-T-003,Baey Yam Keng,Mr Baey Yam Keng,"Mr Speaker, Sir, as in my reply, there is no prohibition. Mothers are allowed to breastfeed their babies and children on buses and trains. We will advise the PTOs to be clearer in their websites or FAQs so that mothers are not deterred from doing so.",1,19,2020-03-26-T-003-S-00019
2020-03-26-T-003,Louis Ng Kok Kwang,Mr Louis Ng Kok Kwang,One last supplementary question. Can I also just confirm that they are allowed to breastfeed their babies without a cover on?,1,20,2020-03-26-T-003-S-00020
2020-03-26-T-003,Baey Yam Keng,Mr Baey Yam Keng,"Sir, there is no regulation for mothers to be covered up while nursing their babies on trains and buses.",1,21,2020-03-26-T-003-S-00021
2020-03-26-T-003,Speaker,Mr Speaker,Order. End of Question Time.,1,22,2020-03-26-T-003-S-00022
2020-03-26-T-004,,,[(proc text) Order for Second Reading read. (proc text)],1,23,2020-03-26-T-004-S-00023
2020-03-26-T-004,Chee Hong Tat,The Senior Minister of State for Trade and Industry (Mr Chee Hong Tat) (for the Minister for Trade and Industry),"Mr Speaker, on behalf of the Minister for Trade and Industry, I beg to move, ""That the Bill be now read a Second time.""",1,24,2020-03-26-T-004-S-00024
