speech_id,topic_id,speech_order,member_name,text
2017-02-06-T-001-S-00001,2017-02-06-T-001,1,Denise Phua Lay Peng,"asked	 the Minister for Manpower how the Ministry can improve the process by which workers, including foreign workers, can be protected against errant employers who do not insure them or compensate them for injuries and/or owe them their salaries."
2017-02-06-T-001-S-00002,2017-02-06-T-001,2,Kuik Shiao-Yin,"asked	 the Minister for Manpower (a) from 2012-2017, how many employers have been prosecuted in the Labour Court for respectively failing to compensate injured workers or insure them adequately; (b) what is being done to reduce the incidence of errant employers who ignore Labour Court orders and default on compensation for injured workers; and (c) how does the Ministry assist low-wage local and migrant workers who cannot afford further legal action to recover their unpaid wages."
2017-02-06-T-001-S-00003,2017-02-06-T-001,3,Lim Swee Say,"Mdm Speaker, may I take Question Nos 1 and 2 together, please?"
2017-02-06-T-001-S-00004,2017-02-06-T-001,4,Speaker,"Yes, please."
2017-02-06-T-001-S-00005,2017-02-06-T-001,5,Lim Swee Say,"Mdm Speaker, MOM received about 9,000 salary-related claims involving some 4,500 employers in 2016. So, 9,000 claims; 4,500 employers. Through mediation by MOM and adjudication by the Labour Court, we have been able to resolve more than 95% of these claims."
2017-02-06-T-001-S-00006,2017-02-06-T-001,6,Lim Swee Say,"The remaining 5% of the salary-related claims were unresolved because one of the employers has appealed the Labour Court order and the case is now with the High Court, eight are still in business but have yet to comply with their orders, while a vast majority − 199 out of 208 employers − had either ceased operation, or faced impending business closure due to financial difficulties. Therefore, out of the 208 employers, 199 either have closed down or are going to close down soon. We are left with only nine employers; one of whom is appealing against the Labour Court order, and eight who have yet to comply with the orders."
2017-02-06-T-001-S-00007,2017-02-06-T-001,7,Lim Swee Say,All these companies have been debarred from hiring foreign workers until they comply with the Labour Court orders. The debarment also applies to culpable directors even if they were to start new companies.
2017-02-06-T-001-S-00008,2017-02-06-T-001,8,Lim Swee Say,"We are also investigating those employers who are still in business because non-payment of salary is an offence under the Employment Act. While it is not our intention to criminalise every non-payment of salary, especially if it is the result of a business failure, we do prosecute serious or repeated cases, for deterrence."
2017-02-06-T-001-S-00009,2017-02-06-T-001,9,Lim Swee Say,"In the last three years, 158 employers have been prosecuted and convicted for salary-related offences. Such offences carry a fine of between $3,000 and $15,000 per charge, or to imprisonment for a term not exceeding six months, or both."
2017-02-06-T-001-S-00010,2017-02-06-T-001,10,Lim Swee Say,"Let me now turn to work injury cases. In 2016, over 99.9% of the approximately 16,000 injured workers had their cases successfully resolved. However, five, out of about 16,000 cases, did not because their employers had failed to purchase work injury compensation (WIC) insurance and were unable to pay due to financial difficulties. MOM takes such offences seriously and prosecutes such employers under the Work Injury Compensation Act and debars the companies and individual directors from hiring foreign workers, until they compensate their workers. Such offences carry a maximum penalty of $10,000, or imprisonment of up to 12 months, or both. In the last five years, 14 employers have been prosecuted for non-insurance and non-compensation of work injury."
