topic_id,date,topic_order,title,section_type
2014-05-29-T-001,2014-05-29,1,Ridership on Downtown Line,OA
2014-05-29-T-002,2014-05-29,2,Screening for Mental Health Disorders among National Service Recruits,OA
2014-05-29-T-003,2014-05-29,3,Foreign Healthcare Staff in Public Hospitals and Polyclinics,OA
2014-05-29-T-004,2014-05-29,4,Withdrawal of CPF Monies by Permanent Residents,OA
2014-05-29-T-005,2014-05-29,5,HDB Main Contractors Levied with Liquidated Damages,OA
2014-05-29-T-006,2014-05-29,6,MediShield for Secondary Depression,OA
2014-05-29-T-007,2014-05-29,7,Good Samaritan Law,OA
2014-05-29-T-008,2014-05-29,8,Copyright (Amendment) Bill,BI
2014-05-29-T-009,2014-05-29,9,Mutual Assistance in Criminal Matters (Amendment) Bill,BI
2014-05-29-T-010,2014-05-29,10,Debate on President's Address,OS
2014-05-29-T-011,2014-05-29,11,Adjournment of Debate,OS
2014-05-29-T-012,2014-05-29,12,Adjournment,OS
2014-05-29-T-013,2014-05-29,13,Singapore's Leadership Position in Southeast Asia,WA
2014-05-29-T-014,2014-05-29,14,Illegal Vehicles Operating as Taxis,WA
2014-05-29-T-015,2014-05-29,15,Number of Vehicles Using Marina Coastal Expressway during Peak and Non-peak Hours,WA
2014-05-29-T-016,2014-05-29,16,Singapore-Kuala Lumpur High Speed Rail Project,WA
2014-05-29-T-017,2014-05-29,17,Exemptions of Mother Tongue Language at PSLE,WA
