topic_id,date,topic_order,title,section_type
2013-10-21-T-001,2013-10-21,1,Debt Accumulation,OA
2013-10-21-T-002,2013-10-21,2,US President Barack Obama's Absence from APEC Summit in Bali,OA
2013-10-21-T-003,2013-10-21,3,National Service Enlistment for Top Male Athletes,OA
2013-10-21-T-004,2013-10-21,4,Update on Fair Consideration Framework,OA
2013-10-21-T-005,2013-10-21,5,Linking Private and Public Sectors' Job Databases,OA
2013-10-21-T-006,2013-10-21,6,Purchase of New HDB BTO Flats for Singapore Citizens with Foreign Spouses,OA
2013-10-21-T-007,2013-10-21,7,Number of Singaporeans Married to Non-citizen Spouses Eligible to Buy New HDB BTO Flats,OA
2013-10-21-T-008,2013-10-21,8,Extension of Mortgage Insurance Cover for HDB Flats,OA
2013-10-21-T-009,2013-10-21,9,Impact of Measures to Cool Prices in Vehicle Industry,OA
2013-10-21-T-010,2013-10-21,10,Barrier-free Access Measures in Land Transport Master Plan 2013,OA
2013-10-21-T-011,2013-10-21,11,Cessation of Teletext Service,OA
2013-10-21-T-012,2013-10-21,12,Update on Media Convergence Review,OA
2013-10-21-T-013,2013-10-21,13,Scope of Business for Foreign Law Firms in Singapore,OA
2013-10-21-T-014,2013-10-21,14,Purchase of HDB Studio Apartments before Age 55,OA
2013-10-21-T-015,2013-10-21,15,Criminal Law (Temporary Provisions) Amendment Bill,BI
2013-10-21-T-016,2013-10-21,16,Goods and Services Tax (Amendment) Bill,BI
2013-10-21-T-017,2013-10-21,17,Motor Vehicles (Third-party Risks and Compensation) (Amendment) Bill,BI
2013-10-21-T-018,2013-10-21,18,Road Traffic (Amendment) Bill,BI
2013-10-21-T-019,2013-10-21,19,Central Provident Fund (Amendment) Bill,BI
2013-10-21-T-020,2013-10-21,20,"Employment, Parental Leave and Other Measures Bill",BI
2013-10-21-T-021,2013-10-21,21,Property Tax (Amendment) Bill,BP
2013-10-21-T-022,2013-10-21,22,Income Tax (Amendment) Bill,BP
2013-10-21-T-023,2013-10-21,23,Jurong Town Corporation (Amendment) Bill,BP
2013-10-21-T-024,2013-10-21,24,Adjournment,OS
2013-10-21-T-025,2013-10-21,25,Sustainability of Small and Medium Enterprises,OS
2013-10-21-T-026,2013-10-21,26,Number of Singles Eligible for New HDB BTO Flats,WANA
2013-10-21-T-027,2013-10-21,27,Health Warnings and Pictures on Cigarette Packs as Deterrence to Smokers,WANA
2013-10-21-T-028,2013-10-21,28,Singapore Children Who Do Not Have Child Development Accounts,WANA
2013-10-21-T-029,2013-10-21,29,Issuance of Political Donation Certificates During Elections,WANA
2013-10-21-T-030,2013-10-21,30,Economic Benefit from 2013 Formula 1 Grand Prix,WANA
2013-10-21-T-031,2013-10-21,31,Effects of Productivity Policies on SMEs,WANA
2013-10-21-T-032,2013-10-21,32,Quality Standards for Mail Delivery,WANA
2013-10-21-T-033,2013-10-21,33,Soccer Match-fixing,WANA
