topic_id,date,topic_order,title,section_type
2021-08-02-T-001,2021-08-02,1,Transportation Infrastructure Plans to Support Build-up of Tuas Mega Port and Increased Business Activities in Tuas,OA
2021-08-02-T-002,2021-08-02,2,Data on Sources of Marine Debris in Past Five Years,OA
2021-08-02-T-003,2021-08-02,3,Number of and Actions against Licensed Cleaning Companies that Have Failed to Comply with Progressive Wage Model,OA
2021-08-02-T-004,2021-08-02,4,Regulatory Approval for Novavax Vaccine and Vaccination for Short-term Visit Pass Holders Staying with Long-term Residents in Singapore ,OA
2021-08-02-T-005,2021-08-02,5,Proportion of Self-employed Persons Who Could Not Receive COVID-19 Recovery Grants due to Insufficient MediSave Payments ,OA
2021-08-02-T-006,2021-08-02,6,Proposal for MediSave Contribution Requirements to be Lowered Temporarily to Allow Self-Employed Persons to Qualify for Workfare Income Supplement,OA
2021-08-02-T-007,2021-08-02,7,Average and Median Starting Salaries for Social Workers,OA
2021-08-02-T-008,2021-08-02,8,Long-term Affordability for Mental Healthcare Treatments,OA
2021-08-02-T-009,2021-08-02,9,Resumption of Inter-school Games and Sports Competitions,OA
2021-08-02-T-010,2021-08-02,10,Forged Educational Qualifications by Employment Pass and S Pass Holders in Infocomm Technology Industry,OA
2021-08-02-T-011,2021-08-02,11,Enforcement of Restrictions on Work Pass Holders Working for More Than One Employer,OA
2021-08-02-T-012,2021-08-02,12,Long-Term Support for Vulnerable in Community,OA
2021-08-02-T-013,2021-08-02,13,Risk Level for Children Aged 12 and Under Given Shift Back to Phase Two ,OA
2021-08-02-T-014,2021-08-02,14,Clarification by Senior Minister of State for Manpower,OS
2021-08-02-T-015,2021-08-02,15,Protection from Inclement Weather for Workers Transported in Lorries,OA
2021-08-02-T-016,2021-08-02,16,Criminal Law (Miscellaneous Amendments) Bill,BI
2021-08-02-T-017,2021-08-02,17,Environmental Protection and Management (Amendment) Bill,BI
2021-08-02-T-018,2021-08-02,18,Child Development Co-Savings (Amendment) Bill,BP
2021-08-02-T-019,2021-08-02,19,Dental Registration (Amendment) Bill,BP
2021-08-02-T-020,2021-08-02,20,Police Force (Amendment) Bill,BP
2021-08-02-T-021,2021-08-02,21,Exempted Business,OS
2021-08-02-T-022,2021-08-02,22,Police Force (Amendment) Bill,BP
2021-08-02-T-023,2021-08-02,23,Adjournment of Debate,OS
2021-08-02-T-024,2021-08-02,24,Adjournment,OS
2021-08-02-T-025,2021-08-02,25,Improving Access to and Sustainability of the Rare Disease Fund,OS
2021-08-02-T-026,2021-08-02,26,Progress of Direct School Admission Exercise under Present COVID-19 Restrictions,WANA
2021-08-02-T-027,2021-08-02,27,Average Interval between Exposure to COVID-19 Case and Issuance of Quarantine Order,WANA
2021-08-02-T-028,2021-08-02,28,Foreigners on Student Pass Undertaking Part-time Work,WANA
2021-08-02-T-029,2021-08-02,29,Promoting More Widespread Remuneration Disclosures by Listed Companies,WANA
2021-08-02-T-030,2021-08-02,30,Mediation Cases between Wedding Couples and Vendors Affected by COVID-19 Restrictions,WANA
2021-08-02-T-031,2021-08-02,31,Five-year Recidivism Rates and Proportion of Current Inmates in Changi Prison who have been Imprisoned Before,WANA
2021-08-02-T-032,2021-08-02,32,Dedicated Care for Long-COVID Patients,WANA
