Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2020-11-03,2020-11-03-T-001,1,President's Opinion on Third Supplementary Supply and Budget Adjustments (FY 2020) Bill,Announcement by Speaker,OS,
2020-11-03,2020-11-03-T-002,2,Digital Distribution of Government's Tourism Vouchers to Singaporeans including the Elderly and Extension of Use of Vouchers to Arts-related Activities,,OA,
2020-11-03,2020-11-03-T-003,3,Lessons on Operations and Safe Distancing Measures Gleaned from 14 October 2020 MRT Service Disruption Incident,,OA,
2020-11-03,2020-11-03-T-004,4, Clearer Communications for Alleged Sexual Misconduct Incidents at Autonomous Universities ,,OA,
2020-11-03,2020-11-03-T-005,5,"Singaporeans Earning $1,300 or Less a Month on Take-home Basis",,OA,
2020-11-03,2020-11-03-T-006,6,Impact of National Wages Council 's 2020 Wage Cut Advisory on Salaries,,OA,
2020-11-03,2020-11-03-T-007,7,Data on Jobs Support Scheme Beneficiaries,,OA,
2020-11-03,2020-11-03-T-008,8,"Guns, Explosives and Weapons Control Bill",,BI,
2020-11-03,2020-11-03-T-009,9,Statue Law Reform Bill,,BI,
2020-11-03,2020-11-03-T-010,10,Income Tax (Amendment) Bill,,BP,
2020-11-03,2020-11-03-T-011,11,Goods and Services Tax (Amendment) Bill,,BP,
2020-11-03,2020-11-03-T-012,12,Time Limit for Minister's Speech,Suspension of Standing Orders,OS,
2020-11-03,2020-11-03-T-013,13,COVID-19 (Temporary Measures) (Amendment No 3) Bill,,BP,
2020-11-03,2020-11-03-T-014,14,Minister to Speak More Than Once,Suspension of Standing Orders and Business Motion without Notice,OS,
2020-11-03,2020-11-03-T-015,15,COVID-19 (Temporary Measures) (Amendment No 3) Bill,,BP,
2020-11-03,2020-11-03-T-016,16,Exempted Business,,OS,
2020-11-03,2020-11-03-T-017,17,COVID-19 (Temporary Measures) (Amendment No 3) Bill,,BP,
2020-11-03,2020-11-03-T-018,18,"Insolvency, Restructuring and Dissolution (Amendment) Bill",,BP,
2020-11-03,2020-11-03-T-019,19,Adjournment,,OS,
2020-11-03,2020-11-03-T-020,20,Monitoring COVID-19 Sample Testing to Prevent Future Lapses,,WANA,
2020-11-03,2020-11-03-T-021,21,"Suspected ""Long COVID-19"" Cases in Singapore",,WANA,
2020-11-03,2020-11-03-T-022,22,Utilisation Rate of Private Hire Cars Versus Taxis and Plans to Standardise Regulations for Both,,WANA,
2020-11-03,2020-11-03-T-023,23,Data on Profile of Private Hire Car Drivers,,WANA,
2020-11-03,2020-11-03-T-024,24,Scams Targeting Children and Teens,,WANA,
2020-11-03,2020-11-03-T-025,25,Workfare Special Payment and Workfare Income Supplement for Those Holding Multiple Jobs,,WANA,
2020-11-03,2020-11-03-T-026,26,Recent Demand for Landed and Private Properties in Singapore,,WANA,
2020-11-03,2020-11-03-T-027,27,Monitoring Number and Severity of BTO Flat Defects Associated with Particular Contractors,,WANA,
2020-11-03,2020-11-03-T-028,28,Employment of Persons With Disabilities,,WANA,
2020-11-03,2020-11-03-T-029,29,Median Age of First-time Recipient of Subsidised Hearing Aid,,WANA,
2020-11-03,2020-11-03-T-030,30,Applications for Drug Subsidy under Medication Assistance Fund Plus Scheme,,WANA,
2020-11-03,2020-11-03-T-031,31,Mandate of Statutory Boards' Investment Funds,,WANA,
2020-11-03,2020-11-03-T-032,32,Permission for Foreigners Due to Register Marriages with Singapore Citizens to Enter Singapore Despite COVID-19 Travel Restrictions,,WANA,
2020-11-03,2020-11-03-T-033,33,Protection for Patients from Unnecessary Optional Medical Screenings,,WANA,
2020-11-03,2020-11-03-T-034,34,Study of Impact of Pre-Implantation Genetic Screening on IVF Procedures,,WANA,
2020-11-03,2020-11-03-T-035,35,Non-English Language Provisions for SGUnited Skills Programmes,,WANA,
2020-11-03,2020-11-03-T-036,36,Regulation of Home-based Care-giving Services to Protect Infants and Children,,WANA,
2020-11-03,2020-11-03-T-037,37,Progress of Rare Disease Fund,,WANA,
2020-11-03,2020-11-03-T-038,38,Reducing Volume and Frequency of Pre-recorded Public Announcements on MRT Trains and in MRT Stations,,WANA,
2020-11-03,2020-11-03-T-039,39,Busking Despite On-going COVID-19 Situation,,WANA,
2020-11-03,2020-11-03-T-040,40,Protection of Data Collected for Next-generation ERP System,,WANA,
2020-11-03,2020-11-03-T-041,41,"Inclusion of Specific Category of ""Second-hand Smoke from Neighbour"" on NEA's Online Feedback Form",,WANA,
2020-11-03,2020-11-03-T-042,42,Merchants and Hawkers under Community Development Council Voucher Scheme and Rate of Redemption,,WA,
2020-11-03,2020-11-03-T-043,43,Breakdown of Amount Disbursed from COVID-19 Support Schemes to Singapore Residents by Household Income,,WA,
2020-11-03,2020-11-03-T-044,44,Sharing Progress of Carbon Emissions and Sustainability Targets by SAF Annually,,WA,
2020-11-03,2020-11-03-T-045,45,Update on Efforts to Raise Awareness about Arctic Issues in Singapore,,WA,
2020-11-03,2020-11-03-T-046,46,Breakdown of Number of Singaporean Babies Born between 1 January 2020 and 30 September 2020 by Month,,WA,
2020-11-03,2020-11-03-T-047,47,Statistics on Drug Offenders Returning to Drug Consumption after Release from Rehabilitation in Past Five Years and Measures in Place to Prevent Recidivism,,WA,
2020-11-03,2020-11-03-T-048,48,Rationale for Recording Western Names with Their Surnames Listed First,,WA,
2020-11-03,2020-11-03-T-049,49,Clearer Indication of Surname of Passport Holder in Singapore Passports to Avoid Confusion and Ambiguity,,WA,
2020-11-03,2020-11-03-T-050,50,"Implementing Structured, Comprehensive Strategies to Reduce Mental Healthcare Costs in Public and Private Sectors",,WA,
2020-11-03,2020-11-03-T-051,51,National Dementia Testing and Support Plan,,WA,
2020-11-03,2020-11-03-T-052,52,Service Standards Required for Telecommunication Operators,,WA,
2020-11-03,2020-11-03-T-053,53,Number of Complaints Made to Do Not Call Registry since 2019 for Unlicensed Moneylending Messages and Calls and Illegal Betting or Gambling Opportunities,,WA,
2020-11-03,2020-11-03-T-054,54,Domestic Non-recyclable Waste Disposal Rates and Domestic Recycling Rates in Past Six Months,,WA,
2020-11-03,2020-11-03-T-055,55,Funeral Wakes Held in HDB Void Decks Annually,,WA,
2020-11-03,2020-11-03-T-056,56,Success Rate of Applications for Temporary Bridging Loans,,WA,
2020-11-03,2020-11-03-T-057,57,Training Service Providers' Selection of Eligible Singaporeans and Permanent Residents for SGUnited Skills Programme,,WA,
2020-11-03,2020-11-03-T-058,58,Performance Management System and Measures Taken to Train School Leaders and Head of Departments on Principles of Fair and Objective Ranking,,WA,
2020-11-03,2020-11-03-T-059,59,Respite Care Options for Family Care-givers of Special Needs Children,,WA,
2020-11-03,2020-11-03-T-060,60,Number and Percentage of Differently-abled Children with No Access to Development Support and Learning Support Programmes in Last Five Years,,WA,
2020-11-03,2020-11-03-T-061,61,Plans for Green Lanes or Special Travel Arrangements between Singapore and USA and Precautionary Measures in Place for Incoming Passengers,,WA,
2020-11-03,2020-11-03-T-062,62,More Flexibility in Employment of Foreigners as Chefs for Specific and Unique Cuisines,,WA,
2020-11-03,2020-11-03-T-063,63,"Helping Trade Associations, Chambers of Commerce and Professional Bodies to Run Career Events to Provide Career Advice and Online Resources for Jobseekers",,WA,
2020-11-03,2020-11-03-T-064,64,Annual Breakdown by Marital Status and Age Bands in Five-year Intervals of Singaporean Purchasers of Private Residential Properties over Last 10 Years,,WA,
2020-11-03,2020-11-03-T-065,65,Breakdown of Purchasers by Age Bands in Five-year Intervals of HDB BTO Flats and Resale Transactions by Flat Size over Last 10 Years,,WA,
2020-11-03,2020-11-03-T-066,66,Annual Number of Successful BTO Flat Applicants Cancelling Flat Applications over Last 10 Years,,WA,
2020-11-03,2020-11-03-T-067,67,Annual Enrolment and Pass Rate for Council for Estate Agencies' Real Estate Salespersons Examinations,,WA,
2020-11-03,2020-11-03-T-068,68,Data on Outstanding Housing Loans Approved or Pending Approval by Banks and HDB for Repayment Deferments,,WA,
