topic_id,date,topic_order,title,section_type
2018-03-02-T-001,2018-03-02,1,Singaporeans' Perception of Local Brands and Products,OA
2018-03-02-T-002,2018-03-02,2,Legal Profession (Amendment) Bill,BI
2018-03-02-T-003,2018-03-02,3,Carbon Pricing Bill,BI
2018-03-02-T-004,2018-03-02,4,Supplementary Estimates of Expenditure for the Financial Year 1 April 2017 to 31 March 2018,OS
2018-03-02-T-005,2018-03-02,5,Estimates of Expenditure for the Financial Year 1 April 2018 to 31 March 2019,OS
2018-03-02-T-006,2018-03-02,6,Committee of Supply – Head J (Ministry of Defence),OS
2018-03-02-T-007,2018-03-02,7,Committee of Supply – Head P (Ministry of Home Affairs),OS
2018-03-02-T-008,2018-03-02,8,Committee of Supply - Head R (Ministry of Law),OS
2018-03-02-T-009,2018-03-02,9,Committee of Supply – Head V (Ministry of Trade and Industry),OS
2018-03-02-T-010,2018-03-02,10,Extension of a Sitting,OS
2018-03-02-T-011,2018-03-02,11,Committee of Supply – Head V (Ministry of Trade and Industry),OS
2018-03-02-T-012,2018-03-02,12,Committee of Supply Reporting Progress,OS
2018-03-02-T-013,2018-03-02,13,Adjournment,OS
