topic_id,date,topic_order,title,section_type
2015-01-19-T-001,2015-01-19,1,Impact of Falling Oil Prices on Singapore Economy and Petrol Pump Prices,OA
2015-01-19-T-002,2015-01-19,2,"Impact of Falling Euro, Oil Prices and Rising US Dollar on Singapore's Competitiveness ",OA
2015-01-19-T-003,2015-01-19,3,Singapore's Participation in Coalition against ISIS,OA
2015-01-19-T-004,2015-01-19,4,Results of Survey for Land Reclamation Project in Straits of Johor,OA
2015-01-19-T-005,2015-01-19,5,Impact of Falling Oil Prices on Public Transport Fares,OA
2015-01-19-T-006,2015-01-19,6,Singapore's Response to Malaysia's Imposition of Vehicle Entry Permit Fee on Singaporean Vehicles,OA
2015-01-19-T-007,2015-01-19,7,Allocation of Funds from Increase in Public Healthcare Expenditure,OA
2015-01-19-T-008,2015-01-19,8,Conditional Accreditation for Foreign Medical Specialists to Practise in Singapore,OA
2015-01-19-T-009,2015-01-19,9,Support for Single Mothers,OA
2015-01-19-T-010,2015-01-19,10,Extension of Consolidated Casino Self-exclusion Form to Locals,OA
2015-01-19-T-011,2015-01-19,11,Review of Provision of Sexuality Education in Schools,OA
2015-01-19-T-012,2015-01-19,12,Penalties for Dishonest Retailers,OA
2015-01-19-T-013,2015-01-19,13,Possibility of Criminal Prosecution for Dishonest Retailers,OA
2015-01-19-T-014,2015-01-19,14,Liquor Control (Supply and Consumption) Bill,BI
2015-01-19-T-015,2015-01-19,15,Deep Seabed Mining Bill,BI
2015-01-19-T-016,2015-01-19,16,MediShield Life Scheme Bill ,BI
2015-01-19-T-017,2015-01-19,17,Community Disputes Resolution Bill,BI
2015-01-19-T-018,2015-01-19,18,Pawnbrokers Bill,BP
2015-01-19-T-019,2015-01-19,19,Industrial Relations (Amendment) Bill,BP
2015-01-19-T-020,2015-01-19,20,Emerging Gaps in Singapore's Sports Participation,OS
2015-01-19-T-021,2015-01-19,21,"Families in $1,000-$2,000 Income Bracket Booking HDB BTO Flats",WANA
2015-01-19-T-022,2015-01-19,22,Voluntary Extension of Dependants' Protection Scheme,WANA
2015-01-19-T-023,2015-01-19,23,Death from Food Poisoning,WANA
2015-01-19-T-024,2015-01-19,24,Review of Mandatory Job Advertising on Jobs Bank,WANA
2015-01-19-T-025,2015-01-19,25,Possibility of Published Guides from Information in National Jobs Bank,WANA
2015-01-19-T-026,2015-01-19,26,Challenges Facing School Bus Operators,WANA
2015-01-19-T-027,2015-01-19,27,Preservation of National Culinary Heritage,WANA
2015-01-19-T-028,2015-01-19,28,People-centric Smart Nation Programme,WANA
2015-01-19-T-029,2015-01-19,29,Basic Theory and Practical Driving Tests for Foreign Drivers,WANA
2015-01-19-T-030,2015-01-19,30,Benefits of Integrated ASEAN Economic Community,WANA
2015-01-19-T-031,2015-01-19,31,Noise Pollution Faced by Housing Units and Schools Built next to Major Expressways,WANA
2015-01-19-T-032,2015-01-19,32,Open Skies Agreement for ASEAN,WANA
2015-01-19-T-033,2015-01-19,33,Implementation of New Enhanced Nursing Home Standards,WANA
2015-01-19-T-034,2015-01-19,34,Regulations for Testing and Management of Clinical Conditions in Private Healthcare Sector,WANA
2015-01-19-T-035,2015-01-19,35,Fines for Employers who Skip Adjudication Sessions for Salary Claims,WANA
2015-01-19-T-036,2015-01-19,36,Continuing Education Plans for Special Needs Children,WANA
2015-01-19-T-037,2015-01-19,37,Granting Permission to Students to Take Non-official Mother Tongue in PSLE,WANA
2015-01-19-T-038,2015-01-19,38,HDB Rental Flats Set Aside for Joint Singles Scheme,WANA
