topic_id,date,topic_order,title,section_type
2023-03-01-T-001,2023-03-01,1,Further Roll-out of Mental Health Support Teams in Schools,OA
2023-03-01-T-002,2023-03-01,2,Analysis of Government's COVID-19 Procurement and Expenditure,OA
2023-03-01-T-003,2023-03-01,3,Private Companies Provide Cash Advances to Their Employees as Exempt Moneylenders,OA
2023-03-01-T-004,2023-03-01,4,Investigation into Feedback Received on Speeding Vehicles with Modified Engines,OA
2023-03-01-T-005,2023-03-01,5,Provision of Incentives for Household Energy Efficiency Improvements,OA
2023-03-01-T-006,2023-03-01,6,Synergised Approach Across Agencies to Present Common Front Against Vaping,OA
2023-03-01-T-007,2023-03-01,7,Lessons from Anti-waste Social Experiment that Seemed to Generate More Waste,OA
2023-03-01-T-008,2023-03-01,8,Request for Pedestrian Overhead Bridge along Upper Serangoon Road,OA
2023-03-01-T-009,2023-03-01,9,Energy Efficiency Grant Amount Disbursed,OA
2023-03-01-T-010,2023-03-01,10,Estimates of Expenditure for the Financial Year 1 April 2023 to 31 March 2024,OS
2023-03-01-T-011,2023-03-01,11,Committee of Supply – Head K (Ministry of Education),OS
2023-03-01-T-012,2023-03-01,12,Committee of Supply – Head S (Ministry of Manpower),OS
2023-03-01-T-013,2023-03-01,13,Committee of Supply – Head L (Ministry of Sustainability and the Environment),OS
2023-03-01-T-014,2023-03-01,14,Committee of Supply Reporting Progress,OS
2023-03-01-T-015,2023-03-01,15,Clarification by Senior Minister of State for Finance,OS
2023-03-01-T-016,2023-03-01,16,Adjournment,OS
2023-03-01-T-017,2023-03-01,17,Offences and Cases where Video Recording of Interviews are Used,WA
2023-03-01-T-018,2023-03-01,18,Trend in Teenage Pregnancies and Abortions,WA
2023-03-01-T-019,2023-03-01,19,Reported Cases of Harassment or Abuse of Public Healthcare Workers,WA
2023-03-01-T-020,2023-03-01,20,Baseline Studies on Marine Biodiversity and Ecosystem around Sisters' Island,WA
2023-03-01-T-021,2023-03-01,21,Repeat Offenders in Animal Abuse Cases,WA
2023-03-01-T-022,2023-03-01,22,Requests to View Government Records Yet to be Declassified,WA
2023-03-01-T-023,2023-03-01,23,Performing Artiste Work Permit Holders' Employment Rights and Responsibilities,WA
