topic_id,date,topic_order,title,section_type
2019-05-08-T-001,2019-05-08,1,Subject-banding in Accordance with Students’ Ability and Talent Rather Than Schools’ Requirements,OA
2019-05-08-T-002,2019-05-08,2,Living in Private Properties but with No Declared Income,OA
2019-05-08-T-003,2019-05-08,3,Remuneration Cap for Key Management Staff of Fifth Schedule Companies like GIC and Temasek Holdings,OA
2019-05-08-T-004,2019-05-08,4,State of Bilateral Relations with Malaysia following 9th Malaysia-Singapore Leaders' Retreat,OA
2019-05-08-T-005,2019-05-08,5,Review of Drug Testing Standards in Singapore,OA
2019-05-08-T-006,2019-05-08,6,Rationale for Barring Women Above 45 Years Old from Receiving IVF Treatments,OA
2019-05-08-T-007,2019-05-08,7,Non-payment of Full Sum of Salary Claims of Non-Malaysian Work Permit Holders,OA
2019-05-08-T-008,2019-05-08,8,Companies with Measures to Deal with Workplace Harassment,OA
2019-05-08-T-009,2019-05-08,9,Legal Protection for Casual Workers,OA
2019-05-08-T-010,2019-05-08,10,Efforts to Detect and Deter Trade of Pangolins,OA
2019-05-08-T-011,2019-05-08,11,Summonses Issued to Persons who Feed Pigeons,OA
2019-05-08-T-012,2019-05-08,12,Grants for Kindergarten Education and Provision of Educational Support for Children with Special Needs in Pre-schools,OA
2019-05-08-T-013,2019-05-08,13,Protection from Online Falsehoods and Manipulation Bill,BP
2019-05-08-T-014,2019-05-08,14,Exempted Business,OS
2019-05-08-T-015,2019-05-08,15,Protection from Online Falsehoods and Manipulation Bill,BP
2019-05-08-T-016,2019-05-08,16,Adjournment,OS
2019-05-08-T-017,2019-05-08,17,Number of Displaced Persons in Shelters,WANA
2019-05-08-T-018,2019-05-08,18,Different Income Ceilings for Different Help Schemes,WANA
2019-05-08-T-019,2019-05-08,19,Impact to Singapore from Development of Ship-to-Ship Transfer Hub at Johor's Tanjung Pelepas Port,WANA
2019-05-08-T-020,2019-05-08,20,Oversight of Payment Services Firms that Promote a Selected E-currency Proprietary Token,WANA
2019-05-08-T-021,2019-05-08,21,Serious Sexual Crimes Handled by Police in Last Five Years,WA
2019-05-08-T-022,2019-05-08,22,Gender Breakdown of under-18 Party in Successful Applications for Special Marriage Licence in Last Five Years,WA
