topic_id,date,topic_order,title,section_type
2015-07-14-T-001,2015-07-14,1,Measures to Help Residents Whose Flats Do Not Enjoy Direct Lift Access,OA
2015-07-14-T-002,2015-07-14,2,Updating Change of Address in Identity Cards,OA
2015-07-14-T-003,2015-07-14,3," Instances where ""Move-on"" Powers were Invoked",OA
2015-07-14-T-004,2015-07-14,4,Lasting Legacy from Recent SEA Games,OA
2015-07-14-T-005,2015-07-14,5,Sign-up Rate for ActiveSG,OA
2015-07-14-T-006,2015-07-14,6,Benefits of Smart Nation Project for Persons with Disabilities,OA
2015-07-14-T-007,2015-07-14,7,Support for Problem Gambling,OA
2015-07-14-T-008,2015-07-14,8,Impact of Greece's Loan Default on Singapore,OA
2015-07-14-T-009,2015-07-14,9,Extension Plans for Choa Chu Kang Bus Interchange,OA
2015-07-14-T-010,2015-07-14,10,Regulation of Motorised Bicycles,OA
2015-07-14-T-011,2015-07-14,11,Regulations for Use of Coloured Powder at Public Events,OA
2015-07-14-T-012,2015-07-14,12,Review on Effectiveness of Foreign Worker Levies,OA
2015-07-14-T-013,2015-07-14,13,Monitoring Growth of Foreign Workers,OA
2015-07-14-T-014,2015-07-14,14,Increasing Trade and Economic Cooperation between Africa and ASEAN,OA
2015-07-14-T-015,2015-07-14,15,Eligibility of First-time HDB Applicants with Foreign Spouses for Married Child Priority Scheme,OA
2015-07-14-T-016,2015-07-14,16,Record Sale Prices for Neighbourhood Coffee Shops,OA
2015-07-14-T-017,2015-07-14,17,Senior Group Homes Model for Elderly Singaporeans in Public Housing Estates,OA
2015-07-14-T-018,2015-07-14,18,Cost for Family Members to be Appointed Deputies under Mental Capacity Act,OA
2015-07-14-T-019,2015-07-14,19,Helping Self-employed Persons to Buy Homes,OA
2015-07-14-T-020,2015-07-14,20,Bankruptcy (Amendment) Bill,BP
2015-07-14-T-021,2015-07-14,21,Maritime Offences (Amendment) Bill,BP
2015-07-14-T-022,2015-07-14,22,Institute of Southeast Asian Studies (Amendment) Bill,BP
2015-07-14-T-023,2015-07-14,23,Adjournment,OS
2015-07-14-T-024,2015-07-14,24,Medical Insurance and Hospitalisation of Foreign Domestic Workers,WANA
2015-07-14-T-025,2015-07-14,25,Police Investigation Protocol for Suspects with Psychological Disorders,WANA
2015-07-14-T-026,2015-07-14,26,Inter-agency Cooperation to Search for Missing Persons with Dementia,WANA
2015-07-14-T-027,2015-07-14,27,Extending Subsidies to Families of Children with Dyslexia,WANA
2015-07-14-T-028,2015-07-14,28,Public Sector Employment for Elderly and Persons with Disabilities,WANA
2015-07-14-T-029,2015-07-14,29,SPRING Singapore's Partnerships for Capability Transformation (PACT) Programme,WA
2015-07-14-T-030,2015-07-14,30,Statistics on Unemployed Singaporean Workers,WA
2015-07-14-T-031,2015-07-14,31,Conversion of HDB Void Deck Spaces for Specific Uses,WA
2015-07-14-T-032,2015-07-14,32,Ratio of Psychiatrists and Case Managers to National Servicemen,WA
2015-07-14-T-033,2015-07-14,33,Feedback on Changes to Individual Physical Proficiency Test (IPPT),WA
2015-07-14-T-034,2015-07-14,34,Rise in Singapore's Mean Daily Temperature,WA
2015-07-14-T-035,2015-07-14,35,Childcare Places in Mature Estates under Remaking Our Heartland Programme,WA
2015-07-14-T-036,2015-07-14,36,Setting Up of Community Disputes Resolution Tribunals,WA
