topic_id,date,topic_order,title,section_type
2014-05-16-T-001,2014-05-16,1, ,OS
2014-05-16-T-002,2014-05-16,2,President's Address,OS
2014-05-16-T-003,2014-05-16,3,Ministry of Communications and Information,OS
2014-05-16-T-004,2014-05-16,4,"Ministry of Culture, Community and Youth",OS
2014-05-16-T-005,2014-05-16,5,Ministry of Defence,OS
2014-05-16-T-006,2014-05-16,6,Ministry of Education,OS
2014-05-16-T-007,2014-05-16,7,Ministry of Finance,OS
2014-05-16-T-008,2014-05-16,8,Ministry of Foreign Affairs,OS
2014-05-16-T-009,2014-05-16,9,Ministry of Health,OS
2014-05-16-T-010,2014-05-16,10,Ministry of Home Affairs,OS
2014-05-16-T-011,2014-05-16,11,Ministry of Law,OS
2014-05-16-T-012,2014-05-16,12,Ministry of Manpower,OS
2014-05-16-T-013,2014-05-16,13,Ministry of National Development,OS
2014-05-16-T-014,2014-05-16,14,Ministry of Social and Family Development,OS
2014-05-16-T-015,2014-05-16,15,Ministry of the Environment and Water Resources,OS
2014-05-16-T-016,2014-05-16,16,Ministry of Trade and Industry,OS
2014-05-16-T-017,2014-05-16,17,Ministry of Transport,OS
2014-05-16-T-018,2014-05-16,18,Prime Minister's Office (Monetary Authority of Singapore),OS
2014-05-16-T-019,2014-05-16,19,Prime Minister's Office (National Climate Change Secretariat),OS
2014-05-16-T-020,2014-05-16,20,Prime Minister's Office (National Population and Talent Division),OS
2014-05-16-T-021,2014-05-16,21,Prime Minister's Office (National Research Foundation),OS
2014-05-16-T-022,2014-05-16,22,Prime Minister's Office (National Security Coordination Secretariat),OS
2014-05-16-T-023,2014-05-16,23,Prime Minister's Office (Public Service Division),OS
