topic_id,date,topic_order,title,section_type
2013-09-16-T-001,2013-09-16,1,Public Accounts Committee and Public Petitions Committee,OS
2013-09-16-T-002,2013-09-16,2,Revision of Question Time,OS
2013-09-16-T-003,2013-09-16,3,Relocation of Paya Lebar Airbase,OA
2013-09-16-T-004,2013-09-16,4,Discovery of Empty Ballot Boxes,OA
2013-09-16-T-005,2013-09-16,5,Qualification Criteria for Community Health Assist Scheme,OA
2013-09-16-T-006,2013-09-16,6,Projected Increase in MediShield Payouts,OA
2013-09-16-T-007,2013-09-16,7,Disclosing Identities of Applicants for Appointment as Nominated Members of Parliament,OA
2013-09-16-T-008,2013-09-16,8,Remuneration of Senior Management Staff at Town Councils,OA
2013-09-16-T-009,2013-09-16,9,Housing Options for Divorcees with No Children,OA
2013-09-16-T-010,2013-09-16,10,HDB Rental Flat Applicants,OA
2013-09-16-T-011,2013-09-16,11,Flexibility in Ethnic Integration Policy for HDB Flats,OA
2013-09-16-T-012,2013-09-16,12,Affordable Pre-school Fees,OA
2013-09-16-T-013,2013-09-16,13,Ownership of Underground Space,OA
2013-09-16-T-014,2013-09-16,14,Income Threshold for GST Voucher,OA
2013-09-16-T-015,2013-09-16,15,Report by Suara Musyawarah Committee,OA
2013-09-16-T-016,2013-09-16,16,Leadership Development at Malay/Muslim Institutions,OA
2013-09-16-T-017,2013-09-16,17,Remuneration for Social Workers,OA
2013-09-16-T-018,2013-09-16,18,Update on Construction of Sports Hub,OA
2013-09-16-T-019,2013-09-16,19,COEs for Commercial Vehicles,OA
2013-09-16-T-020,2013-09-16,20,Update on Rollout of Bus Service Enhancement Programme,OA
2013-09-16-T-021,2013-09-16,21,Impact of Growing Private Tuition Industry,OA
2013-09-16-T-022,2013-09-16,22,Punishment for Drink-driving,OA
2013-09-16-T-023,2013-09-16,23,GST Levied on Taxi Rentals,OA
2013-09-16-T-024,2013-09-16,24, Impact of Potential Rising Interest Rates on Singapore Economy,OA
2013-09-16-T-025,2013-09-16,25,Tackling Cross-border Human Trafficking,OA
2013-09-16-T-026,2013-09-16,26,Impact of Personal Data Protection Act on Healthcare Information ,OA
2013-09-16-T-027,2013-09-16,27,Guidelines on Visual Materials Shown in Lectures at Tertiary Institutions,OA
2013-09-16-T-028,2013-09-16,28,Property Tax (Amendment) Bill,BI
2013-09-16-T-029,2013-09-16,29,Income Tax (Amendment) Bill,BI
2013-09-16-T-030,2013-09-16,30,Jurong Town Corporation (Amendment) Bill,BI
2013-09-16-T-031,2013-09-16,31,Adjournment,OS
2013-09-16-T-032,2013-09-16,32,Assistance for Children of Disadvantaged Families,OS
2013-09-16-T-033,2013-09-16,33,Mr Lee Kuan Yew's Ninetieth Birthday,OS
2013-09-16-T-034,2013-09-16,34, ,OS
2013-09-16-T-035,2013-09-16,35,On-site Location of Childcare Services at Government Buildings,WANA
2013-09-16-T-036,2013-09-16,36,Plans for Raising Total Fertility Rate,WANA
2013-09-16-T-037,2013-09-16,37,Relevance of Admission into Gifted Education Programme for Direct School Admission into Secondary Schools,WANA
2013-09-16-T-038,2013-09-16,38,Safety and Security in Areas Close to Foreign Worker Dormitories,WANA
2013-09-16-T-039,2013-09-16,39,Singapore Bodybuilding and Fitness Federation's Status as National Sports Association,WANA
2013-09-16-T-040,2013-09-16,40,Anti-littering Patrols in Tanjong Rhu Area,WANA
2013-09-16-T-041,2013-09-16,41,Waiting List for HDB Subsidised Rental Flats,WANA
2013-09-16-T-042,2013-09-16,42,MUIS' Administration of Haj and Korban Activities,WANA
2013-09-16-T-043,2013-09-16,43,Engaging Companies to Tackle Transnational Haze Problem,WANA
2013-09-16-T-044,2013-09-16,44,Economic Cost of Haze Occurrence in June 2013,WANA
2013-09-16-T-045,2013-09-16,45,Impact of New BTO Flats in Yishun Area on Public Transport Loads,WANA
2013-09-16-T-046,2013-09-16,46,HDB Estates Selected for Home Improvement Programme (HIP),WANA
2013-09-16-T-047,2013-09-16,47,Utilisation of Medisave for Treatment of Chronic Diseases,WANA
2013-09-16-T-048,2013-09-16,48,Prevention of Suicides,WANA
2013-09-16-T-049,2013-09-16,49,Conversion of Military Driving Licence to Civilian Licence,WANA
2013-09-16-T-050,2013-09-16,50,Emergency List of Items,WANA
2013-09-16-T-051,2013-09-16,51,Exempting Taxis from ERP Charges for Admission into Central Business District,WANA
2013-09-16-T-052,2013-09-16,52,Road Closure for Singapore Night Festival,WANA
2013-09-16-T-053,2013-09-16,53,Wage Increase Component for Low-Income Earners,WANA
