topic_id,date,topic_order,title,section_type
2020-09-03-T-001,2020-09-03,1,Medical Registration (Amendment) Bill,BI
2020-09-03-T-002,2020-09-03,2,Environmental Public Health (Amendment) Bill,BI
2020-09-03-T-003,2020-09-03,3,Housing and Development (Amendment) Bill,BI
2020-09-03-T-004,2020-09-03,4,Civil Law (Amendment) Bill,BI
2020-09-03-T-005,2020-09-03,5,COVID-19 (Temporary Measures) (Amendment No 2) Bill,BI
2020-09-03-T-006,2020-09-03,6,Debate on President's Address,OS
2020-09-03-T-007,2020-09-03,7,Time Limit for Ministers' Speeches,OS
2020-09-03-T-008,2020-09-03,8,Debate on President's Address,OS
2020-09-03-T-009,2020-09-03,9,Exempted Business,OS
2020-09-03-T-010,2020-09-03,10,Debate on the President's Address,OS
2020-09-03-T-011,2020-09-03,11,Adjournment of Debate,OS
2020-09-03-T-012,2020-09-03,12,Adjournment,OS
