topic_id,date,topic_order,title,section_type
2022-03-03-T-001,2022-03-03,1,Review of Pfizer-BioNTech COVID-19 Vaccine for Children Aged Five and Under,OA
2022-03-03-T-002,2022-03-03,2,Reviews on Necessity of TraceTogether and SafeEntry Scans,OA
2022-03-03-T-003,2022-03-03,3,Voting Arrangements to Improve Voting Accessibility in Future Elections,OA
2022-03-03-T-004,2022-03-03,4,Seniors Reached via SG Cyber Safe Seniors Programme,OA
2022-03-03-T-005,2022-03-03,5,Cybersecurity as Part of Core Curriculum in Primary Schools,OA
2022-03-03-T-006,2022-03-03,6,Annual Number of Job Scam Victims Aged 60 and Above in Last Three Years,OA
2022-03-03-T-007,2022-03-03,7,Compensation when Electricity Retailer Exits Market,OA
2022-03-03-T-008,2022-03-03,8,Second Supplementary Estimates of Expenditure for the Financial Year 1 April 2021 to 31 March 2022,OS
2022-03-03-T-009,2022-03-03,9,Estimates of Expenditure for the Financial Year 1 April 2022 to 31 March 2023,OS
2022-03-03-T-010,2022-03-03,10,Committee of Supply – Head J (Ministry of Defence),OS
2022-03-03-T-011,2022-03-03,11,Committee of Supply – Head N (Ministry of Foreign Affairs),OS
2022-03-03-T-012,2022-03-03,12,Committee of Supply – Head P (Ministry of Home Affairs),OS
2022-03-03-T-013,2022-03-03,13,Committee of Supply – Head R (Ministry of Law),OS
2022-03-03-T-014,2022-03-03,14,Exempted Business,OS
2022-03-03-T-015,2022-03-03,15,Committee of Supply – Head V (Ministry of Trade and Industry),OS
2022-03-03-T-016,2022-03-03,16,Committee of Supply Reporting Progress,OS
2022-03-03-T-017,2022-03-03,17,Adjournment,OS
2022-03-03-T-018,2022-03-03,18,"Cases of Suicide among Suspects, Accused Persons and Convicted Persons in Last Five Years",WANA
2022-03-03-T-019,2022-03-03,19,Relocation of Marina East Construction Staging Ground out of East Coast Area,WANA
2022-03-03-T-020,2022-03-03,20,Guidelines for Veterinarians on Issue of Convenience Euthanasia,WANA
2022-03-03-T-021,2022-03-03,21,Data on Assignment of Vocation for Pre-enlistees Entering National Service,WA
2022-03-03-T-022,2022-03-03,22,Allow NSmen to Indicate Vocation of Choice for Reservist Training,WA
2022-03-03-T-023,2022-03-03,23,Updates on Regional Comprehensive Economic Partnership on Implementation of Tariff Concessions and Rules of Origin,WA
2022-03-03-T-024,2022-03-03,24,Plans to Educate Local Companies and Other Stakeholders on Potential Benefits from Regional Comprehensive Economic Partnership,WA
2022-03-03-T-025,2022-03-03,25,Comparison of Total Number of Hours Teachers Work Per Week between 2018 and 2020,WA
2022-03-03-T-026,2022-03-03,26,Annual Resignation Rate of Teachers in Past Five Years,WA
2022-03-03-T-027,2022-03-03,27,Mean and Median Costs in Public Hospitals for Fresh and Frozen In-vitro Fertilisation Cycle,WA
