Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-07-05,2021-07-05-T-001,1,Employment Visas and Dependant Passes Issued to Nationals from Countries That Have Signed Free Trade Agreements with Singapore,,OA,
2021-07-05,2021-07-05-T-002,2,Proposal to Set up Commission of Inquiry to Review Government's Response to COVID-19 Pandemic,,OA,
2021-07-05,2021-07-05-T-003,3,Implications for Singapore of G7 Agreement on Global Minimum Corporate Tax Rate,,OA,
2021-07-05,2021-07-05-T-004,4,Impact of G7 Agreement for Global Minimum Corporate Tax Rate on Singapore's Ability to Attract MNCs,,OA,
2021-07-05,2021-07-05-T-005,5,Managing Community Conversations on Sensitive Race and Religion Topics and Addressing Tensions due to Racial Insensitivities,,OA,
2021-07-05,2021-07-05-T-006,6,"Addressing Concerns from Students about Racial, Religious and Gender Discrimination amongst Educators",,OA,
2021-07-05,2021-07-05-T-007,7,Review of Ethnic Integration Policy for HDB Blocks and Neighbourhoods,,OA,
2021-07-05,2021-07-05-T-008,8,Home Ownership Schemes for Malay/Muslim Community,,OA,
2021-07-05,2021-07-05-T-009,9,Revision of Question Time,,OS,
2021-07-05,2021-07-05-T-010,10,Take-up Rate by Malay/Muslims of Existing National Financial and Estate Planning Programmes,,OA,
2021-07-05,2021-07-05-T-011,11,Support Measures for Phase Two (Heightened Alert) and Phase Three (Heightened Alert),Statement by the Minister for Finance,OS,
2021-07-05,2021-07-05-T-012,12,Police Force (Amendment) Bill,,BI,
2021-07-05,2021-07-05-T-013,13,Dental Registration (Amendment) Bill,,BI,
2021-07-05,2021-07-05-T-014,14,Child Development Co-Savings (Amendment) Bill,,BI,
2021-07-05,2021-07-05-T-015,15,Mental Capacity (Amendment) Bill,,BP,
2021-07-05,2021-07-05-T-016,16,Adjournment of Debate,,OS,
2021-07-05,2021-07-05-T-017,17,Unending Project of Building Racial Harmony in Singapore,,OS,
2021-07-05,2021-07-05-T-018,18,Changes to Safe Management Measures when COVID-19 Situation Transitions from Pandemic to Endemic Status,,WANA,
2021-07-05,2021-07-05-T-019,19,Extension of COVID-19 Vaccination to More Groups of Singaporeans,,WANA,
2021-07-05,2021-07-05-T-020,20,Update on COVID-19 Vaccination Programme for Students,,WANA,
2021-07-05,2021-07-05-T-021,21,Economic Opportunities for Singapore when COVID-19 Situation Transitions to Endemic Status,,WANA,
2021-07-05,2021-07-05-T-022,22,Building Sufficient BTO Flats and Assisting First-time Home Buyers Given Severe Challenges in Construction Industry,,WANA,
2021-07-05,2021-07-05-T-023,23,Proposal for Larger Housing Grants and Financial Assistance for Flat Rental Given Construction Delays amidst COVID-19 Pandemic,,WANA,
2021-07-05,2021-07-05-T-024,24,Proposal to Allow Applicants to Cancel BTO Flat Bookings Without Forfeiture,,WANA,
2021-07-05,2021-07-05-T-025,25,Alternatives for Successful BTO Applicants Affected by Construction Delays,,WANA,
2021-07-05,2021-07-05-T-026,26,Extension of Relief Provisions in COVID-19 (Temporary Measures) Act due to Recent Phase Two (Heightened Alert) Measures,,WANA,
2021-07-05,2021-07-05-T-027,27,Recent Trend of Mass Gatherings of Alleged Secret Society Members at Funerals,,WANA,
2021-07-05,2021-07-05-T-028,28,Progress of Adoption of Skills Frameworks as Part of Industry Transformation Maps,,WANA,
2021-07-05,2021-07-05-T-029,29,Number of Companies in High-risk Industries Inspected by Government for Workplace Safety,,WANA,
2021-07-05,2021-07-05-T-030,30,Workplace Injuries and Fatalities in First Six Months of 2021,,WANA,
2021-07-05,2021-07-05-T-031,31,Proposal for Mandatory Rest Break for Drivers to Mitigate Health and Safety Concerns,,WANA,
2021-07-05,2021-07-05-T-032,32,Additional Safety Measures for Protection of NSmen undergoing In-Camp Training against COVID-19,,WANA,
2021-07-05,2021-07-05-T-033,33,Raising Awareness of Employees and Workers for Tripartite Standards on Progressive Employment Practices,,WANA,
2021-07-05,2021-07-05-T-034,34,Cases Involving Employers Receiving Kickbacks from Migrant Workers,,WANA,
