topic_id,date,topic_order,title,section_type
2023-10-03-T-001,2023-10-03,1,Additional Steps to Detect and Prevent Money Laundering Activities,OA
2023-10-03-T-002,2023-10-03,2,Impact of Deferring Public Transport Fare Increments,OA
2023-10-03-T-003,2023-10-03,3,Budget Meals As a Proportion of All Meals Sold Hawker Stalls,OA
2023-10-03-T-004,2023-10-03,4,Cases Referred to Committee Against Profiteering Per Quarter Since Reconvening in March 2022,OA
2023-10-03-T-005,2023-10-03,5,Uptake of Progressive Wage Mark Accreditation and Its Impact on Volume of Business,OA
2023-10-03-T-006,2023-10-03,6,"Redefining ""Basic Needs"" in Social Policies Given Need to Foster Sense of Belonging, Income Inequality Gap and Other Challenges",OA
2023-10-03-T-007,2023-10-03,7,Update On Effectiveness Of Additional Levy On Cars Sold Between Fourth And Sixth Month Of Ownership,OA
2023-10-03-T-008,2023-10-03,8,Use of Mr Lee Kuan Yew's Image on Local Company's Commemorative Packet Drinks,OA
2023-10-03-T-009,2023-10-03,9,Students Referred to Authorities for Vaping in Last Five Years,OA
2023-10-03-T-010,2023-10-03,10,Schedule and Budget Drawn Up for Scheme to Prioritise Inspection of Condition of Occupied HDB Rental Flats,OA
2023-10-03-T-011,2023-10-03,11,Adults with Special Needs who are Financially-dependent on Retired Parents,OA
2023-10-03-T-012,2023-10-03,12,Inpatient Hospice Patients who have Sought ElderShield Claims,OA
2023-10-03-T-013,2023-10-03,13,Singapore's Anti-Money Laundering Regime,OS
2023-10-03-T-014,2023-10-03,14,Legal Profession (Amendment) Bill,BI
2023-10-03-T-015,2023-10-03,15,Economic Expansion Incentives (Relief from Income Tax) (Amendment) Bill,BI
2023-10-03-T-016,2023-10-03,16,Central Provident Fund (Amendment) Bill,BI
2023-10-03-T-017,2023-10-03,17,Income Tax (Amendment) Bill,BP
2023-10-03-T-018,2023-10-03,18,Exempted Business,OS
2023-10-03-T-019,2023-10-03,19,Income Tax (Amendment) Bill,BP
2023-10-03-T-020,2023-10-03,20,Strengthening Accessibility to Mental Healthcare,OS
2023-10-03-T-021,2023-10-03,21,Amount of Time Granted to Migrant Workers Going Through Tripartite Alliance for Dispute Management Case to Find New Employers,WANA
2023-10-03-T-022,2023-10-03,22,Data on Employment of Singaporeans and Permanent Residents with Disabilities,WANA
2023-10-03-T-023,2023-10-03,23,Safeguards to Ensure Safety of Fostered Children Who are Returned to Their Original Homes,WANA
2023-10-03-T-024,2023-10-03,24,Progress and Long-term Plan for Reducing Carbon Footprint of Singapore's Sea Ports,WANA
2023-10-03-T-025,2023-10-03,25,Issues Related to Mobile Inpatient Care at Home Programme Such As Use of Remote Monitoring Technology and Compliance with Treatment Regime,WANA
2023-10-03-T-026,2023-10-03,26,Use of Artificial Intelligence in Supervision of Financial Institutions,WANA
2023-10-03-T-027,2023-10-03,27,Number of Singaporeans Aged 55 Unable to Attain Basic Retirement Sum with CPF Savings and Strategies to Enhance Retirement Adequacy,WANA
2023-10-03-T-028,2023-10-03,28,Attract and Train More Manpower for Special Needs Care and Education Sector,WANA
2023-10-03-T-029,2023-10-03,29,Ensuring Sale of Second-hand Power Assisted Bicycles Are in Compliance with Regulations,WANA
2023-10-03-T-030,2023-10-03,30,Suicide and Attempted Suicide Cases Reported in Schools,WANA
2023-10-03-T-031,2023-10-03,31,"Singapore's Stance on International Labour Organization's Discrimination (Employment and Occupation) Convention, 1958 (No 111)",WANA
2023-10-03-T-032,2023-10-03,32,"New Car Registrations Broken Down by Private Cars, Company Cars, Private Hire Cars and So On",WANA
2023-10-03-T-033,2023-10-03,33,Reasons for 60% Increase in Road Traffic Fatalities in First Half of 2023,WANA
