topic_id,date,topic_order,title,section_type
2016-04-14-T-001,2016-04-14,1,Statutes (Miscellaneous Amendments) Bill,BI
2016-04-14-T-002,2016-04-14,2,Income Tax (Amendment No 2) Bill,BI
2016-04-14-T-003,2016-04-14,3,Child Development Co-Savings (Amendment) Bill,BI
2016-04-14-T-004,2016-04-14,4,Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,OS
2016-04-14-T-005,2016-04-14,5,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",OS
2016-04-14-T-006,2016-04-14,6,Supply Bill,BP
2016-04-14-T-007,2016-04-14,7,Final Supply (FY2015) Bill,BP
2016-04-14-T-008,2016-04-14,8,Acknowledgement to the Chair,OS
2016-04-14-T-009,2016-04-14,9,Choice of Court Agreements Bill,BP
2016-04-14-T-010,2016-04-14,10,Adjournment,OS
