topic_id,date,topic_order,title,section_type
2021-03-04-T-001,2021-03-04,1,Proposal to Deploy Smaller and More Discreet Surveillance Cameras for Capturing High-rise Littering,OA
2021-03-04-T-002,2021-03-04,2,Nature of Discrimination in Cases that Breached Tripartite Guidelines on Fair Employment Practices,OA
2021-03-04-T-003,2021-03-04,3,Pilot Programme for SMRT Taxis to be Equipped with Booster Seats for Young Children,OA
2021-03-04-T-004,2021-03-04,4,Proposal to Consider Wholesale Insurance for Banks and Other Credit Card Issuers to Permit Easier Write-offs for Smaller Transaction Amounts,OA
2021-03-04-T-005,2021-03-04,5,Measures to Improve Road Safety Given Pedestrian Fatalities amongst Seniors,OA
2021-03-04-T-006,2021-03-04,6,Calls for More Enforcement Actions at Roads that are Prone to Car Racing,OA
2021-03-04-T-007,2021-03-04,7,Estimates for the Financial Year 1 April 2021 to 31 March 2022,OS
2021-03-04-T-008,2021-03-04,8,Committee of Supply –  Head L (Ministry of Sustainability and the Environment),OS
2021-03-04-T-009,2021-03-04,9,Committee of Supply – Head T (Ministry of National Development) ,OS
2021-03-04-T-010,2021-03-04,10,Committee of Supply Reporting Progress ,OS
2021-03-04-T-011,2021-03-04,11,Adjournment ,OS
2021-03-04-T-012,2021-03-04,12,"Rule of Law, Judicial Review and the Sunlight of Scrutiny",OS
2021-03-04-T-013,2021-03-04,13,Appeals for Reduction of Minimum Occupation Period for HDB Flats Due to Changes in Homeowners’ Income Situations,WANA
2021-03-04-T-014,2021-03-04,14,Computation of HDB Loan Eligibility Based on Higher Incomes Prior to COVID-19 Effect,WANA
2021-03-04-T-015,2021-03-04,15,Increase in Executive Condominiums to Meet Demand of HDB Upgraders,WANA
2021-03-04-T-016,2021-03-04,16,Current State of Flora and Fauna in Singapore and Native Plants that Have Become Extinct,WANA
2021-03-04-T-017,2021-03-04,17,Data Collection on Number of Drug Users Whose Parents were Themselves Drug Users,WA
2021-03-04-T-018,2021-03-04,18,Allowing Patients with Specific Conditions to Exceed MediSave Withdrawal Limits for In-vitro Fertilisation-related Procedures,WA
2021-03-04-T-019,2021-03-04,19,Number of Couples Undergoing In-vitro Fertilisation Treatments in Past Five Years,WA
2021-03-04-T-020,2021-03-04,20,Enhancement to Public Sector Taking the Lead in Environmental Sustainability (PSTLES) initiatives,WA
2021-03-04-T-021,2021-03-04,21,Increase Availability of Parking Spaces for Start-ups Operating out of JTC Launchpad at Ayer Rajah Crescent,WA
2021-03-04-T-022,2021-03-04,22,Individual Resale of Excess Power Produced from Private Sources,WA
2021-03-04-T-023,2021-03-04,23,Efforts to Simplify and Render More Transparent Fee Structure of Taxicabs in Light of Rise of Private-hire Cars,WA
2021-03-04-T-024,2021-03-04,24,Breakdown of Persons with Disabilities Who Have Found Placements via Open Door Programme since Its Launch,WA
