topic_id,date,topic_order,title,section_type
2012-09-11-T-001,2012-09-11,1,Support for Frail Elderly and their Care-givers,OA
2012-09-11-T-002,2012-09-11,2,Plans of New Ministry of Social and Family Development,OA
2012-09-11-T-003,2012-09-11,3,Support for Employment of Disabled Persons,OA
2012-09-11-T-004,2012-09-11,4,Government Risk-sharing Programmes for SMEs,OA
2012-09-11-T-005,2012-09-11,5,Return of Used Utensils at Food Centres,OA
2012-09-11-T-006,2012-09-11,6,Ensuring Educational Institutions Manage Resources Well,OA
2012-09-11-T-007,2012-09-11,7,University Rankings,OA
2012-09-11-T-008,2012-09-11,8,Improvements to Productivity and Workers' Salaries,OA
2012-09-11-T-009,2012-09-11,9,Work Permits and S Passes Issued in Last Six Months,OA
2012-09-11-T-010,2012-09-11,10,"Update on Review of Design, Build and Sell Scheme (DBSS)",OA
2012-09-11-T-011,2012-09-11,11,Measures to Minimise Construction Noise,OA
2012-09-11-T-012,2012-09-11,12,Update on Singapore's Free Trade Agreement Negotiations,OA
2012-09-11-T-013,2012-09-11,13,Breach of Rules for Outdoor Rallies in Elections between 2001 and 2012,OA
2012-09-11-T-014,2012-09-11,14,Use of Space at HDB Lift Lobbies,OA
2012-09-11-T-015,2012-09-11,15,Public Transport Subsidy for Each Singaporean,OA
2012-09-11-T-016,2012-09-11,16,Employment of Foreign Manpower (Amendment) Bill,BP
2012-09-11-T-017,2012-09-11,17,Adjournment,OS
2012-09-11-T-018,2012-09-11,18,"Impact of Increased Varsity Places on Job Market, Value of Singapore Degrees and Median Salaries",WANA
2012-09-11-T-019,2012-09-11,19,Disputes among Neighbours in HDB Estates,WANA
2012-09-11-T-020,2012-09-11,20,Preventing Employment Discrimination against Disabled Persons,WANA
2012-09-11-T-021,2012-09-11,21,Legislation to Protect Whistleblowers,WANA
2012-09-11-T-022,2012-09-11,22,Use of Land along Former Railway Route,WANA
2012-09-11-T-023,2012-09-11,23,Disbursement of Community Integration Fund (CIF),WANA
2012-09-11-T-024,2012-09-11,24,Merging Oversight of Childcare and Pre-school Education Matters into One Ministry,WANA
2012-09-11-T-025,2012-09-11,25,Grading of Private Security Officers,WA
2012-09-11-T-026,2012-09-11,26,Extension of Consultation Period for Voluntary Sterilization Act,WA
