topic_id,date,topic_order,title,section_type
2020-02-26-T-001,2020-02-26,1,Efforts to Ensure Work Pass Holders are Aware of COVID-19 Measures,OA
2020-02-26-T-002,2020-02-26,2,Efforts to Ensure Educators and Lecturers at Institutes of Higher Learning are Aware of COVID-19 Measures,OA
2020-02-26-T-003,2020-02-26,3,Encouraging Private Sector Companies to Aim for BCA Green Mark for Super Low Energy Buildings Certification,OA
2020-02-26-T-004,2020-02-26,4,Proposal to Review Built Environment Code to Enable Building of More Lactation Rooms,OA
2020-02-26-T-005,2020-02-26,5,Measures to Reduce Singaporeans’ Sugar Intake,OA
2020-02-26-T-006,2020-02-26,6,Drivers Fined for Leaving Engines of Stationary or Parked Vehicles Idling,OA
2020-02-26-T-007,2020-02-26,7,Supply Bill,BI
2020-02-26-T-008,2020-02-26,8,Supplementary Supply (FY 2019) Bill,BI
2020-02-26-T-009,2020-02-26,9,Debate on Annual Budget Statement,OS
2020-02-26-T-010,2020-02-26,10,Extension of a sitting,OS
2020-02-26-T-011,2020-02-26,11,Debate on Annual Budget Statement,OS
2020-02-26-T-012,2020-02-26,12,Adjournment of Debate,OS
2020-02-26-T-013,2020-02-26,13,Adjournment,OS
2020-02-26-T-014,2020-02-26,14,Plan to Commemorate 30th Anniversary of Singapore-China Relations,WA
2020-02-26-T-015,2020-02-26,15,Targeted Efforts at Reducing Number of New Drug Abusers among Our Youths,WA
2020-02-26-T-016,2020-02-26,16,Update on Investigations into Alleged Animal Welfare-related Offences by Operator of Pet Boarding Facility Platinium Dogs Club,WA
2020-02-26-T-017,2020-02-26,17,Incorporating Lessons on Personal Hygiene in School in Fight against Viruses and to Cultivate Good Hygiene Habits from Young Age,WA
2020-02-26-T-018,2020-02-26,18,Update on Possibility of Disallowing Downward Revisions from Salary Indicated in In-principle Approval Letter of Foreign Workers,WA
