topic_id,date,topic_order,title,section_type
2018-03-01-T-001,2018-03-01,1,Review Polytechnic Courses to Ensure They Stay Relevant to Industry Needs,OA
2018-03-01-T-002,2018-03-01,2,Deepening Students' Understanding of ASEAN,OA
2018-03-01-T-003,2018-03-01,3,Proposal for Association for Intermediate and Long-term Care Institutions,OA
2018-03-01-T-004,2018-03-01,4,Top Five Industries where Freelancers Venture Into,OA
2018-03-01-T-005,2018-03-01,5,Profile of Those who Seek Help at from Service Agents at MRT Stations,OA
2018-03-01-T-006,2018-03-01,6,Bicycle Ownership Trends,OA
2018-03-01-T-007,2018-03-01,7,Debate on Annual Budget Statement,OS
2018-03-01-T-008,2018-03-01,8,Estimates of Expenditure for the Financial Year 1 April 2018 to 31 March 2019,OS
2018-03-01-T-009,2018-03-01,9,Committee of Supply – Head U (Prime Minister's Office),OS
2018-03-01-T-010,2018-03-01,10,Committee of Supply – Head N (Ministry of Foreign Affairs),OS
2018-03-01-T-011,2018-03-01,11,Committee of Supply Reporting Progress,OS
2018-03-01-T-012,2018-03-01,12,Adjournment,OS
2018-03-01-T-013,2018-03-01,13,Opening of New Primary and Secondary Schools in Punggol Central and Punggol Way,WA
