topic_id,date,topic_order,title,section_type
2022-01-12-T-001,2022-01-12,1,"Steps and Programmes to Identify, Groom and Develop Promising Local Athletes",OA
2022-01-12-T-002,2022-01-12,2,"Proposal for Redacted Version of Banned Book ""Red Lines: Political Cartoons and the Struggle Against Censorship"" to be Considered for Publication",OA
2022-01-12-T-003,2022-01-12,3,"Considerations for Classifying ""Red Lines: Political Cartoons and the Struggle Against Censorship"" as Objectionable under Undesirable Publications Act",OA
2022-01-12-T-004,2022-01-12,4,Measures to Promote Flexible Work Arrangements for Work-life Harmony and to Facilitate Caregivers and Women Returning to Workforce,OA
2022-01-12-T-005,2022-01-12,5,Female Workforce Participation in Emerging Industries and Sectors with Dearth of Women Talents,OA
2022-01-12-T-006,2022-01-12,6,Update on Five-year Child and Maternal Health and Well-being Strategy and Action Plan,OA
2022-01-12-T-007,2022-01-12,7,Improving Support for Survivors of Domestic and Sexual Violence,OA
2022-01-12-T-008,2022-01-12,8,Intellectual Property (Amendment) Bill,BP
2022-01-12-T-009,2022-01-12,9,Legal Profession (Amendment) Bill,BP
2022-01-12-T-010,2022-01-12,10,Towards a Low-carbon Society,OS
2022-01-12-T-011,2022-01-12,11,Exempted Business,OS
2022-01-12-T-012,2022-01-12,12,Towards a Low-carbon Society,OS
2022-01-12-T-013,2022-01-12,13,Adjournment,OS
2022-01-12-T-014,2022-01-12,14,Extension of Help to Malaysians Affected by Recent Floods,WANA
2022-01-12-T-015,2022-01-12,15,"Health Insurance for Employees Aged 65 and Above, and Heath Checks to Determine Their Ability to Work Beyond Statutory Retirement and Re-employment Ages",WANA
2022-01-12-T-016,2022-01-12,16,Annual Number of Personal Protection Orders that are Breached and Remedies to Protect Victims from Such Breaches,WANA
2022-01-12-T-017,2022-01-12,17,"Proposal to Ban ""OnlyFans"" Website due to Its Distribution of Obscene Material",WANA
2022-01-12-T-018,2022-01-12,18,Academic and Other Considerations in Streaming of Primary School Students,WANA
2022-01-12-T-019,2022-01-12,19,"Ensuring Workers Not Covered by Progressive Wage Models and Local Qualifying Salary Scheme Will Earn Monthly Salary of At Least $1,400",WANA
2022-01-12-T-020,2022-01-12,20,Numbers of Graduates from ITE's Full-time Technical Diploma Courses and Their Starting Salaries,WANA
2022-01-12-T-021,2022-01-12,21,Review of Seller’s Stamp Duty to Discourage Short-term Holding of Residential Properties,WANA
2022-01-12-T-022,2022-01-12,22,Monetary Awards for Outsourced Workers Performing Essential Services in Healthcare Settings,WANA
2022-01-12-T-023,2022-01-12,23,Plans for Increasing HDB BTO Flats Supply,WANA
2022-01-12-T-024,2022-01-12,24,Data on Educational and Family Backgrounds of PSC Scholars and Steps to Ensure Diversity amongst Them,WANA
2022-01-12-T-025,2022-01-12,25,Tenants Buying HDB Rental Flats,WANA
2022-01-12-T-026,2022-01-12,26,Compassionate Leave Offered to Social Workers at Family Service Centres,WANA
2022-01-12-T-027,2022-01-12,27,Raising Public's Awareness about Scams Related to Hotel Bookings for Staycations,WANA
2022-01-12-T-028,2022-01-12,28,Proposal to Subsidise Small Sub-contractors in Built Environment Sector to Bring In Foreign Manpower,WANA
