topic_id,date,topic_order,title,section_type
2018-03-19-T-001,2018-03-19,1,Coverage of Compulsory Medical Insurance Policies for Domestic Helpers,OA
2018-03-19-T-002,2018-03-19,2,LTA's Planning Assumptions for Traffic Impact on Singapore Roads,OA
2018-03-19-T-003,2018-03-19,3,Assessing Need for Traffic Speed Regulating Measures in Housing Estates,OA
2018-03-19-T-004,2018-03-19,4,Limiting Use of Section 409 of Penal Code to Professional Agents,OA
2018-03-19-T-005,2018-03-19,5,Extended Operating Hours for Low Vice Risk Massage Shops,OA
2018-03-19-T-006,2018-03-19,6,Progress of Chongqing Connectivity Initiative Project,OA
2018-03-19-T-007,2018-03-19,7,Investigations into Interruptions and Service Lapses in Singpass and Corppass Services,OA
2018-03-19-T-008,2018-03-19,8,Official Translations of Names of New Places,OA
2018-03-19-T-009,2018-03-19,9,Timeline of Plans to Implement Ban on Domestic Trade in Ivory,OA
2018-03-19-T-010,2018-03-19,10,Number of Students Who Suffer from Depression and Other Mental Conditions,OA
2018-03-19-T-011,2018-03-19,11,SAF Personnel Suffering from Psychiatric Ailment during or after Deployment Overseas,OA
2018-03-19-T-012,2018-03-19,12,Wrongful or Unfair Dismissal That Will Be Heard by Employment Claims Tribunals,OA
2018-03-19-T-013,2018-03-19,13,Electronic Payments for Work Permit Holders,OA
2018-03-19-T-014,2018-03-19,14,Minimise Time between When Land is Acquired by Government and When the Land is Developed,OA
2018-03-19-T-015,2018-03-19,15,Claw-back of Government Incentives Made to Companies,OA
2018-03-19-T-016,2018-03-19,16,Proposal for Private Hire Car Driver Vocational Licence Tests to be Conducted in Mother Tongue Languages,OA
2018-03-19-T-017,2018-03-19,17,Active Mobility Paths within Boon Lay Constituency,OA
2018-03-19-T-018,2018-03-19,18,Seniors' Mobility and Enabling Fund for Second Mobility Device,OA
2018-03-19-T-019,2018-03-19,19,National Library Board (Amendment) Bill,BI
2018-03-19-T-020,2018-03-19,20,Criminal Justice Reform Bill ,BP
2018-03-19-T-021,2018-03-19,21,Time Limit for Senior Minister of State's Speech,OS
2018-03-19-T-022,2018-03-19,22,Criminal Justice Reform Bill,BP
2018-03-19-T-023,2018-03-19,23,Evidence (Amendment) Bill,BP
2018-03-19-T-024,2018-03-19,24,Cross-Border Railways Bill,BP
2018-03-19-T-025,2018-03-19,25,Aviation (Miscellaneous Amendments) Bill,BP
2018-03-19-T-026,2018-03-19,26,Common Services Tunnels Bill,BP
2018-03-19-T-027,2018-03-19,27,Regulation of Imports and Exports (Amendment) Bill,BP
2018-03-19-T-028,2018-03-19,28,Competition (Amendment) Bill,BP
2018-03-19-T-029,2018-03-19,29,Adjournment,OS
2018-03-19-T-030,2018-03-19,30,Hiring of Workers above Re-employment Age of 67 in Ministries and Statutory Boards,WA
2018-03-19-T-031,2018-03-19,31,Direct Bus Service to Connect Boon Lay Place to Jurong West,WA
2018-03-19-T-032,2018-03-19,32,Public Transport Mode Share for Bukit Panjang Town,WA
2018-03-19-T-033,2018-03-19,33,CPF Contributions for Apprentices and Interns from Institutes of Higher Learning,WA
2018-03-19-T-034,2018-03-19,34,Adoption of SnapSAFE App by Companies for Reporting of Workplace Safety Issues,WA
2018-03-19-T-035,2018-03-19,35,Fishing Vessels Caught Trespassing Waters off Pulau Tekong in Last Five Years,WA
2018-03-19-T-036,2018-03-19,36,Babies Seeking Paediatric Care at KK Women's and Children's Hospital from 6.00 pm to 6.00 am in Past Five Years,WA
2018-03-19-T-037,2018-03-19,37,Singapore's Gini Co-efficient after Government Taxes and Transfers vis-a-vis Other Major Developed Economies in Last Five Years,WA
2018-03-19-T-038,2018-03-19,38,Supply of and Demand for Parenthood Provisional Housing Scheme Flats,WA
2018-03-19-T-039,2018-03-19,39,Data of Plastic Bags Used in Singapore in Past Three Years,WA
2018-03-19-T-040,2018-03-19,40,"Students Taking up Higher Chinese, Higher Malay and Higher Tamil in Past 10 Years",WA
2018-03-19-T-041,2018-03-19,41,Utilisation of Respite Care Services and Median and Range of Fees Charged,WA
