topic_id,date,topic_order,title,section_type
2013-05-13-T-001,2013-05-13,1,Impact of New Bird Flu Strain (H7N9) on Singapore,OA
2013-05-13-T-002,2013-05-13,2,Tote Board's $400-million Donation to Gardens by the Bay,OA
2013-05-13-T-003,2013-05-13,3,Priority for Primary 1 Registration,OA
2013-05-13-T-004,2013-05-13,4,Restrictions on Political Films,OA
2013-05-13-T-005,2013-05-13,5,Shortage of Childcare Facilities in Sengkang and Punggol,OA
2013-05-13-T-006,2013-05-13,6,Promoting Awareness for Government's Assistance Schemes for SMEs,OA
2013-05-13-T-007,2013-05-13,7,Close Circuit Cameras to Monitor High-rise Littering,OA
2013-05-13-T-008,2013-05-13,8,Effectiveness of Community Policing System in Deterring Loan Shark Harassment,OA
2013-05-13-T-009,2013-05-13,9,Review of Arts Festival,OA
2013-05-13-T-010,2013-05-13,10,Extending Use of CPF Monies to Pay for Education in More Institutions,OA
2013-05-13-T-011,2013-05-13,11,Schemes to Assist Low-income Malay/Muslim Families,OA
2013-05-13-T-012,2013-05-13,12,Enforcement against Bogus Fund-raising Activities,OA
2013-05-13-T-013,2013-05-13,13,Town Councils,OS
2013-05-13-T-014,2013-05-13,14,Time Limit for Minister's Speech,OS
2013-05-13-T-015,2013-05-13,15,Extension of a Sitting,OS
2013-05-13-T-016,2013-05-13,16,Town Councils,OS
2013-05-13-T-017,2013-05-13,17,Adjournment,OS
2013-05-13-T-018,2013-05-13,18,Portable Medical Insurance,WANA
2013-05-13-T-019,2013-05-13,19,Hospitalisation of Foreign Domestic Workers,WANA
2013-05-13-T-020,2013-05-13,20,Breakdown of Local and Foreign Students Enrolled in Singapore's Tertiary Institutes,WANA
2013-05-13-T-021,2013-05-13,21,Singapore's Investment to Host Women's Tennis Association Championships,WANA
2013-05-13-T-022,2013-05-13,22,Conversion of Military Driving Licences into Civilian Licences,WANA
2013-05-13-T-023,2013-05-13,23,Improving Productivity in Public Sector,WANA
2013-05-13-T-024,2013-05-13,24,Funds for Youth Expedition Project Scheme,WANA
2013-05-13-T-025,2013-05-13,25,Defence Equipment Installed on HDB Blocks,WANA
2013-05-13-T-026,2013-05-13,26,Import of Pigs from China,WANA
2013-05-13-T-027,2013-05-13,27,Update on Used Cars Industry,WANA
2013-05-13-T-028,2013-05-13,28,Preparing MRT Stations for Larger Passenger Capacity,WANA
2013-05-13-T-029,2013-05-13,29,Dialysis Centres in New Towns,WANA
2013-05-13-T-030,2013-05-13,30,Singapore's Submission on Review of ASEAN Processes,WANA
2013-05-13-T-031,2013-05-13,31,Singapore and ASEAN's Role in Resolving East China Sea Dispute,WANA
2013-05-13-T-032,2013-05-13,32,Singaporeans Who Are Not Able to Benefit from MediShield,WANA
2013-05-13-T-033,2013-05-13,33,PMETs' Vulnerability to Retrenchment,WANA
2013-05-13-T-034,2013-05-13,34,Impact of Home Ownership Plus Education (HOPE) Scheme on Beneficiaries,WANA
2013-05-13-T-035,2013-05-13,35,Impact of Cyprus Banking Crisis on Singapore,WANA
2013-05-13-T-036,2013-05-13,36,PSC Scholars in Local and Foreign Universities,WANA
2013-05-13-T-037,2013-05-13,37,Single Agency for Application of Business Licences,WANA
2013-05-13-T-038,2013-05-13,38,Market Risk Analysis for Specific Sectors,WANA
2013-05-13-T-039,2013-05-13,39,Government's Call for New Tenders for Nursery Land at Bah Soon Pah Area,WANA
2013-05-13-T-040,2013-05-13,40,Summonses for Motorists Who Failed to Give Way to Ambulances,WANA
2013-05-13-T-041,2013-05-13,41,Polling Requirement for Home Improvement Programme,WANA
2013-05-13-T-042,2013-05-13,42,Affordability of Studio Apartments for Senior Citizens,WANA
2013-05-13-T-043,2013-05-13,43,Improvements Brought about by Fort Canning Tunnel,WANA
2013-05-13-T-044,2013-05-13,44,Managing Traffic Congestion at MRT Stations,WANA
2013-05-13-T-045,2013-05-13,45,Increasing Participation Rate for Community Health Assist Scheme,WANA
2013-05-13-T-046,2013-05-13,46,Criteria Used to Identify Locations for Pilot MOE-run Kindergartens,WANA
2013-05-13-T-047,2013-05-13,47,Collections and Use of Monies for Madrasah Fund,WANA
2013-05-13-T-048,2013-05-13,48,HDB Build-to-Order Projects Affected by Contractors Going into Receivership,WANA
2013-05-13-T-049,2013-05-13,49,Impact of Property Cooling Measures on Number of Homes Sold and Buyer Profile,WANA
2013-05-13-T-050,2013-05-13,50,Engineering Study for Malaysia-Singapore Rapid Transit System Link,WANA
2013-05-13-T-051,2013-05-13,51,Medical Officers in Public and Private Healthcare Institutions,WANA
2013-05-13-T-052,2013-05-13,52,Coverage for ElderShield,WANA
2013-05-13-T-053,2013-05-13,53,Part-time Workers Seeking Flexible Work,WANA
2013-05-13-T-054,2013-05-13,54,Investigation and Enforcement Powers for Tripartite Alliance for Fair Employment Practices,WANA
2013-05-13-T-055,2013-05-13,55,Number of Allied Educators in School System,WANA
2013-05-13-T-056,2013-05-13,56,Advance Publishing of Dates for School Terms and Holidays,WANA
2013-05-13-T-057,2013-05-13,57,Free Replacement for Identity Cards Damaged by Wear and Tear,WANA
2013-05-13-T-058,2013-05-13,58,Financial Support for National Sports Associations to Hire Administrators,WANA
2013-05-13-T-059,2013-05-13,59,Incidents Involving Fallen Trees,WANA
2013-05-13-T-060,2013-05-13,60,Fluctuations in Prices for Commercial Properties,WANA
2013-05-13-T-061,2013-05-13,61,Applications for Earlier Working Hours in Civil Service,WANA
2013-05-13-T-062,2013-05-13,62,Number of Successful Organ Transplants Resulting from Human Organ Transplant Act (HOTA),WANA
2013-05-13-T-063,2013-05-13,63,Update on Usage of Medication Assistance Fund,WANA
2013-05-13-T-064,2013-05-13,64,Senior Citizens Performing Physically Demanding Jobs,WANA
2013-05-13-T-065,2013-05-13,65,Proportion of Local and Foreign Academics in Departments in NUS and NTU,WANA
2013-05-13-T-066,2013-05-13,66,Applications for Security Licences,WANA
2013-05-13-T-067,2013-05-13,67,Road Safety Campaigns,WANA
2013-05-13-T-068,2013-05-13,68,Erosion of Local Food Cultures,WANA
2013-05-13-T-069,2013-05-13,69,Preservation of National Monuments,WANA
2013-05-13-T-070,2013-05-13,70,Applying Ethnic Integration Policy to Executive and Private Condominiums,WANA
2013-05-13-T-071,2013-05-13,71,Ratio of Male to Female Teachers in Schools,WANA
2013-05-13-T-072,2013-05-13,72,Update on Integrated Development at Yishun Central,WANA
2013-05-13-T-073,2013-05-13,73,Teaching our Students Respect for Persons of Different Abilities,WANA
2013-05-13-T-074,2013-05-13,74,Provision of Nursing Rooms in Office and Public Buildings,WANA
2013-05-13-T-075,2013-05-13,75,Home Ownership Needs of Low-Income Elderly,WANA
2013-05-13-T-076,2013-05-13,76,Exposures of Financial Institutions to Home and Real Estate Development Financing,WA
2013-05-13-T-077,2013-05-13,77,Measures to Improve Vigilance against Terrorism,WA
2013-05-13-T-078,2013-05-13,78,Tax Allowances under Mergers and Acquisitions Scheme,WA
2013-05-13-T-079,2013-05-13,79,Rationale for Penalties under Statistics Act,WA
2013-05-13-T-080,2013-05-13,80,Numbers of HDB Resale Flats upon Completion of New BTO Flats and HDB Flat Owners Purchasing Private Properties,WA
2013-05-13-T-081,2013-05-13,81,Incidents of Nuisance Posed by Monkeys,WA
2013-05-13-T-082,2013-05-13,82,Number of BTO Flats Completed Ahead of Schedule,WA
2013-05-13-T-083,2013-05-13,83,Review of Provision of Parking Lots in Condominiums,WA
2013-05-13-T-084,2013-05-13,84,Recourse for Private Home Owners Affected by Encroachments,WA
2013-05-13-T-085,2013-05-13,85,Waiting List for Heavy Vehicle Parking Spaces in Choa Chu Kang Estate,WA
2013-05-13-T-086,2013-05-13,86,Lift Upgrading Works in HDB Multi-storey Car Parks,WA
2013-05-13-T-087,2013-05-13,87,Centralisation of Table Cleaning Operations of Hawker Centres,WA
2013-05-13-T-088,2013-05-13,88,Reported Cases of Physical and Verbal Abuse of Healthcare Employees,WA
2013-05-13-T-089,2013-05-13,89,Projected Increase in Number of Medical Officers,WA
2013-05-13-T-090,2013-05-13,90,Support for Family Caregivers,WA
2013-05-13-T-091,2013-05-13,91,MediShield Policy Cancellations and Removal of MediSave Withdrawal Limit for MediShield Premium Payments,WA
2013-05-13-T-092,2013-05-13,92,Healthcare Spending and Funding Sources,WA
2013-05-13-T-093,2013-05-13,93,Cost of National Electronic Health Records (NEHR) System,WA
2013-05-13-T-094,2013-05-13,94,Appointment and Training of Complaints Committees and Disciplinary Tribunals in Singapore Medical Council,WA
2013-05-13-T-095,2013-05-13,95,Ladies-only Train Cabins,WA
2013-05-13-T-096,2013-05-13,96,Free Travel Scheme for Senior Citizens on Public Transport,WA
2013-05-13-T-097,2013-05-13,97,Traffic Impact Assessment Study on Haus@Serangoon Garden Housing Development,WA
2013-05-13-T-098,2013-05-13,98,Specialist Diploma Programmes Offered by Polytechnics and Industry Feedback on Quality of Specialist Diploma Graduates,WA
2013-05-13-T-099,2013-05-13,99,Publication of Graduate Employment Survey,WA
2013-05-13-T-100,2013-05-13,100,Career Guidance Programmes for Students,WA
2013-05-13-T-101,2013-05-13,101,Enrolment at NUS' Medical Faculty,WA
2013-05-13-T-102,2013-05-13,102,Adoption Process,WA
2013-05-13-T-103,2013-05-13,103,Foreign Worker Quota for the Construction Sector,WA
2013-05-13-T-104,2013-05-13,104,Tax Exemption Scheme for Donations to National Monuments,WA
