topic_id,date,topic_order,title,section_type
2022-07-04-T-001,2022-07-04,1,Point of Order,OS
2022-07-04-T-002,2022-07-04,2,Decision for Government to Take Over Ownership and Management of Singapore Sports Hub,OA
2022-07-04-T-003,2022-07-04,3,Singapore's Economic Outlook Given Rising Inflation and Government's Plans to Assist Businesses and Singaporeans,OA
2022-07-04-T-004,2022-07-04,4,Impact of Rising Inflation on Planned GST Increase and Related Financial Offset Measures,OA
2022-07-04-T-005,2022-07-04,5,"Impact of Export Curbs on Supply of Key Food Items to Singapore and on Singapore's ""30 by 30"" Food Production Goal",OA
2022-07-04-T-006,2022-07-04,6,Reasons for Not Disclosing Racial Composition of Prison Inmate Population and Criminal Offender Figures,OA
2022-07-04-T-007,2022-07-04,7,Clarification by Senior Minister of State for Manpower and Sustainability and the Environment,OS
2022-07-04-T-008,2022-07-04,8,Prison Conditions and Rehabilitation,OS
2022-07-04-T-009,2022-07-04,9,Singapore Armed Forces and Other Matters Bill,BI
2022-07-04-T-010,2022-07-04,10,Constitution of the Republic of Singapore (Amendment No 2) Bill,BI
2022-07-04-T-011,2022-07-04,11,Public Defenders Bill,BI
2022-07-04-T-012,2022-07-04,12,Endangered Species (Import and Export) (Amendment) Bill,BP
2022-07-04-T-013,2022-07-04,13,Adjournment,OS
2022-07-04-T-014,2022-07-04,14,Ensuring Equitable Outcomes in Housing Redevelopment,OS
2022-07-04-T-015,2022-07-04,15,Cases of Renovation Contractors Failing to Carry Out Works after Collecting Deposits,WANA
2022-07-04-T-016,2022-07-04,16,Risk Factors of Transmission and Being Infected by Monkeypox Virus,WANA
2022-07-04-T-017,2022-07-04,17,Reasons and Countermeasures for Recent Rise in Workplace Incidents,WANA
2022-07-04-T-018,2022-07-04,18,"Impact of US' Proposal to Put Natural Gas Industry ""On Notice"" on Singapore's Supply of Natural Gas",WANA
2022-07-04-T-019,2022-07-04,19,Impact of Malaysia’s Renewable Energy Exports Ban on Singapore's Energy Security Strategies,WANA
2022-07-04-T-020,2022-07-04,20,Measures to Prevent Disruption to Singapore’s Electricity Supply Given Global Energy Crunch,WANA
2022-07-04-T-021,2022-07-04,21,Key Takeaways from Recent Shangri-La Dialogue Regarding Geopolitical Dynamics and Maintenance of Peaceful Relations in Asia,WANA
2022-07-04-T-022,2022-07-04,22,Reasons for Recent Spate of Fires at Residential Dwelling and Measures to Proactively Deal With Fire Hazards,WANA
2022-07-04-T-023,2022-07-04,23,Rent Control Measures on Coffee Shop Stalls in HDB Estates to Prevent Transfer of Cost Increases to Consumers,WANA
2022-07-04-T-024,2022-07-04,24,Monitoring of Long COVID and Post-COVID-19 Health Issues Experienced by Patients,WANA
2022-07-04-T-025,2022-07-04,25,Measures to Deal With Consecutive Increases in HDB Resale Flat Prices,WANA
2022-07-04-T-026,2022-07-04,26,Plans to Permanently Implement Flexible Work Arrangements for Public Sector,WANA
2022-07-04-T-027,2022-07-04,27,Number of Aedes Mosquitoes Breeding Sites Found at Construction Sites and Stop Work Orders Issued over Past Two Years,WANA
2022-07-04-T-028,2022-07-04,28,Number of Childcare and Infant Care Spaces with Existing Capacity but Face Shortage of Teachers,WANA
2022-07-04-T-029,2022-07-04,29,Annual Preschool Enrolment of Children Aged Three as a Percentage of Each Cohort Size and Socio-economic Background in Last Five Years,WANA
2022-07-04-T-030,2022-07-04,30,Proposal for National Cancer Care Appeals Board to Consider Appeals from Doctors of Patients with Complex Cancers on Non-standard Therapies,WANA
2022-07-04-T-031,2022-07-04,31,Proposal to Change Lease Term of Replacement Flats under Selective En-bloc Redevelopment Scheme to Increase Affordability for Some Residents,WANA
2022-07-04-T-032,2022-07-04,32,Assistance for Residents Facing Difficulty Financing Replacement Flats Offered under Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-033,2022-07-04,33,Difference in Calculation for Compensation for HDB Flats Acquired under Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-034,2022-07-04,34,Flexible Leases and Payment Methods for Replacement Flats Offered under Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-035,2022-07-04,35,Wider Range of Accommodation Options for Residents Affected by Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-036,2022-07-04,36,Average and Range of Increase in Development Intensity for Sites Acquired under Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-037,2022-07-04,37,Flexible Lease Options for Replacement Flats Offered to Older Residents under Selective En-bloc Redevelopment Scheme,WANA
2022-07-04-T-038,2022-07-04,38,Use of Seat Belts and Other Measures for Safety of Personnel Seated at Back of SAF Tonners,WANA
2022-07-04-T-039,2022-07-04,39,Hiring of More Staff to Reduce Administrative Workload of Teachers and in Planning of Events,WANA
2022-07-04-T-040,2022-07-04,40,Bus and Train Ridership Numbers Since Relaxation of Workplace and Safe Management Measures,WANA
2022-07-04-T-041,2022-07-04,41,Flexibility of Primary and Secondary Schools to Stagger Start and End Times of Different Cohorts,WANA
2022-07-04-T-042,2022-07-04,42,Special Select Committee to Review University Cohort Participation Rate and Adult Education,WANA
2022-07-04-T-043,2022-07-04,43,Average Waiting Time for Singaporeans who Applied for International Passports and Measures to Alleviate Queues,WANA
2022-07-04-T-044,2022-07-04,44,Insights on Anonymised Data of Community Development Council Digital Voucher Usage for Targeted Support to Lower-income Households,WANA
2022-07-04-T-045,2022-07-04,45,Inclusion of SEA Games Silver and Bronze Medallists in Major Games Award Programme,WANA
2022-07-04-T-046,2022-07-04,46,Speeding Up Process of Getting Rental Housing Ready to Meet Demand More Quickly,WANA
2022-07-04-T-047,2022-07-04,47,Number of Requests and Average Waiting Time for Interim Rental Housing and Parenthood Provisional Housing Scheme Units,WANA
2022-07-04-T-048,2022-07-04,48,Interim Rental Fee Subsidy for Families in Financial Hardship who have to Rent Accommodation in Open Market,WANA
2022-07-04-T-049,2022-07-04,49,Spit Guards Instead of Masks for Hawkers and Food and Beverage Handlers Working at Stalls at Coffee Shops and Hawker Centres,WANA
2022-07-04-T-050,2022-07-04,50,Littering Offences in First Half of 2022,WANA
2022-07-04-T-051,2022-07-04,51,Annual Amount Disbursed from One-off Baby Support Grant and Proposal for Further Support Given Rising Cost of Living,WANA
2022-07-04-T-052,2022-07-04,52,Inclusion of Headcount as Criterion in Determining Support for Large Families Residing in Private Estate Homes,WANA
2022-07-04-T-053,2022-07-04,53,Inclusion of More Singapore Institutes of Higher Learning in UK's High Potential Individual Visa Scheme,WANA
2022-07-04-T-054,2022-07-04,54,Steps to Protect Singapore's Critical Infrastructure from Malware Threat,WANA
2022-07-04-T-055,2022-07-04,55,Avenues of Recourse when Social Media Organisations Do Not Comply with Government's Directions,WANA
