Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2021-10-05,2021-10-05-T-001,1,Review of Fraudulent Credit Card Transactions Involving Diversion of One-time Passwords Prior to September 2020,,OA,
2021-10-05,2021-10-05-T-002,2,Help for Potential BTO Flat Owners Affected by COVID-19-related Construction Delays,,OA,
2021-10-05,2021-10-05-T-003,3,Actions against Employers Accused of Workplace Discrimination Based on Age and Race,,OA,
2021-10-05,2021-10-05-T-004,4,Current Protection against Retaliation and Dismissal for Employees Who File Complaints on Workplace Discrimination,,OA,
2021-10-05,2021-10-05-T-005,5,Seniors Aged 55 and Above Who Benefited from Senior Worker Support Package,,OA,
2021-10-05,2021-10-05-T-006,6,Measures to Assist Employees Affected by COVID-19 and Digital Disruptions,,OA,
2021-10-05,2021-10-05-T-007,7,Olympic and Paralympic Achievements,,OS,
2021-10-05,2021-10-05-T-008,8,Clarification by Minister for Manpower,,OS,
2021-10-05,2021-10-05-T-009,9,Sedition (Repeal) Bill,,BP,
2021-10-05,2021-10-05-T-010,10,Income Tax (Amendment) Bill,,BP,
2021-10-05,2021-10-05-T-011,11,Private Security Industry (Amendment) Bill,,BP,
2021-10-05,2021-10-05-T-012,12,Exempted Business,,OS,
2021-10-05,2021-10-05-T-013,13,Coroners (Amendment) Bill,,BP,
2021-10-05,2021-10-05-T-014,14,Adjournment,,OS,
2021-10-05,2021-10-05-T-015,15,Motorcycle Ownership,,OS,
2021-10-05,2021-10-05-T-016,16,Shorter Wait Times for Households who Need Migrant Domestic Workers for Care Needs,,WANA,
2021-10-05,2021-10-05-T-017,17,Arrangements for Students Served a Quarantine Order or Stay-Home Notice to Take National Examinations,,WANA,
2021-10-05,2021-10-05-T-018,18,Raising Awareness amongst Pharmacists to Spot Signs of Domestic Violence and Teaching Domestic Violence Victims to Seek Help with Non-verbal Cues or Code Words,,WANA,
2021-10-05,2021-10-05-T-019,19,Impact on Businesses from Delays in Reopening of Economy in COVID-19 Endemic Stage,,WANA,
2021-10-05,2021-10-05-T-020,20,Tracking Food Insecurity Experienced by some Singaporean Households,,WANA,
2021-10-05,2021-10-05-T-021,21,Mitigating Steep Rise in Electricity Prices for Households Despite Natural Gas Price Increases,,WANA,
