topic_id,date,topic_order,title,section_type
2023-07-04-T-001,2023-07-04,1,Ensuring Seniors' Access to Polyclinic Care,OA
2023-07-04-T-002,2023-07-04,2,Safeguards to Prevent Loss of CPF Savings Through Malware-related Scams,OA
2023-07-04-T-003,2023-07-04,3,Strengthening ActiveSG's Booking Software System,OA
2023-07-04-T-004,2023-07-04,4,Regulatory Sandboxes for Small-Scale Carbon Offsetting Projects,OA
2023-07-04-T-005,2023-07-04,5,Recent Decision Not to Recommend Those Aged 60 to 75 to Take Second COVID-19 Booster Shot,OA
2023-07-04-T-006,2023-07-04,6,UN High Seas Treaty's Impact on Singapore's Plans on Maritime Conservation and Building of Flood-mitigation Polders,OA
2023-07-04-T-007,2023-07-04,7,Plans to Encourage Seniors to Adopt Active Ageing Lifestyle,OA
2023-07-04-T-008,2023-07-04,8,Legislating Need for Motorists to Report Traffic Accidents to Their Insurers,OA
2023-07-04-T-009,2023-07-04,9,Tangible Outcomes of Grants Provided Under SMEs Go Digital,OA
2023-07-04-T-010,2023-07-04,10,Additional Safety Measures and Penalties for Demolition Works,OA
2023-07-04-T-011,2023-07-04,11,Amount of Support Provided to Seniors in Past Five Years,OA
2023-07-04-T-012,2023-07-04,12,National Productivity Fund (Amendment) Bill,BI
2023-07-04-T-013,2023-07-04,13,Lease Agreements for Retail Premises Bill,BI
2023-07-04-T-014,2023-07-04,14,Building and Related Works (Miscellaneous Amendments) Bill,BP
2023-07-04-T-015,2023-07-04,15,Time Limit for Minister of State for Social and Family Development's Speech,OS
2023-07-04-T-016,2023-07-04,16,Women's Charter (Family Violence and Other Matters) (Amendment) Bill,BP
2023-07-04-T-017,2023-07-04,17,Maintenance of Parents (Amendment) Bill,BP
2023-07-04-T-018,2023-07-04,18,Adjournment,OS
2023-07-04-T-019,2023-07-04,19,Priority for Parenthood Provisional Housing Scheme Applicants with Babies and Have Been Waiting for Five Years for BTO Flats,WANA
2023-07-04-T-020,2023-07-04,20,Better Coordination for Government Agencies' Major Construction Works in Residential Estates,WANA
2023-07-04-T-021,2023-07-04,21,"Pay Ratio Disclosures for Ministries, Statutory Boards and Government-linked Companies",WANA
2023-07-04-T-022,2023-07-04,22,Preserving Experience of Senior Healthcare Workers,WANA
2023-07-04-T-023,2023-07-04,23,Interagency Taskforce on Mental Health and Well-being's Recommendations for Workplace Mental Well-being,WANA
2023-07-04-T-024,2023-07-04,24,Installation of Air-conditioning Units in Rental Flats,WANA
2023-07-04-T-025,2023-07-04,25,Including Resident’s Record from Gambling Regulatory Authority in Credit Bureau Report,WANA
2023-07-04-T-026,2023-07-04,26,"Action against Abandoned, Lost or Discarded Fishing Gear",WANA
2023-07-04-T-027,2023-07-04,27,Feedback for Candidates Auditioning for Busking,WANA
2023-07-04-T-028,2023-07-04,28,Events at Arts House Subject to National Arts Council's Content and Funding Guidelines,WANA
2023-07-04-T-029,2023-07-04,29,Review of Employment Act Given Rise in Median Wages,WANA
2023-07-04-T-030,2023-07-04,30,Minimising Impact of Rising Market Rental Values on Property Taxes,WANA
2023-07-04-T-031,2023-07-04,31,Reason for Pegging Minimum Interest Rate of CPF Ordinary Account to Average of Local Banks' Rates,WANA
2023-07-04-T-032,2023-07-04,32,Eligibility Criteria for Private Sector Candidates to Qualify as President of Singapore,WANA
2023-07-04-T-033,2023-07-04,33,Review of Performance of Singapore Football Teams at SEA Games 2023,WANA
2023-07-04-T-034,2023-07-04,34,Probe into Recent Disruptions of DBS' Digital Bank and Physical ATM Services and Preventive Measures Implemented,WANA
2023-07-04-T-035,2023-07-04,35,Submission of Impact Assessment Reports by Family Service Centres to Monitor Efficacy in Usage of Funds Disbursed,WANA
2023-07-04-T-036,2023-07-04,36,Installing Sensors in Recycling Bins at HDB Estates,WANA
2023-07-04-T-037,2023-07-04,37,Rules Applied to Political Officeholders for Speaking at Events Organised by Commercial Entities,WANA
2023-07-04-T-038,2023-07-04,38,Increasing Size and Tenant Numbers at Wet Market at Pasir Ris Drive 4 and 6 due to Recent Increase in BTO Flats Launched,WANA
2023-07-04-T-039,2023-07-04,39,Use of MediSave for Grandparents and Siblings on Long-Term Visit Pass,WANA
2023-07-04-T-040,2023-07-04,40,Installation of Electric-charging Stations for Use by Harbour Launches and Harbour Craft,WANA
2023-07-04-T-041,2023-07-04,41,Food-handling Guidelines for Catered Food for Migrant Workers Living in Dormitories,WANA
2023-07-04-T-042,2023-07-04,42,Percentage of Cat Population with Microchips,WANA
2023-07-04-T-043,2023-07-04,43,Study on Adequacy of Ventilation in Migrant Workers' Dormitory Rooms,WANA
2023-07-04-T-044,2023-07-04,44,Total Inflow of Foreign Funds into Singapore Broken Down by Source Country,WANA
2023-07-04-T-045,2023-07-04,45,Background Checks on Foreign Nationals before They Set Up Singapore Companies,WANA
2023-07-04-T-046,2023-07-04,46,Extending Provision of Budget Meals and Drinks Requirement to Coffee Shops in HDB Estates,WANA
2023-07-04-T-047,2023-07-04,47,Mandating Increase in Accommodation Allowances for Foreign Healthcare Workers Given Recent Rental Rate Increase,WANA
2023-07-04-T-048,2023-07-04,48,Expected Impact of Proposed Workplace Fairness Legislation on Employer-employee and Workplace Relationships,WANA
2023-07-04-T-049,2023-07-04,49,Provision of Medical Insurance Coverage for Consumers as Licensing Condition for Food Caterers and Suppliers,WANA
2023-07-04-T-050,2023-07-04,50,Regulating Growth of Private Hire and Rental Car Populations,WANA
2023-07-04-T-051,2023-07-04,51,Coffee Shop Operators that are Independent or Part of a Chain,WANA
2023-07-04-T-052,2023-07-04,52,Impact of Recent Heatwave on Electricity Consumption in Residential and Commercial Premises,WANA
2023-07-04-T-053,2023-07-04,53,Appeals for Lower Fines by Parking Offenders on Grounds of Financial Hardship,WANA
2023-07-04-T-054,2023-07-04,54,Policies and Processes for Cabinet Ministers to Declare Conflicts of Interest,WANA
2023-07-04-T-055,2023-07-04,55,Impact of Leasing of Ridout Road Properties on Political Officeholders' Code of Conduct,WANA
2023-07-04-T-056,2023-07-04,56,Consultations with Stakeholders for Closure of Singapore Turf Club,WANA
2023-07-04-T-057,2023-07-04,57,Applications for Public Service Commission Scholarships from Junior College Students,WA
2023-07-04-T-058,2023-07-04,58,Effective Date of Section 3 of Constitution of Republic of Singapore (Amendment) Act 2016,WA
2023-07-04-T-059,2023-07-04,59,Registered Companies with over $500 Million in Shareholders' Equity with Singaporeans as CEOs,WA
2023-07-04-T-060,2023-07-04,60,Update on Discussions with China on Bilateral Visa-free Travel Arrangement,WA
2023-07-04-T-061,2023-07-04,61,Household Income of Applicants Granted Permanent Residency and Citizenship,WA
2023-07-04-T-062,2023-07-04,62,Deployment of Redesigned Fully Automated and Unmanned Neighbourhood Police Posts,WA
2023-07-04-T-063,2023-07-04,63,Implementation of Automated Passenger In-car Clearance System at Land Checkpoints,WA
2023-07-04-T-064,2023-07-04,64,Percentage of COEs that Went to HDB Flat Owners or Dwellers,WA
2023-07-04-T-065,2023-07-04,65,Study to Assess Impact of Stable COE Supply on COE Prices,WA
2023-07-04-T-066,2023-07-04,66,Household Ownership of Cars from Allocation of COEs,WA
2023-07-04-T-067,2023-07-04,67,Regulations to Ensure Bicycle Headlights Emit Dipped Beams,WA
2023-07-04-T-068,2023-07-04,68,Provision of Required Bicycle Parking by Developers,WA
2023-07-04-T-069,2023-07-04,69,Assistance to Parallel Importers to Promote Sales of Electric Vehicles,WA
2023-07-04-T-070,2023-07-04,70,Support and Redress Available to Residents Affected by Burst Water Mains,WA
2023-07-04-T-071,2023-07-04,71,Students Suspended for Sporting Tattoos,WA
2023-07-04-T-072,2023-07-04,72,Harmonising Financial Support Schemes for Students in Institutes of Higher Learning,WA
2023-07-04-T-073,2023-07-04,73,Effect of Longer Training Periods on Intake of Trainee Physical Education Teachers,WA
2023-07-04-T-074,2023-07-04,74,Ensuring Student Safety from Implementation of Common Pick-up and Drop-off Points for School Buses,WA
2023-07-04-T-075,2023-07-04,75,Training for Organisations and Non-disabled Employees to Work with Persons with Disabilities,WA
2023-07-04-T-076,2023-07-04,76,Installation of CCTVs within Preschool Premises,WA
2023-07-04-T-077,2023-07-04,77,Encouraging More to Take Part in Blood Donations,WA
2023-07-04-T-078,2023-07-04,78,"Amount and Safety of ""Hangover Supplements"" Sold",WA
2023-07-04-T-079,2023-07-04,79,Discouraging Consumption of Non-sugar Sweeteners,WA
2023-07-04-T-080,2023-07-04,80,Installation of Air-conditioners in HDB Rental Flats,WA
2023-07-04-T-081,2023-07-04,81,HDB Blocks Without Lift Access after Completion of First Round of Lift Upgrading Programme and Subsequent Retrofitting,WA
2023-07-04-T-082,2023-07-04,82,Ensuring Projects in Southern Islands are Phased Out to Minimise Harm to Biodiversity,WA
2023-07-04-T-083,2023-07-04,83,Projected Number of Integrated Blocks of HDB Flats with Rental and Sold Units,WA
2023-07-04-T-084,2023-07-04,84,Fire Alarm Call Points and Publicly Visible Fire Evacuation Plans for HDB Buildings,WA
2023-07-04-T-085,2023-07-04,85,Expansion of Landscaping for Urban Spaces and High-Rises Programme,WA
