topic_id,date,topic_order,title,section_type
2015-02-23-T-001,2015-02-23,1,Subsidies for Public Transport,OA
2015-02-23-T-002,2015-02-23,2,Budget Overrun and Gateway Process for Huge Public Projects ,OA
2015-02-23-T-003,2015-02-23,3,Beneficiaries of and Amount Spent on Neighbourhood Renewal Programme ,OA
2015-02-23-T-004,2015-02-23,4,Increase in Public Transport Operators' Operating Costs,OA
2015-02-23-T-005,2015-02-23,5,Completion of Lift Upgrading Programme in Potong Pasir,OA
2015-02-23-T-006,2015-02-23,6,Renting Out Void Decks in Potong Pasir and Lorong 8 Toa Payoh for Commercial Use,OA
2015-02-23-T-007,2015-02-23,7,Annual Budget Statement,OS
2015-02-23-T-008,2015-02-23,8,Adjournment,OS
2015-02-23-T-009,2015-02-23,9,Update on Cases of Suspected Trafficking in Persons in Singapore,WA
2015-02-23-T-010,2015-02-23,10,Unlicensed Moneylending and Related Harassment Cases Prosecuted in 2014,WA
2015-02-23-T-011,2015-02-23,11,Future Development Plans for Potong Pasir and Lorong 8 Toa Payoh for Next Five Years,WA
2015-02-23-T-012,2015-02-23,12,Opening Swimming Pools and Gyms in Military Camps on Weekends and After Work Hours for Operationally Ready NSMen to Do Reservist Training Preparations,WA
2015-02-23-T-013,2015-02-23,13,Update on Sustainable Singapore Blueprint 2015,WA
