topic_id,date,topic_order,title,section_type
2022-08-02-T-001,2022-08-02,1,Measures to Mitigate Effects of Extreme Weather Conditions,OA
2022-08-02-T-002,2022-08-02,2,Measures to Mitigate Rising Temperatures and Create More Conducive Working and Living Environments,OA
2022-08-02-T-003,2022-08-02,3,Temporary State Control of Energy Market to Keep Electricity Prices Stable for Consumers and Businesses,OA
2022-08-02-T-004,2022-08-02,4,Adjustments to CPF Interest Rates Given Inflation,OA
2022-08-02-T-005,2022-08-02,5,Intent and Approach Towards Criteria for New Energy Efficiency Grant for SMEs,OA
2022-08-02-T-006,2022-08-02,6,Nurse-to-patient Ratio and Efforts to Reduce Nurses' Administrative Workload,OA
2022-08-02-T-007,2022-08-02,7,Successfully Commercialised Ideas from SMEs' Partnerships with Local Institutes of Higher Learning,OA
2022-08-02-T-008,2022-08-02,8,Passenger Traffic and Progress of Reopening of Changi Airport's Air Routes,OA
2022-08-02-T-009,2022-08-02,9,Liability and Contributions of New Citizens to National Service,OS
2022-08-02-T-010,2022-08-02,10,National Symbols Bill,BI
2022-08-02-T-011,2022-08-02,11,Singapore Armed Forces and Other Matters Bill,BP
2022-08-02-T-012,2022-08-02,12,Constitution of the Republic of Singapore (Amendment No 2) Bill,BP
2022-08-02-T-013,2022-08-02,13,Adjournment,OS
2022-08-02-T-014,2022-08-02,14,A More Inclusive Workplace for Breastfeeding Mothers,OS
2022-08-02-T-015,2022-08-02,15,Further Efforts to Minimise Abuse of Security Officers,WANA
2022-08-02-T-016,2022-08-02,16,Integrated Shield Plans for Insurance Covering Home Nursing Care and Outpatient Rehabilitative Services,WANA
2022-08-02-T-017,2022-08-02,17,Structuring Tenders in Whole-of-Government Period Contract and Framework Agreement to Build Up Players in Creative Services Industry,WANA
2022-08-02-T-018,2022-08-02,18,"Assessment of Whether Governments' Period Contracts and Framework Agreements Favour Large, Full-Service Companies",WANA
2022-08-02-T-019,2022-08-02,19,Infant Care Capacity Taken Up and Ways to Spread Demand to Available Places,WANA
2022-08-02-T-020,2022-08-02,20,Compliance with 72-day Timeline for Publication of Notices of Award for Emergency Procurements,WANA
2022-08-02-T-021,2022-08-02,21,Measures to Ensure Non-dumping or Illegal Parking of Shared Bicycles Given New Bike-Sharing Licence,WANA
2022-08-02-T-022,2022-08-02,22,Number of Young People Seeking Help with Institute of Mental Health and Need for Second Mental Health Hospital,WANA
2022-08-02-T-023,2022-08-02,23,Follow-up Actions on Findings of Junior Doctors Being Pressured to Under-record Working Hours,WANA
2022-08-02-T-024,2022-08-02,24,Regulation of Consumer-facing Charges and Terms Imposed by Major Ride Hailing Platforms,WANA
2022-08-02-T-025,2022-08-02,25,"Patients Requiring Kidney Dialysis and Transplants, and Coordinated Programme to Manage Related Issues",WANA
2022-08-02-T-026,2022-08-02,26,Effectiveness and Extension of Electronic Tagging of Accused Persons Released on Bail,WANA
