topic_id,date,topic_order,title,section_type
2023-03-02-T-001,2023-03-02,1,Annual Values as of 2022 Used to Determine Eligibility for Social Support Schemes in 2023,OA
2023-03-02-T-002,2023-03-02,2,Disbursements for National Productivity Fund,OA
2023-03-02-T-003,2023-03-02,3,Default Approvals for Uncontested Deputyship Applications from Spouse or Children of Individuals Assessed to be Lacking in Mental Capacity,OA
2023-03-02-T-004,2023-03-02,4,Foreign Versus Local Companies that Qualify Under Condition 1 of Manpower for Strategic Economic Priorities Scheme,OA
2023-03-02-T-005,2023-03-02,5,Estimates of Expenditure for the Financial Year 1 April 2023 to 31 March 2024,OS
2023-03-02-T-006,2023-03-02,6,Committee of Supply – Head L (Ministry of Sustainability and the Environment),OS
2023-03-02-T-007,2023-03-02,7,Committee of Supply – Head T (Ministry of National Development),OS
2023-03-02-T-008,2023-03-02,8,Committee of Supply – Head W (Ministry of Transport),OS
2023-03-02-T-009,2023-03-02,9,Committee of Supply Reporting Progress,OS
2023-03-02-T-010,2023-03-02,10,Adjournment ,OS
2023-03-02-T-011,2023-03-02,11,Safeguarding Singapore Companies against Short-selling Companies like Hindenburg Report,WA
2023-03-02-T-012,2023-03-02,12,Accuracy of E-book’s Representation of the Signing of Mr Lee Kuan Yew’s Last Will,WA
2023-03-02-T-013,2023-03-02,13,Frontline Police Officers Trained to Identify and Handle Persons with Mental Health Challenges,WA
2023-03-02-T-014,2023-03-02,14,Cause of Breakdown of State Courts' Online Case Management System,WA
2023-03-02-T-015,2023-03-02,15,New Admissions to Remand Homes and Places of Detention Living in Public Rental Flats,WA
2023-03-02-T-016,2023-03-02,16,Probation Period Imposed on Children and Young Offenders,WA
2023-03-02-T-017,2023-03-02,17,Enhancing Penalties for Suppliers of E-cigarettes,WA
2023-03-02-T-018,2023-03-02,18,Disqualification Orders against Animal Cruelty Offenders Owning Animals,WA
2023-03-02-T-019,2023-03-02,19,Lessons from Experiences of Residents Living in Blocks with Rental and Sold Units and Efforts at Integration,WA
2023-03-02-T-020,2023-03-02,20,Documenting Golden Mile Complex's Heritage,WA
2023-03-02-T-021,2023-03-02,21,Proportion of Resale Flat Buyers Who are Upgraders and Downgraders,WA
2023-03-02-T-022,2023-03-02,22,Appeals for Community Development Council Vouchers and Steps to Ensure Veracity,WA
2023-03-02-T-023,2023-03-02,23,Forgery of In-principle Approval Letters for Employment Purposes,WA
