topic_id,date,topic_order,title,section_type
2017-03-03-T-001,2017-03-03,1,Abandonment of Nursing Home Residents,OA
2017-03-03-T-002,2017-03-03,2,Applications by Fathers for Full Paternity Leave,OA
2017-03-03-T-003,2017-03-03,3,Guidelines for Eco-labelling on Products,OA
2017-03-03-T-004,2017-03-03,4,Exit of Manufacturing Operations by US Companies,OA
2017-03-03-T-005,2017-03-03,5,Personal Explanation,OS
2017-03-03-T-006,2017-03-03,6,Supplementary Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,OS
2017-03-03-T-007,2017-03-03,7,Estimates for the Financial Year 1 April 2017 to 31 March 2018,OS
2017-03-03-T-008,2017-03-03,8,Committee of Supply − Head J (Ministry of Defence),OS
2017-03-03-T-009,2017-03-03,9,Committee of Supply − Head P (Ministry of Home Affairs),OS
2017-03-03-T-010,2017-03-03,10,Committee of Supply ‒ Head R (Ministry of Law),OS
2017-03-03-T-011,2017-03-03,11,Committee of Supply ‒ Head B (Attorney-General's Chambers),OS
2017-03-03-T-012,2017-03-03,12,Committee of Supply − Head E (Judicature),OS
2017-03-03-T-013,2017-03-03,13,Committee of Supply ‒ Head V (Ministry of Trade and Industry),OS
2017-03-03-T-014,2017-03-03,14,Committee of Supply Reporting Progress,OS
2017-03-03-T-015,2017-03-03,15,Adjournment,OS
