topic_id,date,topic_order,title,section_type
2012-09-10-T-001,2012-09-10,1,Estimates Committee,OS
2012-09-10-T-002,2012-09-10,2,Review of Singapore Interbank Offered Rate-setting Regime,OA
2012-09-10-T-003,2012-09-10,3,Tender and Evaluation Process for Bicycles Purchased by NParks,OA
2012-09-10-T-004,2012-09-10,4,Funding Sources for Malay/Muslim Organisations,OA
2012-09-10-T-005,2012-09-10,5,National Strategy to Promote Safe Cycling on the Roads,OA
2012-09-10-T-006,2012-09-10,6,Further Refinement of Primary 1 Registration Exercise,OA
2012-09-10-T-007,2012-09-10,7,Worksite Accident at Downtown Line Bugis Station,OA
2012-09-10-T-008,2012-09-10,8,Qualifying Tests for Foreign-trained Medical Professionals,OA
2012-09-10-T-009,2012-09-10,9,Singapore's Pull-out from 2013 Venice Biennale,OA
2012-09-10-T-010,2012-09-10,10,Statutes (Miscellaneous Amendments) (No 2) Bill,BI
2012-09-10-T-011,2012-09-10,11,Personal Data Protection Bill,BI
2012-09-10-T-012,2012-09-10,12,Civil Law (Amendment) Bill,BI
2012-09-10-T-013,2012-09-10,13,Voluntary Sterilization (Amendment) Bill,BI
2012-09-10-T-014,2012-09-10,14,Parliamentary Pensions (Abolition) Bill,BP
2012-09-10-T-015,2012-09-10,15,Civil List and Pension (Amendment) Bill,BP
2012-09-10-T-016,2012-09-10,16,Goods and Services Tax (Amendment) Bill,BP
2012-09-10-T-017,2012-09-10,17,Building Control (Amendment) Bill,BP
2012-09-10-T-018,2012-09-10,18,Central Provident Fund (Amendment) Bill,BP
2012-09-10-T-019,2012-09-10,19,Proposal for Transforming the Childcare Sector,OS
2012-09-10-T-020,2012-09-10,20,Average Waiting Time for BTO Flats from 2009 to 2012,WANA
2012-09-10-T-021,2012-09-10,21,Student to Faculty Ratio at Autonomous Universities,WANA
2012-09-10-T-022,2012-09-10,22,Update on Take-up Rate for Ultra-fast Fibre Broadband Network,WANA
2012-09-10-T-023,2012-09-10,23,Trend in Number of Permanent Residences and Singapore Citizenships Granted,WANA
2012-09-10-T-024,2012-09-10,24,Diagnosis of Asperger's Syndrome amongst National Servicemen,WANA
2012-09-10-T-025,2012-09-10,25,Contract Variation to Allow for Immediate Wage Increase for Cleaners Hired to Work at Government Agencies,WANA
2012-09-10-T-026,2012-09-10,26,Termination of MediShield Policies due to Non-payment,WANA
2012-09-10-T-027,2012-09-10,27,Revenues Generated from Formula One Grand Prix Races since 2008,WANA
2012-09-10-T-028,2012-09-10,28,Number of Foreign Spouses with Long-Term Visit Passes and Take-up Rate for Long-Term Visit Pass Plus,WANA
