topic_id,date,topic_order,title,section_type
2013-03-07-T-001,2013-03-07,1,"Integrating Permanent Residents and Foreigners Residing, Studying and Working in Singapore",OA
2013-03-07-T-002,2013-03-07,2,Dual Citizenship,OA
2013-03-07-T-003,2013-03-07,3,Foreign Spouses with Children in Singapore,OA
2013-03-07-T-004,2013-03-07,4,PSC Undergraduate Scholarships,OA
2013-03-07-T-005,2013-03-07,5,Singapore Citizen Faculty Members in the Four Autonomous Universities,OA
2013-03-07-T-006,2013-03-07,6,Debate on Annual Budget Statement,OS
2013-03-07-T-007,2013-03-07,7,Estimates of Expenditure for the Financial Year 1 April 2013 to 31 March 2014,OS
2013-03-07-T-008,2013-03-07,8,Committee of Supply – Head U (Prime Minister's Office),OS
2013-03-07-T-009,2013-03-07,9,Committee of Supply –  Head P (Ministry of Home Affairs),OS
2013-03-07-T-010,2013-03-07,10,Exempted Business,OS
2013-03-07-T-011,2013-03-07,11,Committee of Supply –  Head P (Ministry of Home Affairs),OS
2013-03-07-T-012,2013-03-07,12,Committee of Supply Reporting of Progress,OS
2013-03-07-T-013,2013-03-07,13,Adjournment,OS
2013-03-07-T-014,2013-03-07,14,Computation of the Gini Coefficient,WA
2013-03-07-T-015,2013-03-07,15,Prohibition on Medical Practitioners from Practising Moxibustion,WA
2013-03-07-T-016,2013-03-07,16,Admission of Local Polytechnic Graduates to Local Law Undergraduate Courses,WA
2013-03-07-T-017,2013-03-07,17,Violations of Anti-doping Rules by Singapore Athletes,WA
