topic_id,date,topic_order,title,section_type
2015-03-03-T-001,2015-03-03,1,Recruitment of Daily-rated Workers in NEA,OA
2015-03-03-T-002,2015-03-03,2,Supply Bill,BI
2015-03-03-T-003,2015-03-03,3,Supplementary Supply (FY 2014) Bill,BI
2015-03-03-T-004,2015-03-03,4,Debate on Annual Budget Statement,OS
2015-03-03-T-005,2015-03-03,5,Adjournment of Debate,OS
2015-03-03-T-006,2015-03-03,6,Adjournment,OS
2015-03-03-T-007,2015-03-03,7,Technological Advances to Assist SCDF in Fighting Fires and Attending to Emergency Cases in Ambulances,WA
2015-03-03-T-008,2015-03-03,8,Provision of Caregiver Allowance,WA
2015-03-03-T-009,2015-03-03,9,Travel Smart Pilot under Free Pre-peak Travel Scheme,WA
2015-03-03-T-010,2015-03-03,10,Take-up Rate for Free Pre-peak Travel on MRT,WA
2015-03-03-T-011,2015-03-03,11,Measures to Alleviate Impact of Increase in Bus Fares,WA
2015-03-03-T-012,2015-03-03,12,Schemes to Promote Flexible Work Arrangements,WA
