topic_id,date,topic_order,title,section_type
2022-10-04-T-001,2022-10-04,1,Affordability of Rising Public Housing Prices and Impact of Prices on Marriage and Fertility Rates,OA
2022-10-04-T-002,2022-10-04,2,Extending Maximum Age of Vocational Driving Licences for Drivers Certified Medically Fit,OA
2022-10-04-T-003,2022-10-04,3,Appeals on Re-employment Disputes and Instances where Conciliation Failed and where Errant Employer is a Public Sector Employer,OA
2022-10-04-T-004,2022-10-04,4,Levels of Proficiency of Seniors who Have Gone Through Seniors Go Digital Programme,OA
2022-10-04-T-005,2022-10-04,5,Funding and Implementation Details for Beverage Container Return Scheme,OA
2022-10-04-T-006,2022-10-04,6,Net Loss for Central Weave BTO Development at Ang Mo Kio,OA
2022-10-04-T-007,2022-10-04,7,Assessment of Mental Health and Well-being of Police and Auxiliary Police Officers Who Bear Arms,OA
2022-10-04-T-008,2022-10-04,8,Safeguarding Singapore's National and Elite Athletes from Misuse of Drugs,OA
2022-10-04-T-009,2022-10-04,9,Building a Healthier SG,OS
2022-10-04-T-010,2022-10-04,10,Exempted Business,OS
2022-10-04-T-011,2022-10-04,11,Building a Healthier SG,OS
2022-10-04-T-012,2022-10-04,12,Adjournment of Debate,OS
2022-10-04-T-013,2022-10-04,13,Adjournment,OS
2022-10-04-T-014,2022-10-04,14,Helping Singaporeans Navigate a High-interest Rate Environment,OS
2022-10-04-T-015,2022-10-04,15,Complaints of Ageism in Workplace,WANA
2022-10-04-T-016,2022-10-04,16,Assessment of Reports Linking COVID-19 Vaccines to Onset of Kidney Diseases in Patients with Renal Problems,WANA
2022-10-04-T-017,2022-10-04,17,Foreign Students who Receive Tuition Fee Grants or Scholarships and Subsequently Become Singapore Citizens,WANA
2022-10-04-T-018,2022-10-04,18,Impact of Change in Primary 1 Registration Framework on Number and Proportion of Students Obtaining Places in Schools within One and Two Kilometres of Residence,WANA
2022-10-04-T-019,2022-10-04,19,Relevance of Preferential Additional Registration Fee Scheme to Minimise Pollution from Older Vehicles,WANA
2022-10-04-T-020,2022-10-04,20,Proportion of Time that Teachers Allocate to Teaching versus Non-teaching Administrative Duties,WANA
2022-10-04-T-021,2022-10-04,21,Sufficiency of Measures and Staff Strength to Assist Consumers Subjected to Undue Pressure to Enter into Unfair Transactions,WANA
2022-10-04-T-022,2022-10-04,22,Key Causes of Recent Increase in Number of Patients Requiring Kidney Dialysis,WANA
2022-10-04-T-023,2022-10-04,23,Property Agents who Failed to Take Due Diligence Measures for Anti-money Laundering-related Lapses in Breach of Estates Agents Act,WANA
2022-10-04-T-024,2022-10-04,24,Diabetes Cases Referred from Public Healthcare System to Private Doctors,WANA
2022-10-04-T-025,2022-10-04,25,Projected Economic Benefit to Singapore from Recent FinTech Cooperation Agreement with India,WANA
2022-10-04-T-026,2022-10-04,26,Prosecution and Convictions under Organised Crimes Act,WANA
2022-10-04-T-027,2022-10-04,27,Foreign Students Who Did Not Fully Serve Out Bonds after Receiving Tuition Fee Grants or Scholarships,WANA
2022-10-04-T-028,2022-10-04,28,Mental or Emotional Stress Cited as Reason for Leaving Education Service in Last Five Years,WANA
2022-10-04-T-029,2022-10-04,29,Coordination between Police and Banks when Scams are Reported,WANA
2022-10-04-T-030,2022-10-04,30,Trend of Fare Evasion by Private Hire Car Passengers,WANA
2022-10-04-T-031,2022-10-04,31,Proportion of Household Consumers Buying Electricity from SP Services Since Exit of Other Electricity Market Retailers,WANA
2022-10-04-T-032,2022-10-04,32,Monitoring Fraudulent Claims in Workfare Income Supplement Scheme,WANA
2022-10-04-T-033,2022-10-04,33,Updating Safety Standards for Construction and Infrastructure Projects in Light of Climate Change,WANA
2022-10-04-T-034,2022-10-04,34,Locally-sourced Raw Materials in Food Grown under 30-by-30 Goal,WANA
2022-10-04-T-035,2022-10-04,35,Making Public Renovation Permits Issued by HDB for Authorised Renovation Works,WANA
2022-10-04-T-036,2022-10-04,36,Claims Filed and Successfully Resolved at Financial Dispute Resolution Centre in Past Three Years,WANA
2022-10-04-T-037,2022-10-04,37,Measures to Further Reduce Number of Smoking Corners at Coffee Shops,WANA
