topic_id,date,topic_order,title,section_type
2020-10-05-T-001,2020-10-05,1,President's Address,OS
2020-10-05-T-002,2020-10-05,2,Timeline for Universities and Schools to Return to Normalised Face-to-face Classes,OA
2020-10-05-T-003,2020-10-05,3,Measures to Ease Singapore into Further Re-opening after COVID-19 Circuit Breaker,OA
2020-10-05-T-004,2020-10-05,4,Updates on Matters Arising from High Court Judgment in Former Foreign Domestic Worker Parti Liyani's Case,OA
2020-10-05-T-005,2020-10-05,5,Considerations for Punitive Actions against Employer of Former Foreign Domestic Worker Parti Liyani for Illegal Deployment,OA
2020-10-05-T-006,2020-10-05,6,Measures to Protect Bus Drivers and Public Transport Service Staff,OA
2020-10-05-T-007,2020-10-05,7,Update on Next-generation ERP System,OA
2020-10-05-T-008,2020-10-05,8,"Investigation into Possible Subletting of JTC Premises to 26,000 Business Entities Without JTC's Approval",OA
2020-10-05-T-009,2020-10-05,9,Actions to Correct Lapses in Administration of Enterprise Development Grant,OA
2020-10-05-T-010,2020-10-05,10,Effectiveness of Professional Conversion Programme,OA
2020-10-05-T-011,2020-10-05,11,Training for Public Service Staff in Procurement and Measures to Tackle Recurrent IT Lapses Highlighted in Auditor-General's Reports,OA
2020-10-05-T-012,2020-10-05,12,Clarification by Minister for Manpower,OS
2020-10-05-T-013,2020-10-05,13,Overview of Government's Strategy to Emerge Stronger from the COVID-19 Pandemic,OS
2020-10-05-T-014,2020-10-05,14,Apostille Bill,BI
2020-10-05-T-015,2020-10-05,15,"Insolvency, Restructuring and Dissolution (Amendment) Bill",BI
2020-10-05-T-016,2020-10-05,16,Personal Data Protection (Amendment) Bill,BI
2020-10-05-T-017,2020-10-05,17,Income Tax (Amendment) Bill,BI
2020-10-05-T-018,2020-10-05,18,International Arbitration (Amendment) Bill,BP
2020-10-05-T-019,2020-10-05,19,Environmental Public Health (Amendment) Bill,BP
2020-10-05-T-020,2020-10-05,20,Time Limit for Minister's Speech,OS
2020-10-05-T-021,2020-10-05,21,Environmental Public Health (Amendment) Bill,BP
2020-10-05-T-022,2020-10-05,22,Adjournment,OS
2020-10-05-T-023,2020-10-05,23,Protection Against Second-hand Smoke in our Homes,OS
2020-10-05-T-024,2020-10-05,24,Number of Women Amongst Those Retrenched in 2020,WANA
2020-10-05-T-025,2020-10-05,25,Proposal to Review Housing Criteria for Support Grants,WANA
2020-10-05-T-026,2020-10-05,26,Display of Labels Depicting Islamic Phrases or Muslim-owned Businesses Status,WANA
2020-10-05-T-027,2020-10-05,27,Support for Local Tavel Agencies and Tourism-related Businesses Amidst COVID-19 Lull,WANA
2020-10-05-T-028,2020-10-05,28,Proposal to Admit all Singaporean Students with Grades that Qualify for Local Universities Amidst COVID-19 Pandemic,WANA
2020-10-05-T-029,2020-10-05,29,Updated Timeline for RSAF Operations to Be Moved from Paya Lebar Air Base to Tengah Air Base,WANA
2020-10-05-T-030,2020-10-05,30,Impact on Opertaional Readiness If Frequency of RSAF Sorties Reduced,WANA
2020-10-05-T-031,2020-10-05,31,Wireless@SG Hotspots for HDB Rental Blocks to Ensure Minimum Level of Internet Connectivity,WANA
2020-10-05-T-032,2020-10-05,32,Households that Have Benefited from Home Access 3.0 Programme for Minimum Broadband Speeds,WANA
2020-10-05-T-033,2020-10-05,33,Proposal to Ramp Up Construction of HDB Flats as Families Become More Financially Prudent Amidst COVID-19 Pandemic,WANA
2020-10-05-T-034,2020-10-05,34,"Allocation of COVID-19 Relief Assistance to ""Zombie Companies""",WANA
2020-10-05-T-035,2020-10-05,35,Streamlining ComCare and COVID-19 Relief Financial Assistance,WANA
2020-10-05-T-036,2020-10-05,36,Extending Development Support and Learning Support Programme to Differently-abled Children in Pre-schools,WANA
2020-10-05-T-037,2020-10-05,37,Ensuring Government Agencies' Compliance with New Grants Governance Framework,WANA
2020-10-05-T-038,2020-10-05,38,Number of COVID-19 Cases amongst Crew of Ships Calling at Singapore Ports,WANA
2020-10-05-T-039,2020-10-05,39,Percentage of Singapore's Recyclable Waste Exported,WANA
2020-10-05-T-040,2020-10-05,40,Expansion of Domestic Waste Recycling Industry,WANA
2020-10-05-T-041,2020-10-05,41,Subsidy for Dengue Vaccines,WANA
2020-10-05-T-042,2020-10-05,42,Daily Capacity for Conducting COVID-19 Tests,WANA
2020-10-05-T-043,2020-10-05,43,Detailed Study on Effectiveness of Continuing Education and Training Schemes,WANA
2020-10-05-T-044,2020-10-05,44,Gap in Digital Talent Supply and Demand,WANA
2020-10-05-T-045,2020-10-05,45,Impact of Work-from-Home Trend on Demand for Commercial Rental Property,WANA
