topic_id,date,topic_order,title,section_type
2014-10-08-T-001,2014-10-08,1,Impact of Enhancements to HDB Upgrading Programmes,OA
2014-10-08-T-002,2014-10-08,2,Quality of Materials Used for HDB Lift Upgrading Programme,OA
2014-10-08-T-003,2014-10-08,3,Survival Rate among Premature Babies in Singapore,OA
2014-10-08-T-004,2014-10-08,4,Eligibility of Sponsored Students for the Tertiary Student Transport Concession Card,OA
2014-10-08-T-005,2014-10-08,5,Update on Vehicle Early Turnover Scheme and Impact on COE Prices,OA
2014-10-08-T-006,2014-10-08,6,Public Sector's Lead in Re-employment Contracts and Employment for Persons with Disabilities,OA
2014-10-08-T-007,2014-10-08,7,Care-giving Arrangements to Safeguard Children's Well-being ,OA
2014-10-08-T-008,2014-10-08,8,Police's Role in Enforcement against Timeshare Companies,OA
2014-10-08-T-009,2014-10-08,9,Update on Special Access for Indian Businesses under Bilateral Free Trade Agreement,OA
2014-10-08-T-010,2014-10-08,10,Impact of Tighter Manpower Supply on Hotels and Food Services Companies,OA
2014-10-08-T-011,2014-10-08,11,Free Wifi Service Trials at Selected MRT Stations ,OA
2014-10-08-T-012,2014-10-08,12,Bus Announcements to Assist Visually-impaired Commuters ,OA
2014-10-08-T-013,2014-10-08,13,Developing Competencies of Pre-school Teachers to Manage Early Intervention Programmes for Children,OA
2014-10-08-T-014,2014-10-08,14,Reverse Mortgages for Elderly HDB Flat Owners,OA
2014-10-08-T-015,2014-10-08,15,Companies (Amendment) Bill,BP
2014-10-08-T-016,2014-10-08,16,Business Names Registration Bill,BP
2014-10-08-T-017,2014-10-08,17,Stamp Duties (Amendment) Bill,BP
2014-10-08-T-018,2014-10-08,18,Goods and Services Tax (Amendment) Bill,BP
2014-10-08-T-019,2014-10-08,19,Public Entertainments and Meetings (Amendment) Bill,BP
2014-10-08-T-020,2014-10-08,20,Education Endowment and Savings Schemes (Amendment) Bill,BP
2014-10-08-T-021,2014-10-08,21,Adjournment,OS
2014-10-08-T-022,2014-10-08,22,Drawdown on CPF Monies for Those Not Re-employed at 62 Years Old,WANA
2014-10-08-T-023,2014-10-08,23,Retention of Foreign Allied Health Professionals,WANA
2014-10-08-T-024,2014-10-08,24,Wide Range of Sports CCA for Students,WANA
2014-10-08-T-025,2014-10-08,25,Mosques in Choa Chu Kang and Tengah Estate,WANA
2014-10-08-T-026,2014-10-08,26,Lack of Interest among Scholars to Study Engineering,WANA
2014-10-08-T-027,2014-10-08,27,Occupancy Rate of Leased Hawker Centre and Wet Market at Aljunied Ave 2,WANA
2014-10-08-T-028,2014-10-08,28,Opportunities for Students to Participate in Various Sports in School,WANA
2014-10-08-T-029,2014-10-08,29,Reduction of Official Work Hours,WANA
