topic_id,date,topic_order,title,section_type
2020-05-04-T-001,2020-05-04,1,Parliament Proceedings during COVID-19 Pandemic,OS
2020-05-04-T-002,2020-05-04,2,Update on Ministry of Health’s Strategies on Managing COVID-19 Cases in Hospitals and Limiting Spread in the Community,OA
2020-05-04-T-003,2020-05-04,3,"Update on Management of COVID-19 Impact on Employment of Fresh Graduates, General Workforce and Foreign Worker Dormitories",OA
2020-05-04-T-004,2020-05-04,4,Rationale for Extending Wage Subsidies under Jobs Support Scheme as COVID-19 Measures to Company Shareholders Employed as Directors,OA
2020-05-04-T-005,2020-05-04,5,Extension of $300 Government Payout to Long-Term Visit Pass Plus Holders who are Spouses of Singaporeans as COVID-19 Measures,OA
2020-05-04-T-006,2020-05-04,6,Number of Singaporeans and PRs who Have Applied for Temporary Relief Fund for COVID-19 Situation,OA
2020-05-04-T-007,2020-05-04,7,Assistance for Rough Sleepers and Measures to Help Them Cope with COVID-19 Circuit Breaker Conditions,OA
2020-05-04-T-008,2020-05-04,8,Actions to Track Originators of Fake News of Partial Lockdown,OA
2020-05-04-T-009,2020-05-04,9,Proposal for Guidelines to be Given to Third Party Food Delivery Companies to Charge F&B Businesses Smaller Commissions,OA
2020-05-04-T-010,2020-05-04,10,Number of Essential Services Companies Allowed to Operate during COVID-19 Circuit Breaker Period,OA
2020-05-04-T-011,2020-05-04,11,Impact of Government’s COVID-19 Financing Schemes on Businesses,OA
2020-05-04-T-012,2020-05-04,12,"Delayed Graduation Ceremonies for ITE, Polytechnic and University Graduands Affected by COVID-19 Situation",OA
2020-05-04-T-013,2020-05-04,13,Number of Students Allowed to Return to School for Support with Technology-based Learning during COVID-19 Circuit Breaker Period,OA
2020-05-04-T-014,2020-05-04,14,Reports of Fake News Related to COVID-19 ,OA
2020-05-04-T-015,2020-05-04,15,Second Update on Whole-of-Government Response to COVID-19,OS
2020-05-04-T-016,2020-05-04,16,Small Motorised Vehicles (Safety) Bill,BI
2020-05-04-T-017,2020-05-04,17,Active Mobility (Amendment No. 2) Bill,BI
2020-05-04-T-018,2020-05-04,18,High Court (Admiralty Jurisdiction) (Amendment) Bill,BI
2020-05-04-T-019,2020-05-04,19,Constitution of the Republic of Singapore (Amendment) Bill,BI
2020-05-04-T-020,2020-05-04,20,COVID-19 (Temporary Measures for Solemnization and Registration of Marriages) Bill,BI
2020-05-04-T-021,2020-05-04,21,Rearrangement of Business,OS
2020-05-04-T-022,2020-05-04,22,Parliamentary Elections (COVID-19 Special Arrangements) Bill  ,BP
2020-05-04-T-023,2020-05-04,23,Exempted Business,OS
2020-05-04-T-024,2020-05-04,24,Parliamentary Elections (COVID-19 Special Arrangements) Bill,BP
2020-05-04-T-025,2020-05-04,25,Adjournment,OS
2020-05-04-T-026,2020-05-04,26,Support For Home-Based Businesses During COVID-19 Circuit Breaker Period,OS
2020-05-04-T-027,2020-05-04,27,Complaints about Betting Messages Sent to Mobile Phone Subscribers,WANA
2020-05-04-T-028,2020-05-04,28,Extension of Rental Waivers to Sub-tenants and Licensees at Government-owned Properties,WANA
2020-05-04-T-029,2020-05-04,29,Training for Safe Distancing Ambassadors and Safe Distancing Measures after COVID-19 Circuit Breaker Period,WANA
2020-05-04-T-030,2020-05-04,30,Singapore’s Plans for Economy as Other Countries Gradually Reopen Their Economies,WANA
2020-05-04-T-031,2020-05-04,31,"Government's Stance on Changing One’s Sexual Orientation through ""Conversion Therapy""",WANA
2020-05-04-T-032,2020-05-04,32,Exemption of Listed Developers with Minor Foreign Shareholders from Qualifying Certificate Scheme,WANA
2020-05-04-T-033,2020-05-04,33,Adequacy of Current Number of Qualified Lift Technicians to Meet Requirements in Enhanced Regulatory Framework for Lift Maintenance Industry,WANA
2020-05-04-T-034,2020-05-04,34,Inspection of Older HDB Main Doors Installed Before Weather Pattern Changes to Test Their Adequacy to Withstand Elements,WANA
2020-05-04-T-035,2020-05-04,35,Quantum of Grants Disbursed under Seniors Mobility Fund and Re-Application for Replacement of Mobility Devices,WANA
2020-05-04-T-036,2020-05-04,36,Quantum of Wage Subsidies for Service Industries/Companies of Hotels Deriving 100% of Business from Hotels,WA
2020-05-04-T-037,2020-05-04,37,Measures to Ensure Safe Distancing on Public Transport during Circuit Breaker Period and Thereafter,WA
2020-05-04-T-038,2020-05-04,38,Efforts to Assist Those Affected by COVID-19 Crisis Needing Urgent Legal Advice in Light of Circuit Breaker and Suspension of Physical Legal Clinics,WA
2020-05-04-T-039,2020-05-04,39,Breakdown and Rationale of Funds Allocated for Suicide Prevention Services on Annual Basis,WA
