topic_id,date,topic_order,title,section_type
2014-07-09-T-001,2014-07-09,1,Security Threat Posed by Militants Who Travel Overseas to Fight,OA
2014-07-09-T-002,2014-07-09,2,Singapore's Response to Land Reclamation Works in Johor Straits,OA
2014-07-09-T-003,2014-07-09,3,Bringing into Force Article 5(2A) of Singapore Constitution,OA
2014-07-09-T-004,2014-07-09,4,Progress towards ASEAN Economic Community at Recent Summit,OA
2014-07-09-T-005,2014-07-09,5,Protection for Singapore Companies in Vietnam-Singapore Industrial Parks,OA
2014-07-09-T-006,2014-07-09,6,Contingency Plans to Minimise Impact of Transboundary Haze on SEA Games 2015,OA
2014-07-09-T-007,2014-07-09,7,Better Efforts to Communicate Government Schemes to Target Groups,OA
2014-07-09-T-008,2014-07-09,8,Further Initiatives to Achieve Goal of Every School A Good School,OA
2014-07-09-T-009,2014-07-09,9,Level Playing Field for Student Athletes from Regular Schools and Singapore Sports School,OA
2014-07-09-T-010,2014-07-09,10,More Places in Polytechnics and Universities for ITE and Polytechnic Students,OA
2014-07-09-T-011,2014-07-09,11,Slight Rise in Unemployment Rate despite Tightening of Access to Foreign Manpower,OA
2014-07-09-T-012,2014-07-09,12,MediShield Life,OS
2014-07-09-T-013,2014-07-09,13,Adjournment,OS
2014-07-09-T-014,2014-07-09,14,Raising of Re-employment Age Ceiling to 67 Years,WANA
2014-07-09-T-015,2014-07-09,15,Development of Sports after Southeast Asian Games 2015,WANA
2014-07-09-T-016,2014-07-09,16,Penalties and Service Expectations of Bus Operators Following Roll-out of Bus Service Reliability Framework,WANA
2014-07-09-T-017,2014-07-09,17,Permanent Residents Pensioners Who Take up Singapore Citizenship,WANA
2014-07-09-T-018,2014-07-09,18,Universal Design for Bus Stops to Ensure Barrier-free Access,WANA
2014-07-09-T-019,2014-07-09,19,Feedback and Objections Received for Draft Master Plan 2013,WANA
2014-07-09-T-020,2014-07-09,20,Properties of Permanent Residents Who Leave Singapore,WANA
2014-07-09-T-021,2014-07-09,21,"Taiwanese Singer A-Mei's ""Rainbow"" Song Banned at Recent Festival",WANA
2014-07-09-T-022,2014-07-09,22,Objection to Performing National Service on Moral or Religious Grounds,WANA
2014-07-09-T-023,2014-07-09,23,Regulatory Framework for Unmanned Aerial Vehicles,WA
