topic_id,date,topic_order,title,section_type
2018-01-10-T-001,2018-01-10,1,Revision of Question Time,OS
2018-01-10-T-002,2018-01-10,2,Investigation into Joo Koon MRT Train Accident,OA
2018-01-10-T-003,2018-01-10,3,Young Children Injured through Accidental Burns,OA
2018-01-10-T-004,2018-01-10,4,Review of Singapore's Laws to Deter Online Child Pornography,OA
2018-01-10-T-005,2018-01-10,5,Investigation into Aluminium Composite Claddings on Buildings with Potential Fire Risk,OA
2018-01-10-T-006,2018-01-10,6,Greater Discretionary Power for Courts to Administer Harsher Punishment for Child Abuse Offenders,OA
2018-01-10-T-007,2018-01-10,7,Cost of Sensors for Detecting Water Leakages in Water Supply Pipelines,OA
2018-01-10-T-008,2018-01-10,8,Annual Water Pipe Leaks in Last Decade,OA
2018-01-10-T-009,2018-01-10,9,Options for Burials at Sea,OA
2018-01-10-T-010,2018-01-10,10,Implementation Roadmap for Full Open Electricity Market for all Households,OA
2018-01-10-T-011,2018-01-10,11,Coordination of Repair Works to Minimise Excavation of Roads,OA
2018-01-10-T-012,2018-01-10,12,Measures to Minimise Noise in Residential Areas near Seletar Airport,OA
2018-01-10-T-013,2018-01-10,13,"Proportion of University, Polytechnic and ITE Students Embarking on Work Internships",OA
2018-01-10-T-014,2018-01-10,14,Scams on Claims Investigated since Implementation of SkillsFuture,OA
2018-01-10-T-015,2018-01-10,15,Criteria to Qualify Companies to Conduct Workforce Skills Qualifications Courses,OA
2018-01-10-T-016,2018-01-10,16,Potential for Economically Disadvantaged Students in Singapore to Under-perform,OA
2018-01-10-T-017,2018-01-10,17,Methods to Evaluate Contractors who Bid for Green Building Contracts,OA
2018-01-10-T-018,2018-01-10,18,Review Minimum Age for Lease Buyback Scheme for Flat owners With Serious Medical Conditions,OA
2018-01-10-T-019,2018-01-10,19,Cumulative Noise from Successive Developments under Construction,OA
2018-01-10-T-020,2018-01-10,20,PMETs Assisted Under Career Support Programme,OA
2018-01-10-T-021,2018-01-10,21,HDB Flats Foreclosed and Put on Auction due to Mortgage Defaults in Last Five Years,OA
2018-01-10-T-022,2018-01-10,22,Measures to Control Wild Bird Populations in HDB Estates,OA
2018-01-10-T-023,2018-01-10,23, Clarification by Nominated Member of Parliament,OS
2018-01-10-T-024,2018-01-10,24,"Select Committee on Deliberate Online Falsehoods – Causes, Consequences and Countermeasures",OS
2018-01-10-T-025,2018-01-10,25,Adjournment,OS
