topic_id,date,topic_order,title,section_type
2023-03-22-T-001,2023-03-22,1,Adequacy of Supply of School Bus Services,OA
2023-03-22-T-002,2023-03-22,2,Working with Hospitals to Increase Use of Infant Car Seats,OA
2023-03-22-T-003,2023-03-22,3,Larger Role for Singapore in Realising ASEAN Power Grid,OA
2023-03-22-T-004,2023-03-22,4,Impact of Mental Health-related Condition on Eligibility for Home Protection Scheme,OA
2023-03-22-T-005,2023-03-22,5,Research and Pilot Trials to Promote and Expand Use of Productivity-enhancing Technologies by Care Providers ,OA
2023-03-22-T-006,2023-03-22,6,Rejection of Applications for Vocational Drivers' Licences due to Criminal Record,OA
2023-03-22-T-007,2023-03-22,7,"Number and Percentage of Childcare Centres and Kindergartens Affected by Hand, Foot and Mouth Disease Each Year",OA
2023-03-22-T-008,2023-03-22,8,Impact on Employment of Full-time and Part-time Drivers from Expansion of Coverage of Progressive Wage Model,OA
2023-03-22-T-009,2023-03-22,9,Ministerial Statement on Police Disclosure,OS
2023-03-22-T-010,2023-03-22,10,Resource Sustainability (Amendment) Bill,BP
2023-03-22-T-011,2023-03-22,11,Adjournment,OS
2023-03-22-T-012,2023-03-22,12,Signs to Alert Cyclists at Smart Traffic Light Junctions,WA
2023-03-22-T-013,2023-03-22,13,Singaporeans Diagnosed with Rare Diseases and Coverage by Rare Disease Fund,WA
2023-03-22-T-014,2023-03-22,14,Life Expectancy of Singaporeans Diagnosed with Rare Diseases,WA
2023-03-22-T-015,2023-03-22,15,Singaporeans Diagnosed with Spinal Muscular Atrophy and Cost of Treatment,WA
2023-03-22-T-016,2023-03-22,16,Prescription Costs for Evrysdi for Spinal Muscular Atrophy,WA
2023-03-22-T-017,2023-03-22,17,Expenditure on and Utilisation of National Electronic Health Record System,WA
2023-03-22-T-018,2023-03-22,18,Requirement for Performing Artiste Holding Work Permit to Attend Settling-in Programme,WA
