topic_id,date,topic_order,title,section_type
2019-04-01-T-001,2019-04-01,1,Attack in Christchurch,OS
2019-04-01-T-002,2019-04-01,2,Guidelines for Doctors' Communication of Information to Patient's Family,OA
2019-04-01-T-003,2019-04-01,3,Impact of Pasir Gudang Incident in Johor on Singaporeans,OA
2019-04-01-T-004,2019-04-01,4,Impact of Hyflux’s Recent Challenges on Singapore's Water Supply,OA
2019-04-01-T-005,2019-04-01,5,Remedial Actions Following Blood Donors' Personal Data Leak,OA
2019-04-01-T-006,2019-04-01,6,Role of Personal Data Protection Commission in Investigating Blood Donors' Data Leak,OA
2019-04-01-T-007,2019-04-01,7,More Help for PMETs Retrenched in 2018,OA
2019-04-01-T-008,2019-04-01,8,Impact of Suspension of Boeing 737 Max Aircraft,OA
2019-04-01-T-009,2019-04-01,9,Low-income Parents who Sell Flats Co-owned with Children so Children Can Buy Flats in Their Own Names,OA
2019-04-01-T-010,2019-04-01,10,Unauthorised Modifications in Industrial Buildings,OA
2019-04-01-T-011,2019-04-01,11,Impact of Inclusion of Capital Income on Singapore's Gini Coefficient,OA
2019-04-01-T-012,2019-04-01,12,Concerns over Tender and Eventual Award of Patrol Boat Contract to ST Marine,OA
2019-04-01-T-013,2019-04-01,13,Implications of Recent Agreement with Malaysia to Suspend Overlapping Claims in Singapore's Territorial Waters off Tuas,OA
2019-04-01-T-014,2019-04-01,14,Lessons from Recent Shooting Incidents in Amsterdam and Christchurch,OA
2019-04-01-T-015,2019-04-01,15,Order for Ministerial Statements,OS
2019-04-01-T-016,2019-04-01,16,Protecting Patients' Interests and Supporting the Medical Community,OS
2019-04-01-T-017,2019-04-01,17,Restricting Hate Speech to Maintain Racial and Religious Harmony in Singapore,OS
2019-04-01-T-018,2019-04-01,18,Exempted Business,OS
2019-04-01-T-019,2019-04-01,19,Restricting Hate Speech to Maintain Racial and Religious Harmony in Singapore,OS
2019-04-01-T-020,2019-04-01,20,Protection from Online Falsehoods and Manipulation Bill,BI
2019-04-01-T-021,2019-04-01,21,Protection from Harassment (Amendment) Bill,BI
2019-04-01-T-022,2019-04-01,22,Pioneer Generation Fund (Amendment) Bill,BI
2019-04-01-T-023,2019-04-01,23,Clarification by Senior Minister of State for Law ,OS
2019-04-01-T-024,2019-04-01,24,Adjournment,OS
2019-04-01-T-025,2019-04-01,25,Public Education on Dangers of Consumption of Psychoactive Substances,WANA
2019-04-01-T-026,2019-04-01,26,Proposal to Review International Arbitration Act to Allow for Appeal through Singapore Courts,WANA
2019-04-01-T-027,2019-04-01,27,Proportion of Cases Filed at Small Claims Tribunal That Relate to Tenancy-related Disputes,WANA
