topic_id,date,topic_order,title,section_type
2020-03-26-T-001,2020-03-26,1,Schools and Post-secondary Educational Institutions with Lactation Rooms,OA
2020-03-26-T-002,2020-03-26,2,Regulations that Prohibit Breastfeeding in Public,OA
2020-03-26-T-003,2020-03-26,3,Breastfeeding on Public Trains and Buses,OA
2020-03-26-T-004,2020-03-26,4,Economic Expansion Incentives (Relief from Income Tax) (Amendment) Bill,BP
2020-03-26-T-005,2020-03-26,5,Goods and Services Tax Voucher Fund (Amendment) Bill ,BP
2020-03-26-T-006,2020-03-26,6,Supplementary Supply (FY 2020) Bill,BI
2020-03-26-T-007,2020-03-26,7,Estate Agents (Amendment) Bill,BI
2020-03-26-T-008,2020-03-26,8,Rearrangement of Business,OS
2020-03-26-T-009,2020-03-26,9,Message from the President,OS
2020-03-26-T-010,2020-03-26,10,Additional Support Measures in Response to COVID-19 Pandemic,OS
2020-03-26-T-011,2020-03-26,11,Adjournment,OS
2020-03-26-T-012,2020-03-26,12,Rational Immigration Policy in an Irrational Age,OS
2020-03-26-T-013,2020-03-26,13,Proposal for all MRT Stations and Bus Interchanges to Have at Least One Lactation Room and Breastfeeding Room,WA
2020-03-26-T-014,2020-03-26,14,Proposal to Provide a Set of Guidelines and Encourage Hawkers to Refrain from Practices that Cause Contamination Risks,WA
2020-03-26-T-015,2020-03-26,15,Proposal for All Pre-schools to Have At Least One Lactation Room,WA
