Date,Topic_CID,Order,Title,Subtitle,Section_Type,Question_Count
2022-10-20,2022-10-20-T-001,1,Efficacy of Bivalent COVID-19 Vaccines Compared with Original Boosters,,OA,
2022-10-20,2022-10-20-T-002,2,Cause and Impact of Power Outage at Woodlands Checkpoint on 9 October 2022,,OA,
2022-10-20,2022-10-20-T-003,3,Impact of 15-month Wait-out Period on Private Property Downgraders,,OA,
2022-10-20,2022-10-20-T-004,4,Shortening Waiting Time for HDB BTO Flats in Support of Marriage and Parenthood Objectives,,OA,
2022-10-20,2022-10-20-T-005,5,Security Measures at Preschools to Prevent Intrusions by Unauthorised Persons,,OA,
2022-10-20,2022-10-20-T-006,6,Budget Spent on Pioneer Generation and Merdeka Generation Packages,,OA,
2022-10-20,2022-10-20-T-007,7,Impact of Rising Interest Rates on HDB Flat Owners on Private Bank Home Loans,,OA,
2022-10-20,2022-10-20-T-008,8,Trend of Corporate Bad Debts due to Rising Interest Rates and Assistance for SMEs to Access Capital for Growth,,OA,
2022-10-20,2022-10-20-T-009,9,Home Owners with Private Bank Loans Affected by Rise in Interest Rates and Risk of Foreclosures,,OA,
2022-10-20,2022-10-20-T-010,10,Impact of Normalisation of Global Supply Chains on Singapore's Seaport,,OA,
2022-10-20,2022-10-20-T-011,11,Impact on Singapore of US-Imposed Restrictions on Sale of Semiconductor Products to China,,OA,
2022-10-20,2022-10-20-T-012,12,Goods and Services Tax (Amendment) Bill,,BI,
2022-10-20,2022-10-20-T-013,13,Penal Code (Amendment) Bill,,BI,
2022-10-20,2022-10-20-T-014,14,Constitution of the Republic of Singapore (Amendment No 3) Bill,,BI,
2022-10-20,2022-10-20-T-015,15,Housing and Development (Amendment) Bill,,BI,
2022-10-20,2022-10-20-T-016,16,International Development Association (Amendment) Bill,,BP,
2022-10-20,2022-10-20-T-017,17,Adjournment,,OS,
2022-10-20,2022-10-20-T-018,18,Preparing Singapore for Dementia,,OS,
2022-10-20,2022-10-20-T-019,19,Setting Total Debt Servicing Ratio Medium-term Interest Rate Floor at 4% Per Annum,,WANA,
2022-10-20,2022-10-20-T-020,20,Prevalence of Self-harm amongst Elderly,,WANA,
2022-10-20,2022-10-20-T-021,21,Data on Registered Local and Foreign Doctors,,WANA,
2022-10-20,2022-10-20-T-022,22,Reasons for Record High Permanent Resident Status Granted in 2021,,WANA,
2022-10-20,2022-10-20-T-023,23,Seniors who Succeed in Obtaining Subsidies for Rehabilitative Physiotherapy Sessions,,WANA,
2022-10-20,2022-10-20-T-024,24,Allotment of Upcoming Electric Vehicle Charging Points in HDB Car Parks for Vehicle Owners and for Rental Service Providers,,WANA,
2022-10-20,2022-10-20-T-025,25,Impact of Wearing Face Masks during COVID-19 Pandemic on Preschoolers' Social Development,,WANA,
2022-10-20,2022-10-20-T-026,26,Review of Cause for Disruption to Electronic Medical System on 29 September 2022,,WANA,
2022-10-20,2022-10-20-T-027,27,Rising Prices of Fresh Fish,,WANA,
