topic_id,date,topic_order,title,section_type
2020-03-05-T-001,2020-03-05,1,Goods and Services Tax Voucher Fund (Amendment) Bill,BI
2020-03-05-T-002,2020-03-05,2,Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,OS
2020-03-05-T-003,2020-03-05,3,Committee of Supply – Head W (Ministry of Transport),OS
2020-03-05-T-004,2020-03-05,4,Committee of Supply – Head O (Ministry of Health) ,OS
2020-03-05-T-005,2020-03-05,5,Committee of Supply – Head I (Ministry of Social and Family Development),OS
2020-03-05-T-006,2020-03-05,6,Extension of a Sitting,OS
2020-03-05-T-007,2020-03-05,7,Committee of Supply – Head I (Ministry of Social and Family Development),OS
2020-03-05-T-008,2020-03-05,8,Committee of Supply Reporting Progress,OS
2020-03-05-T-009,2020-03-05,9,Adjournment,OS
2020-03-05-T-010,2020-03-05,10,Plans to Expand Green Bond Grant Scheme with Stricter Regulations,WA
2020-03-05-T-011,2020-03-05,11,Study on Impact and Mitigation Factors of Climate Change on Low-income Groups,WA
2020-03-05-T-012,2020-03-05,12,Singaporeans Under 21 Years of Age Residing in Singapore with Non-PR Foreign Parent,WA
2020-03-05-T-013,2020-03-05,13,Number of Children Granted Singapore Citizenship Born to PR Mothers and Non-PR Mothers Each Year Since 2016,WA
2020-03-05-T-014,2020-03-05,14,Number of Court Applications Involving Spouse Refusing to Comply with Court Orders on Sale of Matrimonial Home in the Past Five Years,WA
2020-03-05-T-015,2020-03-05,15,Number of Cases Requiring an Assistant Registrar to Sign Documents for Sale of Matrimonial Property due to Refusal by Spouse to Sign Sale Documents,WA
2020-03-05-T-016,2020-03-05,16,Licence Fee Payments made by Dog Farms and Pet Shops in 2018 and 2019 Under Animals and Birds (Dog Licensing Rules),WA
2020-03-05-T-017,2020-03-05,17,Number of Households Hiring At Least Two Domestic Workers in Last Three Years,WA
2020-03-05-T-018,2020-03-05,18,Grounds of Rejection in Request to Hire Foreign Domestic Worker,WA
2020-03-05-T-019,2020-03-05,19,"Requiring Association Support for Companies' Applications to Recruit Process, Construction and Maintenance Work Permit Holders",WA
