topic_id,date,topic_order,title,section_type
2016-08-15-T-001,2016-08-15,1,Rearrangement of Business,OS
2016-08-15-T-002,2016-08-15,2,Petition,OS
2016-08-15-T-003,2016-08-15,3,Suspension of Standing Orders,OS
2016-08-15-T-004,2016-08-15,4,Updates to Safety and Security Preparations,OA
2016-08-15-T-005,2016-08-15,5,Consultancy Services for Construction of Bin Centre at Victoria Theatre and Victoria Concert Hall,OA
2016-08-15-T-006,2016-08-15,6,Singapore's Deployment to Support Multi-national Coalition against ISIS,OA
2016-08-15-T-007,2016-08-15,7,Lapses in Management of Student Loans,OA
2016-08-15-T-008,2016-08-15,8,Foreign Students Defaulting on Scholarship Bonds,OA
2016-08-15-T-009,2016-08-15,9,Functions of Nanyang Polytechnic International,OA
2016-08-15-T-010,2016-08-15,10,Overpayment in Allowances to Volunteer Special Constabulary Officers,OA
2016-08-15-T-011,2016-08-15,11,Effectiveness of Support Schemes in Helping PMETs Find New Jobs,OA
2016-08-15-T-012,2016-08-15,12,Personal Explanation,OS
2016-08-15-T-013,2016-08-15,13,Consumer Protection (Fair Trading) (Amendment) Bill,BI
2016-08-15-T-014,2016-08-15,14,Olympic Achievements,OS
2016-08-15-T-015,2016-08-15,15,Rearrangement of Business,OS
2016-08-15-T-016,2016-08-15,16,Time Limit for Minister's speech,OS
2016-08-15-T-017,2016-08-15,17,Administration of Justice (Protection) Bill,BP
2016-08-15-T-018,2016-08-15,18,Exempted Business,OS
2016-08-15-T-019,2016-08-15,19,Administration of Justice (Protection) Bill,BP
2016-08-15-T-020,2016-08-15,20,Adjournment,OS
2016-08-15-T-021,2016-08-15,21,Ministry's Purchase of Document Generator System and Efforts to Integrate System with Existing Platforms,WANA
2016-08-15-T-022,2016-08-15,22,Co-ordination between LTA and ICA for Toll Collection at Land Checkpoints,WANA
2016-08-15-T-023,2016-08-15,23,Makeshift Brothels in Heartland Areas like Punggol and Woodlands,WANA
2016-08-15-T-024,2016-08-15,24,Reasons for Increase in Rates at HDB and URA Car Parks,WANA
2016-08-15-T-025,2016-08-15,25,Factors Determining Increase in HDB and URA Car Park Charges,WANA
2016-08-15-T-026,2016-08-15,26,Government Oversight of Contracts for Healthcare Workers Recruited for Public Healthcare Institutions through Private Agencies,WANA
2016-08-15-T-027,2016-08-15,27,Election Reporting by Mainstream Media on Cooling-off Day,WANA
2016-08-15-T-028,2016-08-15,28,Regulator's Decision for Same-sex Kiss Scene in Musical,WANA
2016-08-15-T-029,2016-08-15,29,"Supply, Demand and Pricing of Water",WANA
2016-08-15-T-030,2016-08-15,30,Sectors Covered under Industry Transformation Programme,WANA
2016-08-15-T-031,2016-08-15,31,Review of Government's Demand Aggregation Contracts,WANA
2016-08-15-T-032,2016-08-15,32,Assistance for Bereaved Families on Administering Deceased's Estate,WANA
2016-08-15-T-033,2016-08-15,33,Qualifying for Maternity Protection under Child Development Co-Savings Act and Employment Act,WANA
2016-08-15-T-034,2016-08-15,34,Recourse for Employers of Foreign Domestic Workers with Mental or Critical Illnesses,WANA
2016-08-15-T-035,2016-08-15,35,Better Detection and Management of Child Abuse Cases,WANA
2016-08-15-T-036,2016-08-15,36,Impact on Rice Supply Given El Nino Effect and Weather Changes,WANA
2016-08-15-T-037,2016-08-15,37,Number and Profile of Children who Do Not Attend Pre-school,WANA
2016-08-15-T-038,2016-08-15,38,Impact of Compulsory Education Act on Enrolment for Primary School,WANA
2016-08-15-T-039,2016-08-15,39,Efforts to Tackle Phone Scams,WANA
2016-08-15-T-040,2016-08-15,40,Recruitment of Singaporeans in Police Force,WANA
2016-08-15-T-041,2016-08-15,41,Ensuring Commuter Safety during Power Outages and Train Breakdowns,WANA
2016-08-15-T-042,2016-08-15,42,Communication of Information about Safety and Emergency Features to Commuters,WANA
2016-08-15-T-043,2016-08-15,43,Government Construction Projects Awarded to Local and Foreign Engineering Companies,WANA
2016-08-15-T-044,2016-08-15,44,Increasing Singapore's Organ Transplant Rate,WANA
2016-08-15-T-045,2016-08-15,45,Reasons for Recent Occurrence of a Cluster of Tuberculosis Cases,WANA
2016-08-15-T-046,2016-08-15,46,Estate Upgrading Programme for Private Estates,WANA
2016-08-15-T-047,2016-08-15,47,"Co-ordination of Works Required for Telephony, Gas and Utilities Supply Services under Estate Upgrading Programme",WANA
2016-08-15-T-048,2016-08-15,48,Mandatory Autism Testing for Babies,WANA
2016-08-15-T-049,2016-08-15,49,Help for Growing Companies as Workforce Tightens,WANA
2016-08-15-T-050,2016-08-15,50,Take-up Rate for Partnerships for Capability Transformation Scheme,WANA
2016-08-15-T-051,2016-08-15,51,Standardised Internal Processes for Financial Institutions in Monitoring and Handling Potential Anti-money Laundering Cases,WANA
2016-08-15-T-052,2016-08-15,52,Impact of Private-hire Car Companies' Demands on COE Premiums,WANA
2016-08-15-T-053,2016-08-15,53,Inclusion of CPF Contribution in Calculation of Public Transport Affordability,WANA
2016-08-15-T-054,2016-08-15,54,Student Drop-out Rate after Completion of Primary School Education,WANA
2016-08-15-T-055,2016-08-15,55,Means Testing for Medifund across Restructured Hospitals and Specialist Centres,WANA
2016-08-15-T-056,2016-08-15,56,Tender Evaluation Method in Procurement of Manpower Services at Restructured Hospitals and Institutions,WANA
2016-08-15-T-057,2016-08-15,57,Review of Rice Stockpile Scheme Given Extreme Weather Changes,WANA
2016-08-15-T-058,2016-08-15,58,Employment of Stay-at-home Mothers in Public Sector,WANA
2016-08-15-T-059,2016-08-15,59,Private Hire Driver's Vocational Licence for Permanent Residents and Work Permit Holders,WANA
2016-08-15-T-060,2016-08-15,60,Lowering Threshold for Permissible Noise from Vehicles at Expressways near Residential Areas,WANA
2016-08-15-T-061,2016-08-15,61,Preventing Youths from Purchasing Sexual Services,WANA
2016-08-15-T-062,2016-08-15,62,Take-up Rate by Students for Spanish as Third Language,WANA
2016-08-15-T-063,2016-08-15,63,Increasing Public Education and Penalties to Encourage Heavy Vehicle Drivers to Use Correct Lanes,WANA
2016-08-15-T-064,2016-08-15,64,Referral by Private General Practitioners of Non-emergency Cases to Government Accident and Emergency Departments,WANA
2016-08-15-T-065,2016-08-15,65,Construction of Portable Ramps at Entrances to Old HDB Flats,WANA
2016-08-15-T-066,2016-08-15,66,Complaints of Second-hand Smoke from Neighbours at HDB Flats,WANA
2016-08-15-T-067,2016-08-15,67,Extending Non-smoking Zones in Selective Public Areas in Punggol,WANA
2016-08-15-T-068,2016-08-15,68,Enhancing Last-mile Connectivity with Shelters to Link Commercial Buildings to MRT Stations and Bus Stops,WANA
2016-08-15-T-069,2016-08-15,69,Pay-as-you-bid System for COEs,WANA
2016-08-15-T-070,2016-08-15,70,Special Needs Children in Mainstream Schools,WANA
2016-08-15-T-071,2016-08-15,71,Prevention of Shop Thefts by Youths,WANA
2016-08-15-T-072,2016-08-15,72,Re-designing Home Team Jobs,WANA
2016-08-15-T-073,2016-08-15,73,Using Forensics Data Analysis to Curb Recalcitrant High-rise Littering Culprits,WANA
2016-08-15-T-074,2016-08-15,74,Easing Congestion and Traffic Bottlenecks on KPE,WANA
2016-08-15-T-075,2016-08-15,75,Number of Offenders Arrested for Loan Sharking and Illegal Money Lending Activities,WANA
2016-08-15-T-076,2016-08-15,76,Update on Implementation and Take-up Rate of Parenthood Provisional Housing Scheme,WANA
