topic_id,date,topic_order,title,section_type
2016-04-13-T-001,2016-04-13,1,Estimates of Expenditure for the Financial Year 1 April 2016 to 31 March 2017,OS
2016-04-13-T-002,2016-04-13,2,Committee of Supply – Head O (Ministry of Health),OS
2016-04-13-T-003,2016-04-13,3,"Visit of Mr Mukhtar Abaas Naqvi, Minister of State in Ministry of Parliamentary Affairs of India and Delegation",OS
2016-04-13-T-004,2016-04-13,4,Committee of Supply – Head O (Ministry of Health),OS
2016-04-13-T-005,2016-04-13,5,Committee of Supply – Head U (Prime Minister's Office),OS
2016-04-13-T-006,2016-04-13,6,"Committee of Supply – Head X (Ministry of Culture, Community and Youth) ",OS
2016-04-13-T-007,2016-04-13,7,Extension for a Sitting,OS
2016-04-13-T-008,2016-04-13,8,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",OS
2016-04-13-T-009,2016-04-13,9,Committee of Supply Reporting Progress,OS
2016-04-13-T-010,2016-04-13,10,Adjournment,OS
