topic_id,date,topic_order,title,section_type
2019-01-14-T-001,2019-01-14,1,Update on Situation Involving Intrusions by Malaysian Vessels into Singapore's Territorial Waters,OA
2019-01-14-T-002,2019-01-14,2,Reason Behind Improperly Sterilised Equipment at Tan Tock Seng's Dental Clinic and Preventive Measures Put in Place,OA
2019-01-14-T-003,2019-01-14,3,Restraint Policy for Persons in Custody,OA
2019-01-14-T-004,2019-01-14,4,Progress of Efforts to Uplift Private Security Industry,OA
2019-01-14-T-005,2019-01-14,5,Government’s Position on Court Ruling to Award Adoption to Man in Same-sex Relationship,OA
2019-01-14-T-006,2019-01-14,6,Preventing Disruptions at Changi Airport Caused by Drones,OA
2019-01-14-T-007,2019-01-14,7, Measures to Reduce Incidence of Mass Food Poisoning,OA
2019-01-14-T-008,2019-01-14,8,Review Qualifying Income and Other Criteria for Workfare Income Supplement Scheme ,OA
2019-01-14-T-009,2019-01-14,9,Visit of Delegation from House of Councillors of Japan,OS
2019-01-14-T-010,2019-01-14,10,Demographic and Socio-economic Profile of HDB Applicants in Last Two Years,OA
2019-01-14-T-011,2019-01-14,11,Proposal to Allow Grandparents and Grandchildren to Be Considered as Family Nucleus under Public Rental Scheme,OA
2019-01-14-T-012,2019-01-14,12,Proposal to Include Telecommunications Operators’ Call Centres in Regulator’s Quality of Service Standards,OA
2019-01-14-T-013,2019-01-14,13,Measures to Protect Personal Data of Facebook Users in Singapore,OA
2019-01-14-T-014,2019-01-14,14,Prevalence of Regular ActiveSG Users,OA
2019-01-14-T-015,2019-01-14,15,Leveraging SG Arts Plan to Emphasise Importance of Arts Education,OA
2019-01-14-T-016,2019-01-14,16,Update on Local Representation in Universities and Effectiveness of Universities’ Talent Grooming Schemes,OA
2019-01-14-T-017,2019-01-14,17,Singapore-Malaysia Relations,OS
2019-01-14-T-018,2019-01-14,18,Precious Stones and Precious Metals (Prevention of Money Laundering and Terrorism Financing) Bill,BI
2019-01-14-T-019,2019-01-14,19,Traditional Chinese Medicine Practitioners (Amendment) Bill,BI
2019-01-14-T-020,2019-01-14,20,Tobacco (Control of Advertisements and Sale (Amendment) Bill,BI
2019-01-14-T-021,2019-01-14,21,Chemical Weapons (Prohibition) (Amendment) Bill,BP
2019-01-14-T-022,2019-01-14,22,Payment Services Bill,BP
2019-01-14-T-023,2019-01-14,23,Currency (Amendment) Bill,BP
2019-01-14-T-024,2019-01-14,24,Merchant Shipping (Miscellaneous Amendments) Bill,BP
2019-01-14-T-025,2019-01-14,25,Infectious Diseases (Amendment) Bill,BP
2019-01-14-T-026,2019-01-14,26,Exempted Business,OS
2019-01-14-T-027,2019-01-14,27,Infectious Diseases (Amendment) Bill,BP
2019-01-14-T-028,2019-01-14,28,Adjournment,OS
2019-01-14-T-029,2019-01-14,29,The Arts as an Integral Part of Our People and a Strategic National Resource ,OS
2019-01-14-T-030,2019-01-14,30,Sports and Arts Programmes to Replace Weighted Exams for Primary 1 and 2 Students,WANA
2019-01-14-T-031,2019-01-14,31,Review of Singapore Youth Festival Arts Presentation,WANA
2019-01-14-T-032,2019-01-14,32,Considerations for Award of Contract to School Bus Operators and Proposal for Fee Guideline,WANA
2019-01-14-T-033,2019-01-14,33,Subsidy Level at Polyclinics and Restructured Hospitals for Patients with Private Insurance Coverage for Hospitalisation but Not Outpatient Treatment,WANA
2019-01-14-T-034,2019-01-14,34,Regulation of Chiropractic Industry,WANA
2019-01-14-T-035,2019-01-14,35,Applications Received by Community Disputes Resolutions Tribunals and Rate of Resolution,WANA
2019-01-14-T-036,2019-01-14,36,Dispute between Singaporean Workers and Employers when Adopting Flexi-wage System,WANA
2019-01-14-T-037,2019-01-14,37,Incidents of Fires in HDB Flats in Last Three Years,WANA
2019-01-14-T-038,2019-01-14,38,Waiving Resale Levy for Households Affected by SERS when They Buy Replacement Flat,WANA
2019-01-14-T-039,2019-01-14,39,Extent of Homelessness Problem in Last Three Years,WANA
2019-01-14-T-040,2019-01-14,40,Monitoring Air Quality in Households Affected by Prolonged Second-hand Smoke,WANA
