topic_id,date,topic_order,title,section_type
2018-05-07-T-001,2018-05-07,1,President's Address,OS
2018-05-07-T-002,2018-05-07,2,Ministry of Defence ,OS
2018-05-07-T-003,2018-05-07,3,Ministry of Home Affairs ,OS
2018-05-07-T-004,2018-05-07,4,Prime Minister's Office (National Security Coordination Secretariat),OS
2018-05-07-T-005,2018-05-07,5,Ministry of Foreign Affairs ,OS
2018-05-07-T-006,2018-05-07,6,Ministry of Transport ,OS
2018-05-07-T-007,2018-05-07,7,Ministry of National Development ,OS
2018-05-07-T-008,2018-05-07,8,Ministry of the Environment and Water Resources,OS
2018-05-07-T-009,2018-05-07,9,Ministry of Finance,OS
2018-05-07-T-010,2018-05-07,10,Ministry of Law ,OS
2018-05-07-T-011,2018-05-07,11,Prime Minister's Office (Strategy Group),OS
2018-05-07-T-012,2018-05-07,12,Prime Minister's Office (Public Service Division) ,OS
2018-05-07-T-013,2018-05-07,13,Prime Minister's Office (Smart Nation and Digital Government Group),OS
2018-05-07-T-014,2018-05-07,14,Ministry of Trade and Industry ,OS
2018-05-07-T-015,2018-05-07,15,Ministry of Manpower,OS
2018-05-07-T-016,2018-05-07,16,Ministry of Education ,OS
2018-05-07-T-017,2018-05-07,17,Ministry of Communications and Information ,OS
2018-05-07-T-018,2018-05-07,18,Prime Minister's Office (Monetary Authority of Singapore),OS
2018-05-07-T-019,2018-05-07,19,Prime Minister's Office (National Research Foundation),OS
2018-05-07-T-020,2018-05-07,20,Ministry of Health ,OS
2018-05-07-T-021,2018-05-07,21,Ministry of Social and Family Development ,OS
2018-05-07-T-022,2018-05-07,22,"Ministry of Culture, Community and Youth ",OS
