topic_id,date,topic_order,title,section_type
2023-09-19-T-001,2023-09-19,1,Technical Issues with Electronic Registration System for Polling that Resulted in Removal of Voter Names from Registers of Electors,OA
2023-09-19-T-002,2023-09-19,2,Speeding Up Drainage Improvement Works at Bukit Timah Canal between Rifle Range Road and Jalan Kampong Chantek ,OA
2023-09-19-T-003,2023-09-19,3,Revision to Advisories on COVID-19 Vaccinations and Other Measures,OA
2023-09-19-T-004,2023-09-19,4,Proposal for Age-based Only Benefits Irrespective of Income and Housing Type in Majulah Package,OA
2023-09-19-T-005,2023-09-19,5,Measure of Success for New Healthy Longevity Clinic,OA
2023-09-19-T-006,2023-09-19,6,Proposal to Review CPF Withdrawal Limit for Singaporeans who Have Not Met Full Retirement Sums in View of Inflation,OA
2023-09-19-T-007,2023-09-19,7,Sustainability Audit for Singapore's F1 Grand Prix and Other Events,OA
2023-09-19-T-008,2023-09-19,8,Veterinary Expert Inputs for Use of Live Chickens and Chicks in Art Installation at National Gallery Singapore,OA
2023-09-19-T-009,2023-09-19,9,Income Criteria for Blue and Orange CHAS Cards in View of Inflation,OA
2023-09-19-T-010,2023-09-19,10,Singapore Sign Language Interpretation Services for Significant Government Live TV Broadcasts,OA
2023-09-19-T-011,2023-09-19,11,Projection of FY2023 Tax Revenue Growth and Impact on Additional Help for Singaporeans to Deal with Inflationary Costs,OA
2023-09-19-T-012,2023-09-19,12,Help Measures for Households and Businesses Given Continued Rise in Food and Fuel Prices,OA
2023-09-19-T-013,2023-09-19,13,Insurance Coverage for Individuals with Mental Health Conditions,OA
2023-09-19-T-014,2023-09-19,14,Rearrangement of Business,OS
2023-09-19-T-015,2023-09-19,15,Simultaneous Debate on Motions,OS
2023-09-19-T-016,2023-09-19,16,Child Development Co-Savings (Amendment) Bill,BP
2023-09-19-T-017,2023-09-19,17,Society of Saint Maur Incorporation (Amendment) Bill,BP
2023-09-19-T-018,2023-09-19,18,Consideration of Matters Regarding Member of Parliament,OS
2023-09-19-T-019,2023-09-19,19,Suspension of Member,OS
2023-09-19-T-020,2023-09-19,20,"Consideration of Matters regarding Member of Parliament, and Suspension of Member",OS
2023-09-19-T-021,2023-09-19,21,"Parliament (Privileges, Immunities and Powers) Act 1962",BI
2023-09-19-T-022,2023-09-19,22,Adjournment,OS
2023-09-19-T-023,2023-09-19,23,Keeping Workplaces Safe Beyond the Heightened Safety Period,OS
2023-09-19-T-024,2023-09-19,24,Growing Renewable Energy Adoption to Meet Net-zero Carbon Emissions Pledge,WANA
2023-09-19-T-025,2023-09-19,25,Measures to Prevent Criminals from Getting Away with Lighter Sentences by Exploiting Maximum Amount of Mitigating Options Available to Them,WANA
2023-09-19-T-026,2023-09-19,26,Gender Pay Gap for Finance-related Roles and Steps to Close the Gap,WANA
2023-09-19-T-027,2023-09-19,27,Update on Occupancy and Waiting Time for HDB Rental Flats,WANA
2023-09-19-T-028,2023-09-19,28,Regulating Artificial Intelligence and New Technologies for Precision Medicines,WANA
2023-09-19-T-029,2023-09-19,29,Reasons for Granting Disruption from National Service,WANA
2023-09-19-T-030,2023-09-19,30,Expenditure Per Student Spent on Mother Tongue Language Education,WANA
2023-09-19-T-031,2023-09-19,31,"Discussion of China Standard Map 2023 Edition at High-level Bilateral and Multilateral Interactions, and Its Impact on Progress of Code of Conduct in South China Sea Negotiations",WANA
2023-09-19-T-032,2023-09-19,32,Assurance for First-timer Flat Applicants to Obtain Units within First Three Tries Given New Classification of BTO Projects,WANA
2023-09-19-T-033,2023-09-19,33,MRT Stations and Bus Interchanges with at least One Lactation Room and Breastfeeding Room,WANA
2023-09-19-T-034,2023-09-19,34,Scale of Dormant Bank Accounts in Local Financial Institutions and Protocols for Handling Such Accounts,WANA
2023-09-19-T-035,2023-09-19,35,Measures to Build Up Pipeline of Singaporeans to Take Up Jobs on Non-Traditional Sources Occupation List,WANA
2023-09-19-T-036,2023-09-19,36,Traffic Accidents involving Lorries Transporting Workers in Rear Deck that were Attributable to Driver Fault,WANA
2023-09-19-T-037,2023-09-19,37,Proposal for Differentiated Incentives and Restrictions for HDB BTO Flats Based on Number of Children Per Household,WANA
2023-09-19-T-038,2023-09-19,38,Lactation Rooms in Schools,WANA
2023-09-19-T-039,2023-09-19,39,Support for Business Sectors Still Reliant on Cheques to Transit to Digital Payment Methods,WANA
2023-09-19-T-040,2023-09-19,40,Volume of Complaints Received for Alleged Medical Negligence by Hospital Staff,WANA
2023-09-19-T-041,2023-09-19,41,Proportion of HDB BTO Units Launched where Optional Component Scheme Is Not Applicable,WANA
2023-09-19-T-042,2023-09-19,42,Support for Social Service Agencies to Increase Number of Special Student Care Centres,WANA
2023-09-19-T-043,2023-09-19,43,Protocols for Schools' Overseas Trip or Expeditions Undertaken without Accompanying Teachers or Adults,WANA
2023-09-19-T-044,2023-09-19,44,Loss of Pay for Middle-rank and Senior Civil Servants Interdicted from Duty while Assisting with Investigations,WANA
2023-09-19-T-045,2023-09-19,45,Parking Facilities for Marine Offshore Workers who Carry Heavy Gear to Vessels at Marina South Pier and Marina Bay Cruise Centre,WANA
2023-09-19-T-046,2023-09-19,46,Expansion of Household Services Scheme’s Pilot Programme to Include Child- and Elder-minding Services,WANA
2023-09-19-T-047,2023-09-19,47,Use of Smaller-capacity Buses to Increase Frequency of Service,WANA
2023-09-19-T-048,2023-09-19,48,"Increasing Range of Early Identification, Intervention and Support Programmes for Families with Special Needs Children",WANA
2023-09-19-T-049,2023-09-19,49,Length of Time Member of Parliament S Iswaran will be Absent from Parliament,WANA
2023-09-19-T-050,2023-09-19,50,Expanding Definition of Disability to Include Those with Certifiable Mental Health Conditions,WANA
2023-09-19-T-051,2023-09-19,51,Mandatory National Child Safeguarding Standards for Organisations that Provide Services for Children and Young Persons,WANA
2023-09-19-T-052,2023-09-19,52,Reports of Breaches of Section 33 of Early Childhood Development Centres Regulations 2018,WANA
2023-09-19-T-053,2023-09-19,53,Ensuring Early Childhood Educators' Mental and Emotional Wellness are Taken Care Of,WANA
2023-09-19-T-054,2023-09-19,54,Plans for Improving ECDA's Oversight of Staff and Management of Preschools and Childcare Centres,WANA
2023-09-19-T-055,2023-09-19,55,"Training and Other Measures to Address Workload, Stress Management and Mental Well-being Issues for Staff at Preschools and Childcare Centres",WANA
2023-09-19-T-056,2023-09-19,56,Modifying Combat Aircraft with Fin-lined Nozzles to Reduce Noise Pollution from Overflights,WA
2023-09-19-T-057,2023-09-19,57,Working with International Agencies to Tackle Online Child Sexual Exploitation,WA
2023-09-19-T-058,2023-09-19,58,Approvals Granted to Foreigners to Purchase Landed Properties under Residential Property Act 1976,WA
2023-09-19-T-059,2023-09-19,59,Obligation of Property Developers to Report Property Buyers Failing Customer Due Diligence Checks,WA
2023-09-19-T-060,2023-09-19,60,Abuse against Security Officers,WA
2023-09-19-T-061,2023-09-19,61,Public Trustee's Collection of Fees Charged for Administration of Unnominated CPF Monies,WA
2023-09-19-T-062,2023-09-19,62,Increasing Powers of Public Officers in New Mandatory Mediation Framework to Include Resolving Second-hand Smoke Cases,WA
2023-09-19-T-063,2023-09-19,63,Effects of Industrial Light & Magic's Decision to End Singapore Operations,WA
2023-09-19-T-064,2023-09-19,64,"Frequency of Inspections for Electric Vehicles, Given Their Higher Reliability",WA
2023-09-19-T-065,2023-09-19,65,Centralised Platform for Funeral Service Providers to Register LED Wreaths to Ensure Adherence to Guidelines,WA
2023-09-19-T-066,2023-09-19,66,Cleanliness Standards of Tables in Coffee Shops after Implementation of Tray-return Rule,WA
2023-09-19-T-067,2023-09-19,67,Allowing Pets in Outdoor Dining Areas of Food Establishments beyond Licensed Pet Cafes,WA
2023-09-19-T-068,2023-09-19,68,Likely Effect of El Nino Weather Pattern on Singapore in Coming Year,WA
2023-09-19-T-069,2023-09-19,69,Enforcement Actions against Mosquito Breeding,WA
2023-09-19-T-070,2023-09-19,70,Impact of El Nino Weather Pattern on Local Farm Yields and Imported Food Supply,WA
2023-09-19-T-071,2023-09-19,71,Ensuring Safety and Well-being of Children in Early Childhood Space,WA
2023-09-19-T-072,2023-09-19,72,Ensuring Safety and Well-being of Children Enrolled in Preschools,WA
2023-09-19-T-073,2023-09-19,73,Protocols in Place for Reporting Abuse of Children in Preschools,WA
2023-09-19-T-074,2023-09-19,74,Protocols and Platforms for Reporting Alleged Abuse of Children in Childcare Centres,WA
2023-09-19-T-075,2023-09-19,75,Training of Early Childhood Educators to Include Definition of Mistreatment or Abuse of Children,WA
2023-09-19-T-076,2023-09-19,76,Data on Caregiver Grants and CPF Top-ups Received by Stay-at-home Parents,WA
2023-09-19-T-077,2023-09-19,77,Funding Received by Preschool Where Alleged Mistreatment Occurred,WA
2023-09-19-T-078,2023-09-19,78,"Staff-to-children Ratio, Salaries and Working Conditions of Educators of Preschools Operated by MOE, Anchor Operators and Private Operators",WA
2023-09-19-T-079,2023-09-19,79,Insurance Coverage Discrimination against Persons with Pre-existing Conditions,WA
2023-09-19-T-080,2023-09-19,80,Use of MediSave for Treatment at Private Mental Healthcare Institutions,WA
2023-09-19-T-081,2023-09-19,81,Updated Vaccines for COVID-19 Variant EG.5,WA
2023-09-19-T-082,2023-09-19,82,MediSave Withdrawal Limits for In-vitro Fertility Treatments,WA
2023-09-19-T-083,2023-09-19,83,Use of MediSave Account for Treatment at Public Hospital First Attended,WA
2023-09-19-T-084,2023-09-19,84,Junior Doctors' Access to Healthcare and Patient Database as They Start Their Posting at Public Hospitals,WA
2023-09-19-T-085,2023-09-19,85,Proportion of HDB Units Benefiting from Blocks Undergoing Lift Upgrading Programme,WA
2023-09-19-T-086,2023-09-19,86,Extending HDB's Goodwill Repair Assistance Scheme and Home Improvement Programme to Include Water Seepage into Common Areas,WA
2023-09-19-T-087,2023-09-19,87,Impact of Additional Restrictions on Plus and Prime HDB BTO Flats on Resale HDB Flat Prices,WA
2023-09-19-T-088,2023-09-19,88,Complaints Received by HDB on Quality of Workmanship under Home Improvement Programme,WA
2023-09-19-T-089,2023-09-19,89,Maintenance of Air-conditioner Ledges of HDB Blocks,WA
2023-09-19-T-090,2023-09-19,90,Full-page Advertisement in Business Times for Recipients of Singapore Business Awards 2023,WA
2023-09-19-T-091,2023-09-19,91,Formal Channels of Support for Employees Seeking Help on Workplace Discrimination,WA
2023-09-19-T-092,2023-09-19,92,Persons with Disabilities Employed by Small and Medium Enterprises,WA
2023-09-19-T-093,2023-09-19,93,Overall Average CPF Interest Rate Across CPF Accounts and Balances,WA
2023-09-19-T-094,2023-09-19,94,Plans to Include Platform Workers in Workplace Fairness Legislation,WA
2023-09-19-T-095,2023-09-19,95,Successful Applications for Employment Pass,WA
2023-09-19-T-096,2023-09-19,96,Profile of Projected Number of Singaporeans Eligible for Retirement Savings Bonus,WA
