topic_id,date,topic_order,title,section_type
2023-07-05-T-001,2023-07-05,1,Local Students from International Baccalaureate Diploma and Integrated Programmes Admitted to Nursing Diploma or Degree Courses,OA
2023-07-05-T-002,2023-07-05,2,Help for Homeowners to Assess if Their Homes Meet Requirement for Residual Current Circuit Breaker,OA
2023-07-05-T-003,2023-07-05,3,"Notice to Government for Grab Holdings' Recent Decision to Cut 1,000 Jobs",OA
2023-07-05-T-004,2023-07-05,4,Penalties for Offences Related to Illegal Dumping of Toxic Substances into Public Sewers,OA
2023-07-05-T-005,2023-07-05,5,Maintenance of Centralised Cooling System Unit in Flats in Tengah,OA
2023-07-05-T-006,2023-07-05,6,Implementation of Guidelines in National Guide for Early Childhood Educators on Outdoor Learning,OA
2023-07-05-T-007,2023-07-05,7,Likelihood of Severe Transboundary Haze Affecting Singapore in 2023 and Preventive Measures,OA
2023-07-05-T-008,2023-07-05,8,Update on New Tourism Development in Jurong Lake District,OA
2023-07-05-T-009,2023-07-05,9,Projected Need for Informal Caregivers in Next 10 to 20 Years ,OA
2023-07-05-T-010,2023-07-05,10,"Singapore's Performance for PM2.5, PM10, Sulphur Dioxide, Ozone, Nitrogen Dioxide and Carbon Monoxide Emissions",OA
2023-07-05-T-011,2023-07-05,11,Viability of Singapore Post’s Domestic Post and Parcel Business,OA
2023-07-05-T-012,2023-07-05,12,Update on Enhancements to Single Room Shared Facilities Initiative,OA
2023-07-05-T-013,2023-07-05,13,Results from Measures to Reduce Waiting Time for Admissions to Public Hospitals,OA
2023-07-05-T-014,2023-07-05,14,Mandating Caregiving Leave for Private Sector Companies,OA
2023-07-05-T-015,2023-07-05,15,Online Criminal Harms Bill,BP
2023-07-05-T-016,2023-07-05,16,Statement by Leader of the House,OS
2023-07-05-T-017,2023-07-05,17,Group Representation Constituencies,OS
2023-07-05-T-018,2023-07-05,18,Exempted Business,OS
2023-07-05-T-019,2023-07-05,19,Group Representation Constituencies,OS
2023-07-05-T-020,2023-07-05,20,Transportation of Workers on Back of Lorries,OS
2023-07-05-T-021,2023-07-05,21,Update on Zika Situation and Whether Project Wolbachia Can Be Used to Combat Zika,WANA
2023-07-05-T-022,2023-07-05,22,Rationale for Allowing Use of Only Single-deck Beds in Migrant Worker Dormitories,WANA
2023-07-05-T-023,2023-07-05,23,Status of Discussions for Potential Johor-Singapore Economic Region,WANA
2023-07-05-T-024,2023-07-05,24,Trend for Annual Deaths Attributable to Second-hand Smoke,WANA
2023-07-05-T-025,2023-07-05,25,Target Green Plot Ratio for BTO Projects,WANA
2023-07-05-T-026,2023-07-05,26,Review of Past Cases Given Recent Advisory on Malware-related Unauthorised Bank Transactions,WANA
2023-07-05-T-027,2023-07-05,27,Volume of Duty-unpaid Cigarettes Seized and Individuals Charged for Related Offences,WANA
