topic_id,date,topic_order,title,section_type
2019-05-07-T-001,2019-05-07,1,Progress of Rolling Out 5G Network in Singapore,OA
2019-05-07-T-002,2019-05-07,2,Dealing with Increased Incidence of Tuberculosis Cases,OA
2019-05-07-T-003,2019-05-07,3,Update on Project Wolbachia and Reason for Spike of Dengue Cases in First Quarter 2019,OA
2019-05-07-T-004,2019-05-07,4,Proposal for Enclosed HDB Deck Space to be Designated Pedestrian-only Paths to Prevent Accidents with PMDs,OA
2019-05-07-T-005,2019-05-07,5,Third-party Liability Insurance for PMD and E-scooter Riders Working for Food Delivery Companies,OA
2019-05-07-T-006,2019-05-07,6,Dealing with Complaints of Reckless Behaviour of PMD Users,OA
2019-05-07-T-007,2019-05-07,7,Decision in Paris to Ban E-scooters on Footpaths,OA
2019-05-07-T-008,2019-05-07,8,Measures to Prevent Measles Outbreak in Singapore,OA
2019-05-07-T-009,2019-05-07,9,Misinformation Regarding Medical and Social Effects of HPV Vaccination,OA
2019-05-07-T-010,2019-05-07,10,Mental Well-being of Youths,OA
2019-05-07-T-011,2019-05-07,11,Inclusion of Persons with Mental Health Conditions in Special Employment Credit and Open Door Programmes,OA
2019-05-07-T-012,2019-05-07,12,Short-term Work Permits for Foreign Domestic Workers to Provide Respite Support for Singaporean Families,OA
2019-05-07-T-013,2019-05-07,13,Quality of Raw Water for Singapore’s Water Treatment Plants in Johor,OA
2019-05-07-T-014,2019-05-07,14,Protection from Harassment (Amendment) Bill,BP
2019-05-07-T-015,2019-05-07,15,Time Limit for Senior Minister of State's Speech,OS
2019-05-07-T-016,2019-05-07,16,Protection from Harassment (Amendment) Bill,BP
2019-05-07-T-017,2019-05-07,17,Time Limit for Minister's Speech,OS
2019-05-07-T-018,2019-05-07,18,Protection from Online Falsehoods and Manipulation Bill,BP
2019-05-07-T-019,2019-05-07,19,Exempted Business,OS
2019-05-07-T-020,2019-05-07,20,Protection from Online Falsehoods and Manipulation Bill,BP
2019-05-07-T-021,2019-05-07,21,Adjournment of Debate,OS
2019-05-07-T-022,2019-05-07,22,Fires Involving Conserved Heritage Buildings,WANA
2019-05-07-T-023,2019-05-07,23,Potential Job Creation in Electric Cars Industry,WANA
2019-05-07-T-024,2019-05-07,24,Ageing in Place,WA
2019-05-07-T-025,2019-05-07,25,Breakdown on Full-time Family Care-givers and Their Care Recipients,WA
2019-05-07-T-026,2019-05-07,26,Proportion of Ministry of Health’s Budget Allocated for Public Acute Hospitals,WA
2019-05-07-T-027,2019-05-07,27,Results of Public Consultation on Ban on Elephant Ivory Sale and Display,WA
2019-05-07-T-028,2019-05-07,28,Review of Endangered Species (Import and Export) Act,WA
2019-05-07-T-029,2019-05-07,29,Update on Deployment of Smart Gravitraps,WA
2019-05-07-T-030,2019-05-07,30,Operation and Maintenance of Tuaspring Pte Ltd by PUB,WA
2019-05-07-T-031,2019-05-07,31,Complaints of Alleged Abuse by Anchor Operator and Partner Operator Childcare Centre Staff,WA
2019-05-07-T-032,2019-05-07,32,Working Adults Providing Care to and Residing with Young Child and Elderly Family Member,WA
