topic_id,date,topic_order,title,section_type
2022-11-07-T-001,2022-11-07,1,COVID-19 Infections within Residential Healthcare Facilities,OA
2022-11-07-T-002,2022-11-07,2,Measures to Reduce and Compensate for Attrition of Doctors in Public Sector,OA
2022-11-07-T-003,2022-11-07,3,Impact Sale of State Land on Reserves and Accounting Treatment of Cost of State Land for Public Housing,OA
2022-11-07-T-004,2022-11-07,4,Impact of Wage Increases under Progressive Wage Model on HDB Rental Housing Eligibility Criteria,OA
2022-11-07-T-005,2022-11-07,5,Ability of Divorced Couples to Afford HDB Flats after Sale of Matrimonial Home,OA
2022-11-07-T-006,2022-11-07,6,HDB Flat Lessees Who Concurrently Own One or More Private Residential Properties,OA
2022-11-07-T-007,2022-11-07,7,"Clarification by Minister, Prime Minister's Office and Second Minister for Finance and National Development ",OS
2022-11-07-T-008,2022-11-07,8,Assisting More Seniors to Make Lasting Power of Attorney,OA
2022-11-07-T-009,2022-11-07,9,Scope of Strategic Partnership Co-Curricular Activity Programme,OA
2022-11-07-T-010,2022-11-07,10,Take-up of Lease Buyback Scheme ,OA
2022-11-07-T-011,2022-11-07,11,"Feedback on ""Vertical Kampung"" Project at Admiralty and Plans to Expand These to Other Estates",OA
2022-11-07-T-012,2022-11-07,12,Handicap-accessible Lots at HDB and URA-managed Car Parks,OA
2022-11-07-T-013,2022-11-07,13,Review of Security Officers' Working Conditions and of Penalties for Abuse of Security Officers,OA
2022-11-07-T-014,2022-11-07,14,Post-appeal Applications in Capital Cases Bill,BI
2022-11-07-T-015,2022-11-07,15,State Lands Protection Bill,BI
2022-11-07-T-016,2022-11-07,16,Goods and Services Tax (Amendment) Bill,BP
2022-11-07-T-017,2022-11-07,17,Time Limit for the Minister for Finance's Speech,OS
2022-11-07-T-018,2022-11-07,18,Goods and Service Tax (Amendment) Bill,BP
2022-11-07-T-019,2022-11-07,19,Exempted Business,OS
2022-11-07-T-020,2022-11-07,20,Goods and Services Tax (Amendment) Bill,BP
2022-11-07-T-021,2022-11-07,21,Adjournment,OS
2022-11-07-T-022,2022-11-07,22,Building a Winning Global Talent Strategy,OS
2022-11-07-T-023,2022-11-07,23,Processes to Ensure Protection of Widely-recognised Heritage Sites,WANA
2022-11-07-T-024,2022-11-07,24,Promoting Employment of Persons with Disabilities,WANA
2022-11-07-T-025,2022-11-07,25,Increasing Supply of Land for Non-landed Private Residential Developments as Added Cooling Measure,WANA
2022-11-07-T-026,2022-11-07,26,Unpegging HDB Concessionary Interest Rate for Housing Loans from Prevailing CPF Ordinary Account Interest Rate,WANA
2022-11-07-T-027,2022-11-07,27,Effect of Long Waiting Times for BTO Flats on Couples' Plans to Have Children,WANA
2022-11-07-T-028,2022-11-07,28,Views Received Via REACH Website on Recent Public Consultation on Raised Climate Ambition,WANA
2022-11-07-T-029,2022-11-07,29,Support for Development of Green Local Firms and Uptake of Enterprise Sustainability Programme,WANA
2022-11-07-T-030,2022-11-07,30,Effects of Global Energy Crunch and High Interest Rates on Green Financing and Adjustments Needed,WANA
2022-11-07-T-031,2022-11-07,31,Moves to Monitor and Moderate Rate of Increase in Rental Housing Market,WANA
2022-11-07-T-032,2022-11-07,32,Car Park Maintenance Contracts Issued by HDB and Town Councils,WANA
2022-11-07-T-033,2022-11-07,33,Monitoring Adherence to Occupancy Cap for HDB Flats Rented Out,WANA
2022-11-07-T-034,2022-11-07,34,Design or Infrastructure Considerations to Enhance Noise Abatement for New Housing Estates near Air Bases,WANA
2022-11-07-T-035,2022-11-07,35,Noise Mitigation Measures to Reduce Noise Pollution from Amenities Near Residential Flats,WANA
2022-11-07-T-036,2022-11-07,36,"Impact of Forecasted Slowdown in Economic Growth in US, Europe and China",WANA
2022-11-07-T-037,2022-11-07,37,Diversifying External Demand Markets Given Current Geopolitical and Economic Risks,WANA
2022-11-07-T-038,2022-11-07,38,Vulnerability of Singapore's Financial Sector to Recent Global Financial Stability Concerns,WANA
2022-11-07-T-039,2022-11-07,39,Funding Required to Support Adult Learning to Ensure Acquisition of New Skills for Evolving Jobs,WANA
2022-11-07-T-040,2022-11-07,40,Usage of SkillsFuture Credits and Effectiveness of Training Received,WANA
2022-11-07-T-041,2022-11-07,41,Wage Increases for Workers who Attended Workforce Singapore-supported Programmes,WANA
2022-11-07-T-042,2022-11-07,42,Stance on Tatmadaw Arising from Ongoing Situation in Myanmar,WANA
2022-11-07-T-043,2022-11-07,43,Reasons for Public Transport Fare Hikes and Help for Lower-Income Singaporeans,WANA
2022-11-07-T-044,2022-11-07,44,Measures to Safeguard Energy Supply Lines from Sabotage and Disruption,WANA
2022-11-07-T-045,2022-11-07,45,Safeguarding Submarine Data Cables against Sabotage and Major Disruptions,WANA
2022-11-07-T-046,2022-11-07,46,New COVID-19 Infections of XXB Variant Strain and Measures to Contain Its Spread,WANA
2022-11-07-T-047,2022-11-07,47,Containing Possible Spikes in COVID-19 Cases Following Large-scale Events,WANA
2022-11-07-T-048,2022-11-07,48,Provision of Childcare Sick Leave to Civil Servants,WANA
2022-11-07-T-049,2022-11-07,49,Raising Awareness of Elderly Mental Health Challenges,WANA
2022-11-07-T-050,2022-11-07,50,Type and Fleet Size of Car-sharing Operators in Last Five Years,WANA
2022-11-07-T-051,2022-11-07,51,Extending Public Transport Services in Jurong Island,WANA
