topic_id,date,topic_order,title,section_type
2020-03-03-T-001,2020-03-03,1,Advertisement in Media to Raise Awareness for Government Policies and Programmes,OA
2020-03-03-T-002,2020-03-03,2,Government's Role in Senior Management Appointments at Local Mainstream Media Organisations,OA
2020-03-03-T-003,2020-03-03,3,Estimates of Expenditure for the Financial Year 1 April 2020 to 31 March 2021,OS
2020-03-03-T-004,2020-03-03,4,Committee of Supply – Head V (Ministry of Trade and Industry),OS
2020-03-03-T-005,2020-03-03,5,Committee of Supply – Head Q (Ministry of Communications and Information),OS
2020-03-03-T-006,2020-03-03,6,Committee of Supply – Head S (Ministry of Manpower),OS
2020-03-03-T-007,2020-03-03,7,Committee of Supply – Head K (Ministry of Education),OS
2020-03-03-T-008,2020-03-03,8,Extension of a Sitting,OS
2020-03-03-T-009,2020-03-03,9,Committee of Supply – Head K (Ministry of Education),OS
2020-03-03-T-010,2020-03-03,10,Committee of Supply Reporting Progress,BI
2020-03-03-T-011,2020-03-03,11,Adjournment,OS
2020-03-03-T-012,2020-03-03,12,Consideration for Ministries to Produce Climate Compliance Certificate Prior to Budget Approval,WA
2020-03-03-T-013,2020-03-03,13,Statistics on Number of Emergency Calls Related to Sucides and Mental Health Conditions Received by SCDF and Police in Last Three Years,WA
2020-03-03-T-014,2020-03-03,14,Number of Students Admitted to Institute of Mental Health or Other Public Hospitals in Last Three Years,WA
2020-03-03-T-015,2020-03-03,15,Criteria Used in Assessing Electricity Retailer's Application to Pass on Additional Costs to Consumers,WA
2020-03-03-T-016,2020-03-03,16,Incorporate Water Points and Sunshades into Proposed Redesign for Future NS Square,WA
2020-03-03-T-017,2020-03-03,17,Breakdown and Statistics on Plastic Waste Generated by Households Compared to Commercial and Industrial Sectors,WA
2020-03-03-T-018,2020-03-03,18,Air Quality Tests Done at End of Incineration Plant Flues,WA
2020-03-03-T-019,2020-03-03,19,"Salaries of Work Permit Holders since 1990, 2000 and 2019",WA
2020-03-03-T-020,2020-03-03,20,Number of Applications Received from Work Permit Holders to Marry Singapore Citizens or Permanent Residents Past Five Years,WA
2020-03-03-T-021,2020-03-03,21,Consideration for Government-Paid Paternity Leave to be Taken in Shorter Duration,WA
