topic_id,date,topic_order,title,section_type
2012-10-16-T-001,2012-10-16,1,Effects of Harsher Penalties for Unlicensed Moneylending,OA
2012-10-16-T-002,2012-10-16,2,Impact of US' Pivot on Asia Strategy,OA
2012-10-16-T-003,2012-10-16,3,Government Support for Pre-school Educators,OA
2012-10-16-T-004,2012-10-16,4,"Future Jobs for Professionals, Managers and Executives (PMEs)",OA
2012-10-16-T-005,2012-10-16,5,Acceptance Rate of National Wages Council's Wage Increase Recommendation,OA
2012-10-16-T-006,2012-10-16,6,Damages Caused by MRT Construction in Watten Estate,OA
2012-10-16-T-007,2012-10-16,7,Shortage of Haj Pilgrimage Places for Singaporeans,OA
2012-10-16-T-008,2012-10-16,8,Canal Deepening Exercise along Bukit Timah Road,OA
2012-10-16-T-009,2012-10-16,9,Financial Assistance for ITE Students,OA
2012-10-16-T-010,2012-10-16,10,Technology to Level Playing Field for Disadvantaged Students,OA
2012-10-16-T-011,2012-10-16,11,Criteria for Singapore's Global Investor Programme,OA
2012-10-16-T-012,2012-10-16,12,Computation of HDB Flat Values,OA
2012-10-16-T-013,2012-10-16,13,Civil Law (Amendment) Bill,BP
2012-10-16-T-014,2012-10-16,14,Voluntary Sterilization (Amendment) Bill,BP
2012-10-16-T-015,2012-10-16,15,Adjournment,OS
2012-10-16-T-016,2012-10-16,16,Proportion of Government Contracts Awarded to Singapore Companies,WANA
2012-10-16-T-017,2012-10-16,17,Use of Seed Capital in Co-investment Programme,WANA
2012-10-16-T-018,2012-10-16,18,Waiting Time for Appointment Slots at Polyclinics,WANA
2012-10-16-T-019,2012-10-16,19,Independent Committee to Engage Malay Community,WANA
2012-10-16-T-020,2012-10-16,20,Categorising Town Councils as Non-contestable Entities in Retail Energy Market,WANA
2012-10-16-T-021,2012-10-16,21,Speeding Offences and Accidents Attributed to Larger Vehicles,WANA
2012-10-16-T-022,2012-10-16,22,Regulation of Companies Promoting Investments in Precious Metals,WANA
2012-10-16-T-023,2012-10-16,23,Taxi Drivers Charging More Than Metered Fare,WANA
2012-10-16-T-024,2012-10-16,24,Allocation of Public Transport Routes,WANA
2012-10-16-T-025,2012-10-16,25,Student Numbers Target under Global Schoolhouse Initiative,WANA
2012-10-16-T-026,2012-10-16,26,Plans for The Float@Marina Bay,WANA
2012-10-16-T-027,2012-10-16,27,Correlation between Strong Housing Demand and Customary Beliefs,WANA
2012-10-16-T-028,2012-10-16,28,Graduate Profile in Singapore,WANA
2012-10-16-T-029,2012-10-16,29,Foreign Students in Singapore's Autonomous Universities,WANA
2012-10-16-T-030,2012-10-16,30,Extension of Dependants' Protection Scheme Beyond 60 Years of Age,WANA
2012-10-16-T-031,2012-10-16,31,Update on Development Support Programme for Preschools,WANA
2012-10-16-T-032,2012-10-16,32,Public Consultation Process for Building Maintenance and Strata Management Act,WANA
2012-10-16-T-033,2012-10-16,33,Assessment of Inaugural Singapore National Games,WANA
2012-10-16-T-034,2012-10-16,34,People Engagement Process for National Conversation,WANA
2012-10-16-T-035,2012-10-16,35,Singles Buying Resale HDB Flats,WANA
2012-10-16-T-036,2012-10-16,36,Enforcement of Guidelines on Use of HDB Corridor Space,WANA
2012-10-16-T-037,2012-10-16,37,Number of Government Pensioners and Amount Paid Out,WA
2012-10-16-T-038,2012-10-16,38,Amount Spent to Conduct By-election in Hougang,WA
2012-10-16-T-039,2012-10-16,39,Building of HDB Executive Maisonettes,WA
2012-10-16-T-040,2012-10-16,40,Empty Plots of Land around Woodlands Civic Centre,WA
2012-10-16-T-041,2012-10-16,41,Speculative Element in Prices of HDB Shophouses,WA
2012-10-16-T-042,2012-10-16,42,Special Assistance Plan Schools,WA
2012-10-16-T-043,2012-10-16,43,Work Holiday Programme Passes,WA
