topic_id,date,topic_order,title,section_type
2019-11-05-T-001,2019-11-05,1,Provision of Student Care Centres and Standard Requirements for Private Operators,OA
2019-11-05-T-002,2019-11-05,2,Measures to Rehabilitate and Protect At-risk Individuals and Offenders,OA
2019-11-05-T-003,2019-11-05,3,Outlook for Net Formation of Businesses,OA
2019-11-05-T-004,2019-11-05,4,Impact of British Inventor’s Announcement to Drop Electric Car Project in Singapore,OA
2019-11-05-T-005,2019-11-05,5,Number of Public Transport Vouchers Not Redeemed,OA
2019-11-05-T-006,2019-11-05,6,Final Environmental Impact Assessment before Decision on Alignment Option for Cross Island MRT Line,OA
2019-11-05-T-007,2019-11-05,7,Number of Vape Sellers and Buyers Caught in Recent Years,OA
2019-11-05-T-008,2019-11-05,8,CPF Members Using Up Annual Limit of Flexi-MediSave Scheme,OA
2019-11-05-T-009,2019-11-05,9,Waiver of Foreign Domestic Worker Levy for Families with Three or More Children Aged Under 16 Years,OA
2019-11-05-T-010,2019-11-05,10,Good Jobs for ITE and Polytechnic Graduates in Light of Economic Slowdown,OA
2019-11-05-T-011,2019-11-05,11,Application Rate for 2-room Flexi Flats by Singles and General Public,OA
2019-11-05-T-012,2019-11-05,12,Screening of Flatowners who Approach HDB for Mortgage Assistance for Visits to Casinos,OA
2019-11-05-T-013,2019-11-05,13,Performance of Singapore Sports School,OA
2019-11-05-T-014,2019-11-05,14,Progress on Disability Sports Master Plan,OA
2019-11-05-T-015,2019-11-05,15,"Stance on Participation of LGBTQ+ Speakers, Artists and Performers in Events at Institutes of Higher Learning",OA
2019-11-05-T-016,2019-11-05,16,Use of Post-Secondary Education Account (PSEA) Monies for Studies at Private Universities,OA
2019-11-05-T-017,2019-11-05,17,Supreme Court of Judicature (Amendment) Bill,BP
2019-11-05-T-018,2019-11-05,18,Judges' Remuneration (Amendment) Bill,BP
2019-11-05-T-019,2019-11-05,19,Constitution of the Republic of Singapore (Amendment) Bill,BP
2019-11-05-T-020,2019-11-05,20,Subscription to the International Bank for Reconstruction and Development,OS
2019-11-05-T-021,2019-11-05,21,Subscription to the International Development Association,OS
2019-11-05-T-022,2019-11-05,22,Time Limit for Deputy Prime Minister's Speech,OS
