topic_id,date,topic_order,title,section_type
2013-03-15-T-001,2013-03-15,1,Child Development Co-Savings (Amendment) Bill,BI
2013-03-15-T-002,2013-03-15,2,Estimates of Expenditure for the Financial Year 1 April 2013 to 31 March 2014,OS
2013-03-15-T-003,2013-03-15,3,"Committee of Supply – Head X (Ministry of Culture, Community and Youth)",OS
2013-03-15-T-004,2013-03-15,4,Supply Bill,BP
2013-03-15-T-005,2013-03-15,5,Supplementary Supply (FY 2012) Bill,BP
2013-03-15-T-006,2013-03-15,6,Acknowledgement to the Chair,OS
2013-03-15-T-007,2013-03-15,7,Monetary Authority of Singapore (Amendment) Bill,BP
2013-03-15-T-008,2013-03-15,8,Financial Institutions (Miscellaneous Amendments) Bill,BP
2013-03-15-T-009,2013-03-15,9,Insurance (Amendment) Bill,BP
2013-03-15-T-010,2013-03-15,10,Adjournment,OS
