topic_id,date,topic_order,title,section_type
2013-02-05-T-001,2013-02-05,1,Distribution of COEs,OA
2013-02-05-T-002,2013-02-05,2,Car Ownership Trends,OA
2013-02-05-T-003,2013-02-05,3,Affordability of New HDB Flats,OA
2013-02-05-T-004,2013-02-05,4,Annual Amount Collected from HDB Resale Levy,OA
2013-02-05-T-005,2013-02-05,5,Impact of Public Transport Fare Increases on Transport Workers' Salaries,OA
2013-02-05-T-006,2013-02-05,6,Preventing Runaway COE Prices,OA
2013-02-05-T-007,2013-02-05,7,Measuring Social Mobility,OA
2013-02-05-T-008,2013-02-05,8,Achievement Awards for Special Education Students,OA
2013-02-05-T-009,2013-02-05,9,Effective Date of Enhanced Baby Bonus and Medisave Grants,OA
2013-02-05-T-010,2013-02-05,10,Development of Sports Administration and Management Expertise,OA
2013-02-05-T-011,2013-02-05,11,Additional Help for Families with Children to Buy Flats,OA
2013-02-05-T-012,2013-02-05,12,Work Injury Claims under New Laws,OA
2013-02-05-T-013,2013-02-05,13,A Sustainable Population for A Dynamic Singapore,OS
2013-02-05-T-014,2013-02-05,14,Time Limit for Speeches,OS
2013-02-05-T-015,2013-02-05,15,A Sustainable Population for A Dynamic Singapore,OS
2013-02-05-T-016,2013-02-05,16,Extension of a Sitting,OS
2013-02-05-T-017,2013-02-05,17,A Sustainable Population for A Dynamic Singapore,OS
2013-02-05-T-018,2013-02-05,18,Adjournment of Debate,OS
2013-02-05-T-019,2013-02-05,19,Adjournment,OS
2013-02-05-T-020,2013-02-05,20,Delays to Completion Deadline for Projects under Lift Upgrading Programme,WANA
2013-02-05-T-021,2013-02-05,21,Annual Grants for Town Councils,WANA
2013-02-05-T-022,2013-02-05,22,Closure of New York University Tisch Asia's Singapore Campus,WANA
2013-02-05-T-023,2013-02-05,23,Psychological Well-being of Undergraduate and Graduate Students at Autonomous Universities,WANA
2013-02-05-T-024,2013-02-05,24,Success Rates of IVF Treatment,WANA
2013-02-05-T-025,2013-02-05,25,Modesty Outrage on Crowded Public Trains and Buses,WANA
2013-02-05-T-026,2013-02-05,26,Government Scholarships for Media Studies,WANA
2013-02-05-T-027,2013-02-05,27,MENDAKI Tuition Scheme,WANA
2013-02-05-T-028,2013-02-05,28,Naming Rights of Public Infrastructure and Roads,WA
2013-02-05-T-029,2013-02-05,29,Land for Golf Courses,WA
2013-02-05-T-030,2013-02-05,30,Admission of Polytechnic Graduates to Degree Courses at Local Universities,WA
2013-02-05-T-031,2013-02-05,31,Special Credits Given to Employers for Continued Employment of Seniors and Persons with Disabilities,WA
2013-02-05-T-032,2013-02-05,32,Workfare Income Supplement (WIS) Scheme,WA
